Time	Full Chromosome	Fraction 1	Fraction 2
4093.582812499705	1	0.95193133139713448	0
4094.475781249705	1	0.95230334021240715	0
4095.368749999705	1	0.9526753490276797	0
4096.261718749705	1	0.95304735784295236	0
4097.154687499706	1	0.95341936665822502	0
4098.047656249706	1	0.95379137547349757	0
4098.940624999706	1	0.95416338428877023	0
4099.833593749707	1	0.9545353931040429	0
4100.726562499707	1	0.95490740191931545	0
4101.6195312497075	1	0.95527941073458811	0
4102.512499999708	1	0.95565141954986066	0
4103.405468749708	1	0.95602342836513332	0
4104.298437499709	1	0.95639543718040598	0
4105.191406249709	1	0.95676744599567853	0
4106.084374999709	1	0.9571394548109512	0
4106.97734374971	1	0.95751146362622386	0
4107.87031249971	1	0.95788347244149641	0
4108.76328124971	1	0.95825548125676907	0
4109.656249999711	1	0.95862749007204173	0
4110.549218749711	1	0.95899949888731428	0
4111.4421874997115	1	0.95937150770258695	0
4112.335156249712	1	0.9597435165178595	0
4113.228124999712	1	0.96011552533313216	0
4114.121093749713	1	0.96048753414840482	0
4115.014062499713	1	0.96085954296367737	0
4115.907031249713	1	0.96123155177895003	0
4116.799999999714	1	0.96160356059422269	0
4117.692968749714	1	0.96197556940949525	0
4118.585937499714	1	0.96234757822476791	0
4119.478906249715	1	0.96271958704004057	0
4120.371874999715	1	0.96309159585531312	0
4121.2648437497155	1	0.96346360467058578	0
4122.157812499716	1	0.96383561348585833	0
4123.050781249716	1	0.964207622301131	0
4123.943749999717	1	0.96457963111640366	0
4124.836718749717	1	0.96495163993167621	0
4125.729687499717	1	0.96532364874694887	0
4126.622656249718	1	0.96569565756222153	0
4127.515624999718	1	0.96606766637749408	0
4128.408593749718	1	0.96643967519276675	0
4129.301562499719	1	0.96681168400803941	0
4130.194531249719	1	0.96718369282331196	0
4131.0874999997195	1	0.96755570163858462	0
4131.98046874972	1	0.96792771045385717	0
4132.87343749972	1	0.96829971926912983	0
4133.766406249721	1	0.96867172808440249	0
4134.659374999721	1	0.96904373689967505	0
4135.552343749721	1	0.96941574571494771	0
4136.445312499722	1	0.96978775453022037	0
4137.338281249722	1	0.97015976334549292	0
4138.231249999722	1	0.97053177216076558	0
4139.124218749723	1	0.97090378097603824	0
4140.017187499723	1	0.9712757897913108	0
4140.9101562497235	1	0.97164779860658346	0
4141.803124999724	1	0.97201980742185601	0
4142.696093749724	1	0.97239181623712867	0
4143.589062499725	1	0.97276382505240133	0
4144.482031249725	1	0.97313583386767388	0
4145.374999999725	1	0.97350784268294654	0
4146.267968749726	1	0.97387985149821921	0
4147.160937499726	1	0.97425186031349176	0
4148.053906249726	1	0.97462386912876442	0
4148.946874999727	1	0.97499587794403708	0
4149.839843749727	1	0.97536788675930963	0
4150.7328124997275	1	0.97573989557458229	0
4151.625781249728	1	0.97611190438985485	0
4152.518749999728	1	0.97648391320512751	0
4153.411718749729	1	0.97685592202040017	0
4154.304687499729	1	0.97722793083567272	0
4155.197656249729	1	0.97759993965094538	0
4156.09062499973	1	0.97797194846621804	0
4156.98359374973	1	0.97834395728149059	0
4157.87656249973	1	0.97871596609676326	0
4158.769531249731	1	0.97908797491203592	0
4159.662499999731	1	0.97945998372730847	0
4160.5554687497315	1	0.97983199254258113	0
4161.448437499732	1	0.98020400135785368	0
4162.341406249732	1	0.98057601017312634	0
4163.234374999733	1	0.98094801898839901	0
4164.127343749733	1	0.98132002780367156	0
4165.020312499733	1	0.98169203661894422	0
4165.913281249734	1	0.98206404543421688	0
4166.806249999734	1	0.98243605424948943	0
4167.699218749734	1	0.98280806306476209	0
4168.592187499735	1	0.98318007188003476	0
4169.485156249735	1	0.98355208069530731	0
4170.3781249997355	1	0.98392408951057997	0
4171.271093749736	1	0.98429609832585252	0
4172.164062499736	1	0.98466810714112518	0
4173.057031249737	1	0.98504011595639784	0
4173.949999999737	1	0.98541212477167039	0
4174.842968749737	1	0.98578413358694306	0
4175.735937499738	1	0.98615614240221572	0
4176.628906249738	1	0.98652815121748827	0
4177.521874999738	1	0.98690016003276093	0
4178.414843749739	1	0.98727216884803348	0
4179.307812499739	1	0.98764417766330614	0
4180.2007812497395	1	0.98801618647857881	0
4181.09374999974	1	0.98838819529385136	0
4181.98671874974	1	0.98876020410912402	0
4182.879687499741	1	0.98913221292439668	0
4183.772656249741	1	0.98950422173966923	0
4184.665624999741	1	0.98987623055494189	0
4185.558593749742	1	0.99024823937021456	0
4186.451562499742	1	0.99062024818548711	0
4187.344531249742	1	0.99099225700075977	0
4188.237499999743	1	0.99136426581603232	0
4189.130468749743	1	0.99173627463130498	0
4190.0234374997435	1	0.99210828344657764	0
4190.916406249744	1	0.99248029226185019	0
4191.809374999744	1	0.99285230107712286	0
4192.702343749745	1	0.99322430989239552	0
4193.595312499745	1	0.99359631870766807	0
4194.488281249745	1	0.99396832752294073	0
4195.381249999746	1	0.99434033633821339	0
4196.274218749746	1	0.99471234515348594	0
4197.167187499746	1	0.99508435396875861	0
4198.060156249747	1	0.99545636278403116	0
4198.953124999747	1	0.99582837159930382	0
4199.8460937497475	1	0.99620038041457648	0
4200.739062499748	1	0.99657238922984903	0
4201.632031249748	1	0.99694439804512169	0
4202.524999999749	1	0.99731640686039436	0
4203.417968749749	1	0.99768841567566691	0
4204.310937499749	1	0.99806042449093957	0
4205.20390624975	1	0.99843243330621223	0
4206.09687499975	1	0.99880444212148478	0
4206.98984374975	1	0.99917645093675744	0
4207.882812499751	1	0.99954845975202999	0
4208.775781249751	1	0.99992046856730266	0
4209.6687499997515	1	0.99999	0
4210.561718749752	1	0.99999	0
4211.454687499752	1	0.99999	0
4212.347656249753	2	0	0
4213.240624999753	2	0	0
4214.133593749753	2	0	0
4215.026562499754	2	0	0
4215.919531249754	2	0	0
4216.812499999754	2	0	0
4217.705468749755	2	0	0
4218.598437499755	2	0	0
4219.4914062497555	2	0	0
4220.384374999756	2	0	0
4221.277343749756	2	0	0
4222.170312499757	2	0	0
4223.063281249757	2	0	0
4223.956249999757	2	0	0
4224.849218749758	2	0	0
4225.742187499758	2	0	0
4226.635156249758	2	0	0
4227.528124999759	2	0	0
4228.421093749759	2	0	0
4229.3140624997595	2	0	0
4230.20703124976	2	0	0
4231.09999999976	2	0	0
4231.992968749761	2	0	0
4232.885937499761	2	0	0
4233.778906249761	2	0	0
4234.671874999762	2	0	0
4235.564843749762	2	0	0
4236.457812499762	2	0	0
4237.350781249763	2	0	0
4238.243749999763	2	0	0
4239.1367187497635	2	0	0
4240.029687499764	2	0	0
4240.922656249764	2	0	0
4241.815624999765	2	0	0
4242.708593749765	2	0	0
4243.601562499765	2	0	0
4244.494531249766	2	0	0
4245.387499999766	2	0	0
4246.280468749766	2	0	0
4247.173437499767	2	0	0
4248.066406249767	2	0	0
4248.9593749997675	2	0	0
4249.852343749768	2	0	0
4250.745312499768	2	0	0
4251.638281249769	2	0	0
4252.531249999769	2	0	0
4253.424218749769	2	0	0
4254.31718749977	2	0	0
4255.21015624977	2	0	0
4256.10312499977	2	0	0
4256.996093749771	2	0	0
4257.889062499771	2	0	0
4258.7820312497715	2	0	0
4259.674999999772	2	0	0
4260.567968749772	2	0	0
4261.460937499773	2	0	0
4262.353906249773	2	0	0
4263.246874999773	2	0	0
4264.139843749774	2	0	0
4265.032812499774	2	0	0
4265.925781249774	2	0	0
4266.818749999775	2	0	0
4267.711718749775	2	0	0
4268.6046874997755	2	0	0
4269.497656249776	2	0	0
4270.390624999776	2	0	0
4271.283593749777	2	0	0
4272.176562499777	2	0	0
4273.069531249777	2	0	0
4273.962499999778	2	0	0
4274.855468749778	2	0	0
4275.748437499778	2	0	0
4276.641406249779	2	0	0
4277.534374999779	2	0	0
4278.4273437497795	2	0	0
4279.32031249978	2	0	0
4280.21328124978	2	0	0
4281.106249999781	2	0	0
4281.999218749781	2	0	0
4282.892187499781	2	0	0
4283.785156249782	2	0	0
4284.678124999782	2	0	0
4285.571093749782	2	0	0
4286.464062499783	2	0	0
4287.357031249783	2	0	0
4288.2499999997835	2	0	0
4289.142968749784	2	0	0
4290.035937499784	2	0	0
4290.928906249785	2	0	0
4291.821874999785	2	0	0
4292.714843749785	2	0	0
4293.607812499786	2	0	0
4294.500781249786	2	0	0
4295.393749999786	2	0	0
4296.286718749787	2	0	0
4297.179687499787	2	0	0
4298.0726562497875	2	0	0
4298.965624999788	2	0	0
4299.858593749788	2	0	0
4300.751562499789	2	0	0
4301.644531249789	2	0	0
4302.537499999789	2	0	0
4303.43046874979	2	0	0
4304.32343749979	2	0	0
4305.21640624979	2	0	0
4306.109374999791	2	0	0
4307.002343749791	2	0	0
4307.8953124997915	2	0	0
4308.788281249792	2	0	0
4309.681249999792	2	0	0
4310.574218749793	2	0	0
4311.467187499793	2	0	0
4312.360156249793	2	0	0
4313.253124999794	2	0	0
4314.146093749794	2	0	0
4315.039062499794	2	0	0
4315.932031249795	2	0	0
4316.824999999795	2	0	0
4317.717968749796	2	0	0
4318.610937499796	2	0	0
4319.503906249796	2	0	0
4320.396874999797	2	0	0
4321.289843749797	2	0	0
4322.182812499797	2	0	0
4323.075781249798	2	0	0
4323.968749999798	2	0	0
4324.8617187497985	2	0	0
4325.754687499799	2	0	0
4326.647656249799	2	0	0
4327.5406249998	2	0	0
4328.4335937498	2	0	0
4329.3265624998	2	0	0
4330.219531249801	2	0	0
4331.112499999801	2	0	0
4332.005468749801	2	0	0
4332.898437499802	2	0	0
4333.791406249802	2	0	0
4334.6843749998025	2	0	0
4335.577343749803	2	0	0
4336.470312499803	2	0	0
4337.363281249804	2	0	0
4338.256249999804	2	0	0
4339.149218749804	2	0	0
4340.042187499805	2	0	0
4340.935156249805	2	0	0
4341.828124999805	2	0	0
4342.721093749806	2	0	0
4343.614062499806	2	0	0
4344.5070312498065	2	0	0
4345.399999999807	2	0	0
4346.292968749807	2	0	0
4347.185937499808	2	0	0
4348.078906249808	2	0	0
4348.971874999808	2	0	0
4349.864843749809	2	0	0
4350.757812499809	2	0	0
4351.650781249809	2	0	0
4352.54374999981	2	0	0
4353.43671874981	2	0	0
4354.3296874998105	2	0	0
4355.222656249811	2	0	0
4356.115624999811	2	0	0
4357.008593749812	2	0	0
4357.901562499812	2	0	0
4358.794531249812	2	0	0
4359.687499999813	2	0	0
4360.580468749813	2	0	0
4361.473437499813	2	0	0
4362.366406249814	2	0	0
4363.259374999814	2	0	0
4364.1523437498145	2	0	0
4365.045312499815	2	0	0
4365.938281249815	2	0	0
4366.831249999816	2	0	0
4367.724218749816	2	0	0
4368.617187499816	2	0	0
4369.510156249817	2	0	0
4370.403124999817	2	0	0
4371.296093749817	2	0	0
4372.189062499818	2	0	0
4373.082031249818	2	0	0
4373.9749999998185	2	0	0
4374.867968749819	2	0	0
4375.760937499819	2	0	0
4376.65390624982	2	0	0
4377.54687499982	2	0	0
4378.43984374982	2	0	0
4379.332812499821	2	0	0
4380.225781249821	2	0	0
4381.118749999821	2	0	0
4382.011718749822	2	0	0
4382.904687499822	2	0	0
4383.7976562498225	2	0	0
4384.690624999823	2	0	0
4385.583593749823	2	0	0
4386.476562499824	2	0	0
4387.369531249824	2	0	0
4388.262499999824	2	0	0
4389.155468749825	2	0	0
4390.048437499825	2	0	0
4390.941406249825	2	0	0
4391.834374999826	2	0	0
4392.727343749826	2	0	0
4393.6203124998265	2	0	0
4394.513281249827	2	0	0
4395.406249999827	2	0	0
4396.299218749828	2	0	0
4397.192187499828	2	0	0
4398.085156249828	2	0	0
4398.978124999829	2	0	0
4399.871093749829	2	0	0
4400.764062499829	2	0	0
4401.65703124983	2	0	0
4402.54999999983	2	0	0
4403.4429687498305	2	0	0
4404.335937499831	2	0	0
4405.228906249831	2	0	0
4406.121874999832	2	0	0
4407.014843749832	2	0	0
4407.907812499832	2	0	0
4408.800781249833	2	0	0
4409.693749999833	2	0	0
4410.586718749833	2	0	0
4411.479687499834	2	0	0
4412.372656249834	2	0	0
4413.2656249998345	2	0	0
4414.158593749835	2	0	0
4415.051562499835	2	0	0
4415.944531249836	2	0	0
4416.837499999836	2	0	0
4417.730468749836	2	0	0
4418.623437499837	2	0	0
4419.516406249837	2	0	0
4420.409374999837	2	0	0
4421.302343749838	2	0	0
4422.195312499838	2	0	0
4423.0882812498385	2	0	0
4423.981249999839	2	0	0
4424.874218749839	2	0	0
4425.76718749984	2	0	0
4426.66015624984	2	0	0
4427.55312499984	2	0	0
4428.446093749841	2	0	0
4429.339062499841	2	0	0
4430.232031249841	2	0	0
4431.124999999842	2	0	0
4432.017968749842	2	0	0
4432.9109374998425	2	0	0
4433.803906249843	2	0	0
4434.696874999843	2	0	0
4435.589843749844	2	0	0
4436.482812499844	2	0	0
4437.375781249844	2	0	0
4438.268749999845	2	0	0
4439.161718749845	2	0	0
4440.054687499845	2	0	0
4440.947656249846	2	0	0
4441.840624999846	2	0	0
4442.7335937498465	2	0	0
4443.626562499847	2	0	0
4444.519531249847	2	0	0
4445.412499999848	2	0	0
4446.305468749848	2	0	0
4447.198437499848	2	0	0
4448.091406249849	2	0	0
4448.984374999849	2	0	0
4449.877343749849	2	0	0
4450.77031249985	2	0	0
4451.66328124985	2	0	0
4452.5562499998505	2	0	0
4453.449218749851	2	0	0
4454.342187499851	2	0	0
4455.235156249852	2	0	0
4456.128124999852	2	0	0
4457.021093749852	2	0	0
4457.914062499853	2	0	0
4458.807031249853	2	0	0
4459.699999999853	2	0	0
4460.592968749854	2	0	0
4461.485937499854	2	0	0
4462.3789062498545	2	0	0
4463.271874999855	2	0	0
4464.164843749855	2	0	0
4465.057812499856	2	0	0
4465.950781249856	2	0	0
4466.843749999856	2	0	0
4467.736718749857	2	0	0
4468.629687499857	2	0	0
4469.522656249857	2	0	0
4470.415624999858	2	0	0
4471.308593749858	2	0	0
4472.2015624998585	2	0	0
4473.094531249859	2	0	0
4473.987499999859	2	0	0
4474.88046874986	2	0	0
4475.77343749986	2	0	0
4476.66640624986	2	0	0
4477.559374999861	2	0	0
4478.452343749861	2	0	0
4479.345312499861	2	0	0
4480.238281249862	2	0	0
4481.131249999862	2	0	0
4482.0242187498625	2	0	0
4482.917187499863	2	0	0
4483.810156249863	2	0	0
4484.703124999864	2	0	0
4485.596093749864	2	0	0
4486.489062499864	2	0	0
4487.382031249865	2	0	0
4488.274999999865	2	0	0
4489.167968749865	2	0	0
4490.060937499866	2	0	0
4490.953906249866	2	0	0
4491.8468749998665	2	0	0
4492.739843749867	2	0	0
4493.632812499867	2	0	0
4494.525781249868	2	0	0
4495.418749999868	2	0	0
4496.311718749868	2	0	0
4497.204687499869	2	0	0
4498.097656249869	2	0	0
4498.990624999869	2	0	0
4499.88359374987	2	0	0
4500.77656249987	2	0	0
4501.6695312498705	2	0	0
4502.562499999871	2	0	0
4503.455468749871	2	0	0
4504.348437499872	2	0	0
4505.241406249872	2	0	0
4506.134374999872	2	0	0
4507.027343749873	2	0	0
4507.920312499873	2	0	0
4508.813281249873	2	0	0
4509.706249999874	2	0	0
4510.599218749874	2	0	0
4511.4921874998745	2	0	0
4512.385156249875	2	0	0
4513.278124999875	2	0	0
4514.171093749876	2	0	0
4515.064062499876	2	0	0
4515.957031249876	2	0	0
4516.849999999877	2	0	0
4517.742968749877	2	0	0
4518.635937499877	2	0	0
4519.528906249878	2	0	0
4520.421874999878	2	0	0
4521.3148437498785	2	0	0
4522.207812499879	2	0	0
4523.100781249879	2	0	0
4523.99374999988	2	0	0
4524.88671874988	2	0	0
4525.77968749988	2	0	0
4526.672656249881	2	0	0
4527.565624999881	2	0	0
4528.458593749881	2	0	0
4529.351562499882	2	0	0
4530.244531249882	2	0	0
4531.1374999998825	2	0	0
4532.030468749883	2	0	0
4532.923437499883	2	0	0
4533.816406249884	2	0	0
4534.709374999884	2	0	0
4535.602343749884	2	0	0
4536.495312499885	2	0	0
4537.388281249885	2	0	0
4538.281249999885	2	0	0
4539.174218749886	2	0	0
4540.067187499886	2	0	0
4540.9601562498865	2	0	0
4541.853124999887	2	0	0
4542.746093749887	2	0	0
4543.639062499888	2	0	0
4544.532031249888	2	0	0
4545.424999999888	2	0	0
4546.317968749889	2	0	0
4547.210937499889	2	0	0
4548.103906249889	2	0	0
4548.99687499989	2	0	0
4549.88984374989	2	0	0
4550.7828124998905	2	0	0
4551.675781249891	2	0	0
4552.568749999891	2	0	0
4553.461718749892	2	0	0
4554.354687499892	2	0	0
4555.247656249892	2	0	0
4556.140624999893	2	0	0
4557.033593749893	2	0	0
4557.926562499893	2	0	0
4558.819531249894	2	0	0
4559.712499999894	2	0	0
4560.6054687498945	2	0	0
4561.498437499895	2	0	0
4562.391406249895	2	0	0
4563.284374999896	2	0	0
4564.177343749896	2	0	0
4565.070312499896	2	0	0
4565.963281249897	2	0	0
4566.856249999897	2	0	0
4567.749218749897	2	0	0
4568.642187499898	2	0	0
4569.535156249898	2	0	0
4570.4281249998985	2	0	0
4571.321093749899	2	0	0
4572.214062499899	2	0	0
4573.1070312499	2	0	0
4573.9999999999	2	0	0
4574.8929687499	2	0	0
4575.785937499901	2	0	0
4576.678906249901	2	0	0
4577.571874999901	2	0	0
4578.464843749902	2	0	0
4579.357812499902	2	0	0
4580.2507812499025	2	0	0
4581.143749999903	2	0	0
4582.036718749903	2	0	0
4582.929687499904	2	0	0
4583.822656249904	2	0	0
4584.715624999904	2	0	0.0
4585.608593749905	2	0.00037200881527262145	0
4586.501562499905	2	0.00074401763054524289	0
4587.394531249905	2	0.0011160264458178644	0
4588.287499999906	2	0.0014880352610904858	0
4589.180468749906	2	0.0018600440763631074	0
4590.0734374999065	2	0.0022320528916357288	0
4590.966406249907	2	0.0026040617069083504	0
4591.859374999907	2	0.0029760705221809716	0
4592.752343749908	2	0.0033480793374535932	0
4593.645312499908	2	0.0037200881527262148	0
4594.538281249908	2	0.0040920969679988364	0
4595.431249999909	2	0.0044641057832714576	0
4596.324218749909	2	0.0048361145985440787	0
4597.217187499909	2	0.0052081234138167008	0
4598.11015624991	2	0.005580132229089322	0
4599.00312499991	2	0.0059521410443619431	0
4599.8960937499105	2	0.0063241498596345652	0
4600.789062499911	2	0.0066961586749071864	0
4601.682031249911	2	0.0070681674901798075	0
4602.574999999912	2	0.0074401763054524296	0
4603.467968749912	2	0.0078121851207250508	0
4604.360937499912	2	0.0081841939359976728	0
4605.253906249913	2	0.0085562027512702931	0
4606.146874999913	2	0.0089282115665429151	0
4607.039843749913	2	0.0093002203818155372	0
4607.932812499914	2	0.0096722291970881575	0
4608.825781249914	2	0.01004423801236078	0
4609.7187499999145	2	0.010416246827633402	0
4610.611718749915	2	0.010788255642906022	0
4611.504687499915	2	0.011160264458178644	0
4612.397656249916	2	0.011532273273451266	0
4613.290624999916	2	0.011904282088723886	0
4614.183593749916	2	0.012276290903996508	0
4615.076562499917	2	0.01264829971926913	0
4615.969531249917	2	0.013020308534541751	0
4616.862499999917	2	0.013392317349814373	0
4617.755468749918	2	0.013764326165086995	0
4618.648437499918	2	0.014136334980359615	0
4619.5414062499185	2	0.014508343795632237	0
4620.434374999919	2	0.014880352610904859	0
4621.327343749919	2	0.015252361426177479	0
4622.22031249992	2	0.015624370241450102	0
4623.11328124992	2	0.015996379056722722	0
4624.00624999992	2	0.016368387871995346	0
4624.899218749921	2	0.016740396687267966	0
4625.792187499921	2	0.017112405502540586	0
4626.685156249921	2	0.01748441431781321	0
4627.578124999922	2	0.01785642313308583	0
4628.471093749922	2	0.018228431948358451	0
4629.3640624999225	2	0.018600440763631074	0
4630.257031249923	2	0.018972449578903695	0
4631.149999999923	2	0.019344458394176315	0
4632.042968749924	2	0.019716467209448939	0
4632.935937499924	2	0.020088476024721559	0
4633.828906249924	2	0.020460484839994179	0
4634.721874999925	2	0.020832493655266803	0
4635.614843749925	2	0.021204502470539423	0
4636.507812499925	2	0.021576511285812044	0
4637.400781249926	2	0.021948520101084668	0
4638.293749999926	2	0.022320528916357288	0
4639.1867187499265	2	0.022692537731629908	0
4640.079687499927	2	0.023064546546902532	0
4640.972656249927	2	0.023436555362175152	0
4641.865624999928	2	0.023808564177447773	0
4642.758593749928	2	0.024180572992720396	0
4643.651562499928	2	0.024552581807993017	0
4644.544531249929	2	0.024924590623265637	0
4645.437499999929	2	0.025296599438538261	0
4646.330468749929	2	0.025668608253810881	0
4647.22343749993	2	0.026040617069083501	0
4648.11640624993	2	0.026412625884356125	0
4649.0093749999305	2	0.026784634699628745	0
4649.902343749931	2	0.027156643514901366	0
4650.795312499931	2	0.02752865233017399	0
4651.688281249932	2	0.02790066114544661	0
4652.581249999932	2	0.02827266996071923	0
4653.474218749932	2	0.028644678775991854	0
4654.367187499933	2	0.029016687591264474	0
4655.260156249933	2	0.029388696406537095	0
4656.153124999933	2	0.029760705221809718	0
4657.046093749934	2	0.030132714037082339	0
4657.939062499934	2	0.030504722852354959	0
4658.8320312499345	2	0.030876731667627583	0
4659.724999999935	2	0.031248740482900203	0
4660.617968749935	2	0.031620749298172823	0
4661.510937499936	2	0.031992758113445444	0
4662.403906249936	2	0.032364766928718071	0
4663.296874999936	2	0.032736775743990691	0
4664.189843749937	2	0.033108784559263311	0
4665.082812499937	2	0.033480793374535932	0
4665.975781249937	2	0.033852802189808552	0
4666.868749999938	2	0.034224811005081172	0
4667.761718749938	2	0.0345968198203538	0
4668.6546874999385	2	0.03496882863562642	0
4669.547656249939	2	0.03534083745089904	0
4670.440624999939	2	0.035712846266171661	0
4671.33359374994	2	0.036084855081444281	0
4672.22656249994	2	0.036456863896716901	0
4673.11953124994	2	0.036828872711989528	0
4674.012499999941	2	0.037200881527262149	0
4674.905468749941	2	0.037572890342534769	0
4675.798437499941	2	0.037944899157807389	0
4676.691406249942	2	0.03831690797308001	0
4677.584374999942	2	0.03868891678835263	0
4678.4773437499425	2	0.039060925603625257	0
4679.370312499943	2	0.039432934418897878	0
4680.263281249943	2	0.039804943234170498	0
4681.156249999944	2	0.040176952049443118	0
4682.049218749944	2	0.040548960864715738	0
4682.942187499944	2	0.040920969679988359	0
4683.835156249945	2	0.041292978495260986	0
4684.728124999945	2	0.041664987310533606	0
4685.621093749945	2	0.042036996125806227	0
4686.514062499946	2	0.042409004941078847	0
4687.407031249946	2	0.042781013756351467	0
4688.2999999999465	2	0.043153022571624088	0
4689.192968749947	2	0.043525031386896715	0
4690.085937499947	2	0.043897040202169335	0
4690.978906249948	2	0.044269049017441955	0
4691.871874999948	2	0.044641057832714576	0
4692.764843749948	2	0.045013066647987196	0
4693.657812499949	2	0.045385075463259816	0
4694.550781249949	2	0.045757084278532444	0
4695.443749999949	2	0.046129093093805064	0
4696.33671874995	2	0.046501101909077684	0
4697.22968749995	2	0.046873110724350305	0
4698.1226562499505	2	0.047245119539622925	0
4699.015624999951	2	0.047617128354895545	0
4699.908593749951	2	0.047989137170168172	0
4700.801562499952	2	0.048361145985440793	0
4701.694531249952	2	0.048733154800713413	0
4702.587499999952	2	0.049105163615986033	0
4703.480468749953	2	0.049477172431258654	0
4704.373437499953	2	0.049849181246531274	0
4705.266406249953	2	0.050221190061803901	0
4706.159374999954	2	0.050593198877076521	0
4707.052343749954	2	0.050965207692349142	0
4707.9453124999545	2	0.051337216507621762	0
4708.838281249955	2	0.051709225322894382	0
4709.731249999955	2	0.052081234138167003	0
4710.624218749956	2	0.05245324295343963	0
4711.517187499956	2	0.05282525176871225	0
4712.410156249956	2	0.053197260583984871	0
4713.303124999957	2	0.053569269399257491	0
4714.196093749957	2	0.053941278214530111	0
4715.089062499957	2	0.054313287029802731	0
4715.982031249958	2	0.054685295845075359	0
4716.874999999958	2	0.055057304660347979	0
4717.7679687499585	2	0.055429313475620599	0
4718.660937499959	2	0.05580132229089322	0
4719.553906249959	2	0.05617333110616584	0
4720.44687499996	2	0.05654533992143846	0
4721.33984374996	2	0.056917348736711088	0
4722.23281249996	2	0.057289357551983708	0
4723.125781249961	2	0.057661366367256328	0
4724.018749999961	2	0.058033375182528948	0
4724.911718749961	2	0.058405383997801569	0
4725.804687499962	2	0.058777392813074189	0
4726.697656249962	2	0.059149401628346816	0
4727.5906249999625	2	0.059521410443619437	0
4728.483593749963	2	0.059893419258892057	0
4729.376562499963	2	0.060265428074164677	0
4730.269531249964	2	0.060637436889437298	0
4731.162499999964	2	0.061009445704709918	0
4732.055468749964	2	0.061381454519982545	0
4732.948437499965	2	0.061753463335255165	0
4733.841406249965	2	0.062125472150527786	0
4734.734374999965	2	0.062497480965800406	0
4735.627343749966	2	0.062869489781073026	0
4736.520312499966	2	0.063241498596345647	0
4737.4132812499665	2	0.063613507411618267	0
4738.306249999967	2	0.063985516226890887	0
4739.199218749967	2	0.064357525042163508	0
4740.092187499968	2	0.064729533857436142	0
4740.985156249968	2	0.065101542672708762	0
4741.878124999968	2	0.065473551487981382	0
4742.771093749969	2	0.065845560303254003	0
4743.664062499969	2	0.066217569118526623	0
4744.557031249969	2	0.066589577933799243	0
4745.44999999997	2	0.066961586749071864	0
4746.34296874997	2	0.067333595564344484	0
4747.2359374999705	2	0.067705604379617104	0
4748.128906249971	2	0.068077613194889725	0
4749.021874999971	2	0.068449622010162345	0
4749.914843749972	2	0.068821630825434965	0
4750.807812499972	2	0.069193639640707599	0
4751.700781249972	2	0.06956564845598022	0
4752.593749999973	2	0.06993765727125284	0
4753.486718749973	2	0.07030966608652546	0
4754.379687499973	2	0.070681674901798081	0
4755.272656249974	2	0.071053683717070701	0
4756.165624999974	2	0.071425692532343321	0
4757.0585937499745	2	0.071797701347615941	0
4757.951562499975	2	0.072169710162888562	0
4758.844531249975	2	0.072541718978161182	0
4759.737499999976	2	0.072913727793433802	0
4760.630468749976	2	0.073285736608706423	0
4761.523437499976	2	0.073657745423979057	0
4762.416406249977	2	0.074029754239251677	0
4763.309374999977	2	0.074401763054524298	0
4764.202343749977	2	0.074773771869796918	0
4765.095312499978	2	0.075145780685069538	0
4765.988281249978	2	0.075517789500342158	0
4766.8812499999785	2	0.075889798315614779	0
4767.774218749979	2	0.076261807130887399	0
4768.667187499979	2	0.076633815946160019	0
4769.56015624998	2	0.07700582476143264	0
4770.45312499998	2	0.07737783357670526	0
4771.34609374998	2	0.07774984239197788	0
4772.239062499981	2	0.078121851207250514	0
4773.132031249981	2	0.078493860022523135	0
4774.024999999981	2	0.078865868837795755	0
4774.917968749982	2	0.079237877653068375	0
4775.810937499982	2	0.079609886468340996	0
4776.7039062499825	2	0.079981895283613616	0
4777.596874999983	2	0.080353904098886236	0
4778.489843749983	2	0.080725912914158857	0
4779.382812499984	2	0.081097921729431477	0
4780.275781249984	2	0.081469930544704097	0
4781.168749999984	2	0.081841939359976718	0
4782.061718749985	2	0.082213948175249338	0
4782.954687499985	2	0.082585956990521972	0
4783.847656249985	2	0.082957965805794592	0
4784.740624999986	2	0.083329974621067213	0
4785.633593749986	2	0.083701983436339833	0
4786.5265624999865	2	0.084073992251612453	0
4787.419531249987	2	0.084446001066885074	0
4788.312499999987	2	0.084818009882157694	0
4789.205468749988	2	0.085190018697430314	0
4790.098437499988	2	0.085562027512702934	0
4790.991406249988	2	0.085934036327975555	0
4791.884374999989	2	0.086306045143248175	0
4792.777343749989	2	0.086678053958520795	0
4793.670312499989	2	0.08705006277379343	0
4794.56328124999	2	0.08742207158906605	0
4795.45624999999	2	0.08779408040433867	0
4796.3492187499905	2	0.088166089219611291	0
4797.242187499991	2	0.088538098034883911	0
4798.135156249991	2	0.088910106850156531	0
4799.028124999992	2	0.089282115665429151	0
4799.921093749992	2	0.089654124480701772	0
4800.814062499992	2	0.090026133295974392	0
4801.707031249993	2	0.090398142111247012	0
4802.599999999993	2	0.090770150926519633	0
4803.492968749993	2	0.091142159741792253	0
4804.385937499994	2	0.091514168557064887	0
4805.278906249994	2	0.091886177372337507	0
4806.1718749999945	2	0.092258186187610128	0
4807.064843749995	2	0.092630195002882748	0
