B Num,Symbol,EcoCycID,ECK Num
b2047,wcaJ,G7098,ECK2041
b2045,wcaK,G7096,ECK2039
b2044,wcaL,G7095,ECK2038
b2044,yefL,G7095,ECK2038
b2043,wcaM,G7094,ECK2037
b2043,yefK,G7094,ECK2037
b3786,wecB,EG11451,ECK3778
b3786,yifF,EG11451,ECK3778
b3786,nfrC,EG11451,ECK3778
b3786,rffE,EG11451,ECK3778
b3786,mnaA,EG11451,ECK3778
b3787,wecC,EG11452,ECK3779
b3787,rff,EG11452,ECK3779
b3787,rffD,EG11452,ECK3779
b3787,mnaB,EG11452,ECK3779
b3791,wecE,EG11456,ECK3783
b3791,rff,EG11456,ECK3783
b3791,fcnA,EG11456,ECK3783
b3791,rffA,EG11456,ECK3783
b3791,yifI,EG11456,ECK3783
b3561,wecH,EG12274,ECK3550
b3561,yiaH,EG12274,ECK3550
b1004,wrbA,EG11540,ECK0995
b2062,wza,G7107,ECK2056
b2061,wzb,G7106,ECK2055
b2060,wzc,G7105,ECK2054
b2046,wzxC,G7097,ECK2040
b2046,wzx,G7097,ECK2040
b3792,wzxE,EG11486,ECK3784
b3792,wzx,EG11486,ECK3784
b3792,yifJ,EG11486,ECK3784
b3793,wzyE,EG11457,ECK3786
b3793,wecF,EG11457,ECK3786
b3793,rffT,EG11457,ECK3786
b2027,wzzB,G7090,ECK2022
b2027,wzz,G7090,ECK2022
b2027,rol,G7090,ECK2022
b2027,cld,G7090,ECK2022
b3785,wzzE,EG11295,ECK3777
b3785,metNSt,EG11295,ECK3777
b3785,wzz,EG11295,ECK3777
b3785,yifC,EG11295,ECK3777
b3654,xanP,EG11194,ECK3644
b3654,yicE,EG11194,ECK3644
b2882,xanQ,G7501,ECK2878
b2882,ygfO,G7501,ECK2878
b2407,xapA,G85,ECK2401
b2407,pndA,G85,ECK2401
b2406,xapB,EG13159,ECK2400
b2405,xapR,EG11146,ECK2399
b2405,pRndR,EG11146,ECK2399
b2405,pndR,EG11146,ECK2399
b2405,yfeB,EG11146,ECK2399
b2866,xdhA,G7485,ECK2862
b2866,ygeS,G7485,ECK2862
b2867,xdhB,G7486,ECK2863
b2867,ygeT,G7486,ECK2863
b2868,xdhC,G7487,ECK2864
b2868,ygeU,G7487,ECK2864
b2881,xdhD,G7500,ECK2877
b2881,ygfN,G7500,ECK2877
b3811,xerC,EG11069,ECK3806
b2894,xerD,EG11071,ECK2889
b2894,xprB,EG11071,ECK2889
b1141,xisE,G6585,ECK1127
b1141,ymfG,G6585,ECK1127
b1346,xisR,G6677,ECK1343
b1346,ydaQ,G6677,ECK1343
b2509,xseA,EG11072,ECK2505
b2509,xse,EG11072,ECK2505
b0422,xseB,EG11098,ECK0416
b0422,yajE,EG11098,ECK0416
b1749,xthA,EG11073,ECK1747
b1749,xth,EG11073,ECK1747
b3565,xylA,EG11074,ECK3554
b3564,xylB,EG11075,ECK3553
b4031,xylE,EG11076,ECK4023
b3566,xylF,EG20252,ECK3555
b3566,xylT,EG20252,ECK3555
b3567,xylG,EG12275,ECK3556
b3568,xylH,EG12276,ECK3557
b3569,xylR,EG20253,ECK3558
b0006,yaaA,EG10011,ECK0006
b0013,yaaI,G8202,ECK0013
b0007,yaaJ,EG11555,ECK0007
b0045,yaaU,EG11566,ECK0046
b0045,yabE,EG11566,ECK0046
b0011,yaaW,G6082,ECK0011
b0005,yaaX,G6081,ECK0005
b0024,yaaY,G6087,ECK0025
b0065,yabI,EG11571,ECK0066
b0056,yabP,EG12610,ECK0057
b4659,yabP,EG12610,ECK0057
b0057,yabQ,EG12611,ECK0058
b4659,yabQ,EG12611,ECK0058
b0122,yacC,EG11089,ECK0121
b0101,yacG,EG12314,ECK0101
b0117,yacH,EG12315,ECK0116
b0119,yacL,EG12605,ECK0118
b0135,yadC,EG11678,ECK0134
b0130,yadE,EG11749,ECK0129
b0127,yadG,EG12320,ECK0126
b0128,yadH,EG12321,ECK0127
b0129,yadI,EG12322,ECK0128
b0129,agaX,EG12322,ECK0128
b0136,yadK,EG12325,ECK0135
b0137,yadL,EG12326,ECK0136
b0138,yadM,EG12327,ECK0137
b0141,yadN,EG12328,ECK0140
b0157,yadS,EG12333,ECK0156
b0140,yadV,EG11973,ECK0139
b0140,ecpD,EG11973,ECK0139
b0193,yaeF,EG12138,ECK0193
b0193,yaeK,EG12138,ECK0193
b0163,yaeH,EG12336,ECK0162
b0164,yaeI,EG12337,ECK0163
b4406,yaeP,G372,ECK0189
b0190,yaeQ,G6098,ECK0190
b0187,yaeR,G6095,ECK0186
b0208,yafC,EG11649,ECK0208
b0209,yafD,EG11650,ECK0209
b0210,yafE,EG11651,ECK0210
b0223,yafJ,G6107,ECK0224
b0224,yafK,G6108,ECK0225
b0227,yafL,G6111,ECK0228
b0232,yafN,G6116,ECK0233
b0233,yafO,G6117,ECK0234
b0234,yafP,G6118,ECK0235
b0225,yafQ,G6109,ECK0226
b0213,yafS,G6100,ECK0213
b0217,yafT,G6101,ECK0217
b0218,yafU,G6102,ECK0218
b0219,yafV,G6103,ECK0220
b0246,yafW,G6121,ECK0247
b0248,yafX,G6123,ECK0250
b0251,yafY,G6126,ECK0253
b0252,yafZ,G6127,ECK0254
b0267,yagA,EG12338,ECK0268
b0266,yagB,EG12339,ECK0267
b0268,yagE,G6140,ECK0269
b0269,yagF,G6141,ECK0270
b0270,yagG,G6142,ECK0271
b0271,yagH,G6143,ECK0272
b0272,yagI,G6144,ECK0273
b0276,yagJ,G6147,ECK0275
b0277,yagK,G6148,ECK0276
b0278,yagL,G6149,ECK0277
b0279,yagM,G6150,ECK0278
b0280,yagN,G6151,ECK0279
b0282,yagP,G6153,ECK0281
b0282,ykgT,G6153,ECK0281
b4695,yagP,G6153,ECK0281
b4695,yagP,G6153,ECK0281
b4695,ykgT,G6153,ECK0281
b0287,yagU,G6158,ECK0286
b0316,yahB,G6181,ECK0314
b0317,yahC,G6182,ECK0315
b0318,yahD,G6183,ECK0316
b0319,yahE,G6184,ECK0317
b0320,yahF,G6185,ECK0318
b0321,yahG,G6186,ECK0319
b0322,yahH,G0-10550,ECK0320
b0323,yahI,G6188,ECK0321
b0324,yahJ,G6189,ECK0322
b0325,yahK,G6190,ECK0323
b0326,yahL,G6191,ECK0324
b0327,yahM,G6192,ECK0325
b0328,yahN,G6193,ECK0326
b0329,yahO,G6194,ECK0327
b0389,yaiA,EG11093,ECK0384
b0387,yaiI,G6230,ECK0382
b0354,yaiL,G6207,ECK0351
b0358,yaiO,G6210,ECK0355
b0363,yaiP,G6215,ECK0360
b0364,yaiS,G6216,ECK0361
b0371,yaiT,G6222,ECK0368
b0371,yaiU,G6222,ECK0368
b0374,yaiU,G6225,ECK0369
b0378,yaiW,G6227,ECK0373
b0362,yaiX_1,G6214,ECK0359
b0362,yaiF,G6214,ECK0359
b0359,yaiX_2,G6211,ECK0356
b0359,yaiX,G6211,ECK0356
b0379,yaiY,G6228,ECK0374
b0380,yaiZ,G6229,ECK0375
b0407,yajC,EG11096,ECK0401
b0410,yajD,EG11097,ECK0404
b0434,yajG,EG12182,ECK0428
b0412,yajI,EG12874,ECK0406
b0424,yajL,G198,ECK0418
b0424,thiJ,G198,ECK0418
b0419,yajO,G6236,ECK0413
b0426,yajQ,G6240,ECK0420
b0427,yajR,G6241,ECK0421
b0456,ybaA,EG11099,ECK0450
b0471,ybaB,EG11100,ECK0465
b0445,ybaE,EG13217,ECK0439
b0481,ybaK,EG12454,ECK0475
b0478,ybaL,EG12623,ECK0472
b0478,ylaA,EG12623,ECK0472
b0466,ybaM,EG12830,ECK0460
b0468,ybaN,EG12843,ECK0462
b0482,ybaP,G6258,ECK0476
b0483,ybaQ,G6259,ECK0477
b0486,ybaT,G6262,ECK0480
b0442,ybaV,G6243,ECK0436
b0442,comEA,G6243,ECK0436
b0453,ybaY,G6250,ECK0447
b0495,ybbA,EG11657,ECK0489
b0498,ybbC,EG11769,ECK0492
b0500,ybbD,EG11770,ECK0494
b0488,ybbJ,G6264,ECK0482
b0492,ybbN,G6268,ECK0486
b0493,ybbO,G6269,ECK0487
b0496,ybbP,G6270,ECK0490
b0511,ybbW,G6280,ECK0504
b0511,allP,G6280,ECK0504
b0511,glxB2,G6280,ECK0504
b0513,ybbY,G6282,ECK0506
b0513,glxB4,G6282,ECK0506
b0539,ybcC,G6295,ECK0531
b0539,exoD,G6295,ECK0531
b0521,ybcF,EG12384,ECK0514
b0521,arcC(P.a.),EG12384,ECK0514
b0567,ybcH,EG12448,ECK0559
b0527,ybcI,EG12708,ECK0520
b0528,ybcJ,EG12879,ECK0521
b0544,ybcK,G6300,ECK0535
b0545,ybcL,G6301,ECK0536
b0546,ybcM,G6302,ECK0537
b0547,ybcN,G6303,ECK0538
b0549,ybcO,G6305,ECK0540
b0551,ybcQ,G6307,ECK0543
b0551,quuD,G6307,ECK0543
b0558,ybcV,G6313,ECK0550
b0559,ybcW,G6314,ECK0551
b0562,ybcY,G6316,ECK0554
b4512,ybdD,G0-10438,ECK0592
b0579,ybdF,G6324,ECK0571
b0577,ybdG,G6323,ECK0569
b0580,ybdJ,G6325,ECK0572
b0581,ybdK,G6326,ECK0573
b0600,ybdL,G6329,ECK0594
b0601,ybdM,G6330,ECK0595
b0602,ybdN,G6331,ECK0596
b0603,ybdO,G6332,ECK0597
b0608,ybdR,G6335,ECK0602
b4511,ybdZ,G0-10437,ECK0578
b0631,ybeD,EG11592,ECK0624
b0629,ybeF,EG11594,ECK0622
b0643,ybeL,EG12851,ECK0636
b0644,ybeQ,G6351,ECK0637
b0645,ybeR,G6352,ECK0638
b0647,ybeT,G6354,ECK0640
b0648,ybeU,G6355,ECK0641
b0658,ybeX,G6361,ECK0650
b0659,ybeY,G6362,ECK0651
b0660,ybeZ,G6363,ECK0652
b0660,phoL,G6363,ECK0652
b0699,ybfA,EG11521,ECK0688
b0702,ybfB,EG11522,ECK0690
b0704,ybfC,EG11523,ECK0692
b0706,ybfD,EG11524,ECK0695
b0685,ybfE,EG11775,ECK0673
b0686,ybfF,EG11776,ECK0674
b4590,ybfK,G0-10586,ECK4400
b0705,ybfL,G6377,ECK0694
b0682,ybfN,G6371,ECK0670
b0689,ybfP,G6374,ECK0677
b4514,ybfQ,G0-10440,ECK0693
b0707,ybgA,EG11108,ECK0696
b0707,tkp,EG11108,ECK0696
b0736,ybgC,EG11110,ECK0725
b0719,ybgD,EG12359,ECK0708
b0735,ybgE,EG12395,ECK0724
b0710,ybgI,G6379,ECK0699
b0716,ybgO,G6385,ECK0705
b0717,ybgP,G6386,ECK0706
b0718,ybgQ,G6387,ECK0707
b0753,ybgS,G6394,ECK0742
b0766,ybhA,EG11239,ECK0755
b0773,ybhB,EG11238,ECK0762
b0772,ybhC,EG12875,ECK0761
b0768,ybhD,G6398,ECK0757
b0794,ybhF,G6411,ECK0783
b0795,ybhG,G6412,ECK0784
b0769,ybhH,G6399,ECK0758
b0770,ybhI,G6400,ECK0759
b0771,ybhJ,G6401,ECK0760
b0780,ybhK,G6402,ECK0769
b0786,ybhL,G6403,ECK0775
b0787,ybhM,G6404,ECK0776
b0788,ybhN,G6405,ECK0777
b0790,ybhP,G6407,ECK0779
b0791,ybhQ,G6408,ECK0780
b0792,ybhR,G6409,ECK0781
b0793,ybhS,G6410,ECK0782
b0798,ybiA,EG11579,ECK0787
b0800,ybiB,EG11580,ECK0789
b0803,ybiI,EG12421,ECK0792
b0802,ybiJ,EG12422,ECK0791
b0808,ybiO,G6417,ECK0797
b0818,ybiR,G6421,ECK0808
b0820,ybiT,G6423,ECK0810
b0821,ybiU,G6424,ECK0811
b0822,ybiV,G6425,ECK0812
b0822,supH,G6425,ECK0812
b0823,ybiW,G6426,ECK0813
b0823,pflF,G6426,ECK0813
b0804,ybiX,G6413,ECK0793
b0824,ybiY,G6427,ECK0814
b0824,pflE,G6427,ECK0814
b0850,ybjC,EG12842,ECK0841
b0876,ybjD,G6459,ECK0867
b0841,ybjG,G6439,ECK0831
b0843,ybjH,G6441,ECK0833
b0844,ybjI,G6442,ECK0834
b0845,ybjJ,G6443,ECK0835
b0847,ybjL,G6445,ECK0838
b0848,ybjM,G6446,ECK0839
b0853,ybjN,G6447,ECK0844
b0858,ybjO,G6448,ECK0849
b0865,ybjP,G6450,ECK0856
b0866,ybjQ,G6451,ECK0857
b0868,ybjS,G6453,ECK0859
b0869,ybjT,G6454,ECK0860
b0877,ybjX,G6460,ECK0868
b0897,ycaC,EG11241,ECK0888
b0898,ycaD,EG11242,ECK0889
b0913,ycaI,EG12375,ECK0904
b0901,ycaK,EG12702,ECK0892
b0909,ycaL,G6470,ECK0900
b0899,ycaM,G6466,ECK0890
b0900,ycaN,G6467,ECK0891
b0905,ycaO,G6468,ECK0896
b0906,ycaP,G6469,ECK0897
b0916,ycaQ,G6471,ECK0907
b0917,ycaR,G6472,ECK0908
b0944,ycbF,EG12397,ECK0935
b0919,ycbJ,G6473,ECK0910
b0926,ycbK,G6474,ECK0917
b0942,ycbU,G6484,ECK0933
b0943,ycbV,G6485,ECK0934
b0947,ycbX,G6487,ECK0938
b0955,ycbZ,G6493,ECK0946
b0970,yccA,EG11113,ECK0961
b1001,yccE,EG12196,ECK0992
b0961,yccF,G6496,ECK0952
b1003,yccJ,EG12703,ECK0994
b0992,yccM,G6513,ECK0983
b0960,yccS,G6495,ECK0951
b0964,yccT,G6498,ECK0955
b0965,yccU,G6499,ECK0956
b0968,yccX,G6502,ECK0959
b1029,ycdU,G6536,ECK1017
b1034,ycdX,G6540,ECK1020
b1035,ycdY,G6541,ECK1021
b1036,ycdZ,G6542,ECK1022
b1055,yceA,EG11116,ECK1040
b1063,yceB,EG11117,ECK1048
b1088,yceD,EG11119,ECK1074
b1087,yceF,EG11438,ECK1072
b1067,yceH,EG11537,ECK1052
b1056,yceI,EG11820,ECK1041
b1057,yceJ,G6554,ECK1042
b1050,yceK,EG12689,ECK1036
b1068,yceM,G6560,ECK1053
b1068,mviM,G6560,ECK1053
b1058,yceO,G6555,ECK1043
b1085,yceQ,G6563,ECK1070
b1100,ycfH,EG12303,ECK1086
b1110,ycfJ,EG12444,ECK1096
b1154,ycfK,EG12877,ECK1140
b1154,stfP,EG12877,ECK1140
b1104,ycfL,G6564,ECK1090
b1108,ycfP,G6568,ECK1094
b1115,ycfT,G6572,ECK1101
b1121,ycfZ,G6578,ECK1107
b1188,ycgB,EG11516,ECK1176
b1173,ycgI,G6613,ECK1161
b1177,ycgJ,G6614,ECK1165
b1179,ycgL,G6616,ECK1167
b1180,ycgM,G6617,ECK1168
b1181,ycgN,G6618,ECK1169
b1194,ycgR,G6623,ECK1182
b1202,ycgV,G6629,ECK1190
b1161,ycgX,G6601,ECK1148
b1196,ycgY,G6625,ECK1184
b1164,ycgZ,G6604,ECK1151
b1214,ychA,EG11251,ECK1202
b1214,sirB1,EG11251,ECK1202
b1242,ychE,EG11342,ECK1236
b1203,ychF,EG11404,ECK1191
b1203,gtp1,EG11404,ECK1191
b1205,ychH,EG11533,ECK1193
b1233,ychJ,EG12119,ECK1228
b1219,ychN,EG12404,ECK1213
b1220,ychO,EG12405,ECK1214
b1220,ychP,EG12405,ECK1214
b1213,ychQ,G6630,ECK1201
b1213,sirB2,G6630,ECK1201
b1228,ychS,G6631,ECK1222
b1253,yciA,EG11121,ECK1247
b1254,yciB,EG11122,ECK1248
b1255,yciC,EG11123,ECK1249
b1257,yciE,EG11125,ECK1251
b1258,yciF,EG11126,ECK1252
b1259,yciG,EG11127,ECK1253
b1282,yciH,EG11128,ECK1277
b1251,yciI,EG11607,ECK1245
b1271,yciK,EG11759,ECK1265
b1273,yciN,EG12868,ECK1267
b1267,yciO,G6635,ECK1261
b1268,yciQ,G6636,ECK1262
b1268,yciP,G6636,ECK1262
b1284,yciT,G6638,ECK1279
b1284,deoT,G6638,ECK1279
b1248,yciU,G6633,ECK1242
b1266,yciV,G6634,ECK1260
b1266,trpH,G6634,ECK1260
b1287,yciW,G6640,ECK1282
b4523,yciX,G0-10513,ECK1270
b4523,yciX_2,G0-10513,ECK1270
b4595,yciY,G0-8891,ECK4405
b4596,yciZ,G0-10591,ECK4406
b4596,deoL,G0-10591,ECK4406
b1289,ycjD,G6641,ECK1284
b1322,ycjF,EG12870,ECK1318
b1325,ycjG,G6661,ECK1321
b1325,ycjH,G6661,ECK1321
b1309,ycjM,G6647,ECK1304
b1310,ycjN,G6648,ECK1305
b1311,ycjO,G6649,ECK1306
b1312,ycjP,G6650,ECK1307
b1313,ycjQ,G6651,ECK1308
b1314,ycjR,G6652,ECK1309
b1314,dte,G6652,ECK1309
b1315,ycjS,G6653,ECK1310
b1316,ycjT,G6654,ECK1311
b1317,ycjU,G6655,ECK1312
b1317,pgmB,G6655,ECK1312
b1318,ycjV,G6656,ECK1313
b1320,ycjW,G6658,ECK1316
b1321,ycjX,G6659,ECK1317
b1327,ycjY,G6663,ECK1324
b1347,ydaC,EG11901,ECK1344
b1347,rcbA,EG11901,ECK1344
b4526,ydaE,G0-9081,ECK1349
b4527,ydaF,G0-10448,ECK1352
b1355,ydaG,G6679,ECK1353
b1355,gatA,G6679,ECK1353
b1342,ydaN,G6674,ECK1339
b1342,zntB,G6674,ECK1339
b1357,ydaS,G6681,ECK1355
b1358,ydaT,G6682,ECK1356
b1359,ydaU,G6683,ECK1357
b1360,ydaV,G6684,ECK1358
b1361,ydaW,G6685,ECK1359
b1366,ydaY,G6689,ECK1364
b1407,ydbD,EG11310,ECK1400
b1381,ydbH,G6703,ECK1378
b4529,ydbJ,G0-10450,ECK1375
b1378,ydbK,G6701,ECK1374
b1378,pfo,G6701,ECK1374
b1383,ydbL,G6705,ECK1380
b1419,ydcA,EG11219,ECK1411
b1460,ydcC,EG11526,ECK1454
b1457,ydcD,EG11760,ECK1451
b1414,ydcF,EG12110,ECK1407
b1426,ydcH,EG12865,ECK1419
b1422,ydcI,G6737,ECK1416
b1423,ydcJ,G6738,ECK1417
b1428,ydcK,G6741,ECK1421
b1431,ydcL,G6742,ECK1424
b1433,ydcO,G6744,ECK1427
b1435,ydcP,G6746,ECK1429
b1439,ydcR,G6750,ECK1433
b1440,ydcS,G6751,ECK1434
b1441,ydcT,G6752,ECK1435
b1442,ydcU,G6753,ECK1436
b1443,ydcV,G6754,ECK1437
b1446,ydcY,G6757,ECK1440
b1447,ydcZ,G6758,ECK1441
b1496,yddA,EG11742,ECK1490
b1495,yddB,EG11743,ECK1489
b1464,yddE,EG11825,ECK1458
b1473,yddG,EG12713,ECK1467
b1462,yddH,G6769,ECK1456
b1470,yddJ,G6771,ECK1464
b1471,yddK,G6772,ECK1465
b1472,yddL,G6773,ECK1466
b1477,yddM,G6774,ECK1471
b1491,yddW,G6785,ECK1485
b1528,ydeA,EG11636,ECK1521
b1534,ydeE,EG11640,ECK1527
b1534,ydeF,EG11640,ECK1527
b1536,ydeI,EG11644,ECK1529
b1537,ydeJ,EG11645,ECK1530
b1510,ydeK,EG11780,ECK1503
b1510,orfT,EG11780,ECK1503
b1510,yneO,EG11780,ECK1503
b4696,ydeK,EG11780,ECK1503
b1497,ydeM,G6787,ECK1491
b1498,ydeN,G6788,ECK1492
b1499,ydeO,G6789,ECK1493
b1501,ydeP,G6791,ECK1494
b1502,ydeQ,G6792,ECK1495
b1503,ydeR,G6793,ECK1496
b1504,ydeS,G6794,ECK1497
b1505,ydeT,G6795,ECK1498
b1509,ydeU,G6797,ECK1502
b1509,yneO,G6797,ECK1502
b4696,ydeU,G6797,ECK1502
b1571,ydfA,EG11300,ECK1565
b1572,ydfB,EG11301,ECK1566
b1573,ydfC,EG11302,ECK1567
b1576,ydfD,EG11303,ECK1570
b1577,ydfE,EG11304,ECK1571
b1539,ydfG,EG12345,ECK1532
b1540,ydfH,G6814,ECK1533
b1540,rspR,G6814,ECK1533
b1542,ydfI,G6816,ECK1535
b1543,ydfJ,G6817,ECK1536
b1544,ydfK,G6818,ECK1537
b1547,ydfN,G6821,ECK1540
b1547,stfQ,G6821,ECK1540
b1549,ydfO,G6822,ECK1543
b1555,ydfR,G6828,ECK1549
b1559,ydfT,G6830,ECK1553
b1560,ydfU,G6831,ECK1554
b1565,ydfV,G6832,ECK1559
b1567,ydfW,G6834,ECK1561
b1567,intK,G6834,ECK1561
b1568,ydfX,G6835,ECK1562
b1541,ydfZ,G6815,ECK1534
b1614,ydgA,G6865,ECK1609
b1607,ydgC,G6863,ECK1602
b1598,ydgD,G6856,ECK1593
b1604,ydgH,G6860,ECK1599
b1605,ydgI,G6861,ECK1600
b1605,arcD,G6861,ECK1600
b1624,ydgJ,G6868,ECK1619
b1626,ydgK,G6870,ECK1622
b1626,rsxP,G6870,ECK1622
b4601,ydgU,G0-10593,ECK4410
b1659,ydhB,EG12140,ECK1655
b1660,ydhC,EG12141,ECK1656
b1647,ydhF,G6887,ECK1643
b1643,ydhI,G6883,ECK1639
b1644,ydhJ,G6884,ECK1640
b1645,ydhK,G6885,ECK1641
b1648,ydhL,G6888,ECK1644
b1657,ydhP,G6893,ECK1653
b1664,ydhQ,G6894,ECK1660
b1667,ydhR,G6895,ECK1663
b1668,ydhS,G6896,ECK1664
b1669,ydhT,G6897,ECK1665
b1670,ydhU,G6898,ECK1666
b1673,ydhV,G6901,ECK1669
b1672,ydhW,G6900,ECK1668
b1671,ydhX,G6899,ECK1667
b1674,ydhY,G6902,ECK1670
b1692,ydiB,EG11234,ECK1690
b1705,ydiE,EG12391,ECK1703
b1694,ydiF,EG12432,ECK1692
b1685,ydiH,G6911,ECK1682
b1687,ydiJ,G6913,ECK1684
b1688,ydiK,G6914,ECK1685
b1689,ydiL,G6915,ECK1687
b1690,ydiM,G6916,ECK1688
b1691,ydiN,G6917,ECK1689
b1695,ydiO,G6918,ECK1693
b1696,ydiP,G6919,ECK1694
b1697,ydiQ,G6920,ECK1695
b1698,ydiR,G6921,ECK1696
b1699,ydiS,G6922,ECK1697
b1700,ydiT,G6923,ECK1698
b1706,ydiU,G6924,ECK1704
b1707,ydiV,G6925,ECK1705
b1707,rflP,G6925,ECK1705
b1722,ydiY,G6928,ECK1720
b1724,ydiZ,G6929,ECK1722
b1765,ydjA,EG11134,ECK1763
b1769,ydjE,EG12369,ECK1767
b1770,ydjF,G6957,ECK1768
b1771,ydjG,G6958,ECK1769
b1772,ydjH,G6959,ECK1770
b1773,ydjI,G6960,ECK1771
b1774,ydjJ,G6961,ECK1772
b1775,ydjK,G6962,ECK1773
b1776,ydjL,G6963,ECK1774
b1728,ydjM,G6933,ECK1726
b1730,ydjO,G6935,ECK1728
b1750,ydjX,G6945,ECK1748
b1751,ydjY,G6946,ECK1749
b1752,ydjZ,G6947,ECK1750
b1777,yeaC,G6964,ECK1775
b1780,yeaD,G6966,ECK1778
b1780,yzzQ,G6966,ECK1778
b1781,yeaE,G6967,ECK1779
b1783,yeaG,G6969,ECK1781
b1784,yeaH,G6970,ECK1782
b1787,yeaK,G6973,ECK1785
b1789,yeaL,G6975,ECK1787
b1792,yeaO,G6978,ECK1790
b1795,yeaQ,G6981,ECK1793
b1797,yeaR,G6983,ECK1795
b1801,yeaV,G6987,ECK1799
b1802,yeaW,G6988,ECK1800
b1803,yeaX,G6989,ECK1801
b1806,yeaY,G6990,ECK1804
b1862,yebB,EG11136,ECK1863
b1864,yebC,EG11137,ECK1865
b1846,yebE,EG11806,ECK1847
b1847,yebF,EG11807,ECK1848
b1848,yebG,EG11808,ECK1849
b1853,yebK,EG12860,ECK1854
b1853,hexR(P.a.),EG12860,ECK1854
b1825,yebO,G7001,ECK1823
b1828,yebQ,G7004,ECK1827
b1833,yebS,G7006,ECK1832
b1834,yebT,G7007,ECK1833
b1836,yebV,G7009,ECK1835
b1837,yebW,G7010,ECK1836
b1839,yebY,G7012,ECK1840
b1840,yebZ,G7013,ECK1841
b1908,yecA,EG11139,ECK1907
b1867,yecD,EG12378,ECK1868
b1868,yecE,EG12379,ECK1869
b1915,yecF,EG12861,ECK1914
b1906,yecH,G7036,ECK1905
b4537,yecJ,G0-10455,ECK1901
b1875,yecM,G7025,ECK1876
b1875,yecL,G7025,ECK1876
b1869,yecN,G7019,ECK1870
b1904,yecR,G7035,ECK1903
b1877,yecT,G7026,ECK1878
b1959,yedA,EG11141,ECK1957
b1928,yedD,EG11659,ECK1927
b1929,yedE,EG11660,ECK1928
b1930,yedF,EG11661,ECK1929
b1958,yedI,EG12709,ECK1956
b1962,yedJ,EG12710,ECK1960
b1931,yedK,EG11662,ECK1930
b1931,yedG,EG11662,ECK1930
b1932,yedL,G7040,ECK1931
b1935,yedM,G7043,ECK1933
b1935,yedN_1,G7043,ECK1933
b1955,yedP,G7048,ECK1953
b1963,yedR,G7051,ECK1961
b1970,yedX,G7058,ECK1966
b1970,hiuH,G7058,ECK1966
b2008,yeeA,EG11891,ECK2002
b2012,yeeD,EG11894,ECK2006
b2013,yeeE,EG11895,ECK2007
b1978,yeeJ,G7064,ECK1974
b1983,yeeN,G7068,ECK1978
b1985,yeeO,G7070,ECK1980
b1999,yeeP,G7079,ECK1991
b2001,yeeR,G7081,ECK1994
b2002,yeeS,G7082,ECK1995
b2003,yeeT,G7083,ECK1996
b2006,yeeW,G7086,ECK1999
b2007,yeeX,G7087,ECK2001
b2015,yeeY,G7088,ECK2009
b2016,yeeZ,G7089,ECK2010
b2017,yefM,EG12844,ECK2012
b2069,yegD,EG12200,ECK2063
b2063,yegH,G7108,ECK2057
b2070,yegI,G7109,ECK2064
b2071,yegJ,G7110,ECK2065
b2072,yegK,G7111,ECK2066
b2073,yegL,G7112,ECK2067
b2080,yegP,G7117,ECK2076
b2081,yegQ,G7118,ECK2077
b2085,yegR,G7122,ECK2081
b2086,yegS,G7123,ECK2082
b2098,yegT,G7130,ECK2091
b2099,yegU,G7131,ECK2092
b2100,yegV,G7132,ECK2093
b2101,yegW,G7133,ECK2094
b2102,yegX,G7134,ECK2095
b2108,yehA,EG11987,ECK2101
b2109,yehB,EG11988,ECK2102
b2110,yehC,EG11989,ECK2103
b2111,yehD,EG11990,ECK2104
b2112,yehE,EG11991,ECK2105
b2118,yehI,EG11995,ECK2109
b4541,yehK,G0-10458,ECK2110
b2119,yehL,EG11998,ECK2111
b2120,yehM,EG11999,ECK2112
b2120,yehO,EG11999,ECK2112
b2120,yehN,EG11999,ECK2112
b2121,yehP,EG12002,ECK2113
b2122,yehQ,EG12003,ECK2114
b2123,yehR,EG12004,ECK2115
b2124,yehS,EG12005,ECK2116
b2128,yehW,EG12009,ECK2121
b2129,yehX,EG12010,ECK2122
b2130,yehY,EG12011,ECK2123
b2152,yeiB,EG11290,ECK2145
b2157,yeiE,EG12105,ECK2150
b2154,yeiG,EG12026,ECK2147
b2158,yeiH,EG12027,ECK2151
b2160,yeiI,EG12028,ECK2153
b2163,yeiL,EG12031,ECK2156
b2171,yeiP,EG12035,ECK2165
b2172,yeiQ,EG12036,ECK2166
b2173,yeiR,EG12104,ECK2167
b2145,yeiS,G7144,ECK2138
b4502,yeiW,G0-10511,ECK2164
b2177,yejA,EG12037,ECK2171
b2178,yejB,EG12038,ECK2172
b2179,yejE,EG12040,ECK2173
b2180,yejF,EG12041,ECK2174
b2181,yejG,EG12042,ECK2175
b2186,yejK,EG12048,ECK2180
b2186,ndpA,EG12048,ECK2180
b2187,yejL,EG12043,ECK2181
b2188,yejM,EG12049,ECK2182
b2188,yejN,EG12049,ECK2182
b2188,pbgA,EG12049,ECK2182
b2190,yejO,EG12051,ECK2184
b2230,yfaA,EG11142,ECK2222
b2230,pufY,EG11142,ECK2222
b2236,yfaE,EG12360,ECK2228
b2238,yfaH,EG12881,ECK2230
b2233,yfaL,EG12850,ECK2225
b2233,yfaF,EG12850,ECK2225
b2233,yfaK,EG12850,ECK2225
b2233,yfaJ,EG12850,ECK2225
