TF	Gene	FC
narL	solA	1.1596569732938011
narL	soxR	1.4621637339268023
narL	speB	-2.6982285278602074
narL	speF	-1.6405957863501484
narL	spoT	-0.7204222683811494
narL	srlD	0.9485552522255221
narL	srmB	0.9506014836794936
narL	ssrA	0.9345288328387511
narL	ssrS	3.352775097263471
narL	sstT	1.7923414094955392
narL	stfE	1.2475309545004727
narL	sthA	-1.8397193867458075
narL	stpA	2.1271574975272225
narL	sucA	-1.1686638180019626
narL	sucB	-1.1265249357072449
narL	sucC	-2.1026538130563956
narL	sucD	-0.0988586399604312
narL	sufA	1.2450422304648612
narL	sufS	1.2472891889218625
narL	tabA	3.1298853471809993
narL	tamA	0.9451297757995416
narL	tatA	1.7037601088031478
narL	tatB	0.6522817556874321
narL	tdcE	-1.1369609693372955
narL	tdh	1.5930624085064342
narL	tfaQ	-2.941919515001642
narL	thiE	1.5391255786350175
narL	thiF	1.2781742581602389
narL	thiG	-0.7703972799208536
narL	thiK	-1.4156067177712017
narL	tmcA	0.930723023409184
narL	tonB	1.2269224431255985
narL	topA	2.179390458951524
narL	topB	-0.6090833432245413
narL	torA	-0.8665625980877035
narL	torC	-2.056126434223565
narL	torT	-0.5919700395648126
narL	tpr	0.92708702274978
narL	treR	-0.7521112265083936
narL	trg	-1.9482141325420383
narL	trkA	1.4550446554566687
narL	trkG	1.8070430474117931
narL	trkH	-0.774277431585881
narL	trmJ	-0.9401318120672684
narL	trpD	-0.9929300197823778
narL	trpS	1.7782195334652278
narL	truD	-0.6100624431256172
narL	trxC	1.2951443719090312
narL	tsaB	-1.1516871167161384
narL	tsf	1.0278055489613642
narL	tsgA	1.9717697700296544
narL	tsr	-1.939431285855572
narL	ttdA	-2.378712917408502
narL	ttdB	-1.7795812077151543
narL	tufA	-0.6524789614243218
narL	tus	0.9242729970326211
narL	tusB	0.6522724085064313
narL	tusC	-0.623792749752722
narL	tyrB	1.5752215727003307
narL	tyrS	1.2720976211671537
narL	ubiB	-1.5549279426310612
narL	ugpA	-2.1699611730959587
narL	ugpC	-1.284514658753669
narL	uhpT	-1.8779020375865159
narL	ulaE	-0.7423707665677526
narL	ulaR	1.0745879030662566
narL	uspA	-1.6042881173755639
narL	uspE	-1.1131642433234337
narL	uxaC	-1.2275940751730507
narL	uxuR	0.7107216617210579
narL	ves	-1.417015944609307
narL	waaA	-1.856119693372922
narL	wcaC	-1.7304720375865508
narL	wcaF	-1.7649124527200577
narL	wcaL	-0.9686585492911318
narL	wcaM	2.003650305256474
narL	wecH	-1.917363325522576
narL	wzb	-1.7249152522255065
narL	wzc	-2.6303071256181925
narL	xanP	0.49899579624130297
narL	xapB	0.9132701879327296
narL	xapR	0.7990593273986226
narL	xisE	1.9472347495548916
narL	xseA	1.1646243818001834
narL	xthA	-1.0079968743818153
narL	yaaW	-0.8671520079129529
narL	yaaY	1.4731176328058027
narL	yacG	0.9309187141443918
narL	yadE	2.3444285815693893
narL	yadI	1.9772698450379185
narL	yadM	0.944776964985194
narL	yaeF	0.7335747843718972
narL	yafC	1.1719031355093934
narL	yafD	1.5348014688427152
narL	yafW	-1.6894790158259276
narL	yagE	-0.6352220079129411
narL	yagF	-1.4202860064292835
narL	yagG	-2.0057353016815203
narL	yagH	-1.1797267095285389
narL	yagJ	1.6485507187603108
narL	yagL	1.7953159673590582
narL	yagM	1.5599747159248296
narL	yagP	0.879616913946573
narL	yahC	-1.883605914935686
narL	yahE	-1.3153000395648133
narL	yahF	-1.4967936696340312
narL	yahG	-1.4294456313880415
narL	yaiF	-2.0792894488130558
narL	ybaB	1.4817729442796204
narL	ybaE	-0.966580410484696
narL	ybaN	1.476329901088019
narL	ybaY	1.648799446092986
narL	ybbC	2.5670375057319457
narL	ybbJ	-0.8663951038575544
narL	ybbL	1.5136463155291553
narL	ybbM	0.6455735575338126
narL	ybbN	0.2654562215628449
narL	ybbP	-1.222898892185954
narL	ybbV	-2.7513049888822874
narL	ybcF	-1.385235743076149
narL	ybcH	0.6060088872403369
narL	ybcK	1.8118609282888314
narL	ybcL	2.0998878219584385
narL	ybcN	-2.1965939452687198
narL	ybcO	-1.2844425519287688
narL	ybcY	2.723232336696336
narL	ybdG	2.2425187899769194
narL	ybdJ	2.5808289320804523
narL	ybdO	1.3444506280909931
narL	ybeY	0.9786790702274892
narL	ybfB	2.0182080448837723
narL	ybfC	1.378296102868447
narL	ybgA	1.335471810089035
narL	ybgF	-0.42684523244307826
narL	ybgQ	-1.3245919609297618
narL	ybhA	-1.1369852937685507
narL	ybhC	-0.9359506627101712
narL	ybhK	1.2338977068908712
narL	ybhN	1.2069826871084641
narL	ybhS	-0.948959945598431
narL	ybiS	-0.8873169238377692
narL	ybiU	1.0061737784372022
narL	ybiW	-1.9492236894164265
narL	ybjD	-0.5279568611935307
narL	ybjG	-1.1678596983184883
narL	ybjL	-0.8031778404220145
narL	ybjN	0.38976544015824466
narL	ybjX	1.039804826904076
narL	ycaC	1.8946936861193286
narL	ycaI	-0.86007062314542
narL	ycaK	1.383770863831167
narL	ycaL	-1.3682184055390794
narL	ycaN	1.1055941378173613
narL	ycbC	-2.1830846290801045
narL	yccA	-1.212672571711244
narL	yccE	2.0911369699307656
narL	yccS	1.132449284536734
narL	ycdY	0.7771964391691588
narL	yceA	1.894942433234439
narL	yceI	1.8193046620507811
narL	yceO	3.162969637487647
narL	ycfJ	-1.1182970524233555
narL	ycfZ	1.1316784312561783
narL	ycgG	1.2250400171447506
narL	ycgH_1	1.256438445103861
narL	ycgJ	0.9029537883283867
narL	ycgX	2.88525621991429
narL	ycgZ	2.68219678536102
narL	ychG_2	1.6241797032640912
narL	yciE	2.627894354104854
narL	yciG	1.2456716320474772
narL	yciK	-0.8586636102868326
narL	yciO	-0.4308409495548835
narL	yciQ	0.9455645647873592
narL	yciS	1.4320060286844711
narL	ycjD	1.125674448565774
narL	ycjG	-0.5123970722057205
narL	ycjM	1.0841401424331991
narL	ycjN	-3.204993247032646
narL	ycjP	-1.5880523792680545
narL	ycjU	-1.18095300586877
narL	ycjY	-0.9602884470820845
narL	ycjZ	0.9685933679525034
narL	ydaN	1.3387534849983664
narL	ydaS	1.5585525152324402
narL	ydaV	-1.5760590504451164
narL	ydbA_1	1.4019941147379085
narL	ydbD	-1.2704949060336315
narL	ydcF	1.039525197823929
narL	ydcI	3.357156251236388
narL	ydcW	-0.8568892680514422
narL	ydcX	4.239300468183295
narL	yddA	1.3902354425321652
narL	ydeK	-1.9340636696340265
narL	ydeM	1.7013003514671758
narL	ydeO	1.766684151671611
narL	ydeP	1.174453690405529
narL	ydeT	1.0191273887240389
narL	ydfA	2.559457341246284
narL	ydfE	1.1844697752720101
narL	ydfO	1.2768534371908813
narL	ydfR	1.2906536933728958
narL	ydfZ	-0.6761121834816999
narL	ydgJ	0.4327881107814129
narL	ydhI	1.2339282855258695
narL	ydhJ	0.9589669436201702
narL	ydhP	1.18178603363007
narL	ydhQ	1.052716020441805
narL	ydiI	1.1907449653807998
narL	ydiP	2.4472895269699757
narL	ydiR	-0.9618480316518229
narL	ydiT	-0.8477368842730151
narL	ydiU	1.3917070870425272
narL	ydjF	2.0355374504450965
narL	ydjM	-1.2003422947576778
narL	ydjY	-2.1186795647873202
narL	ydjZ	1.0840765578635017
narL	yeaC	-2.0882181008902414
narL	yeaE	0.7081711473788257
narL	yeaH	2.079765450049443
narL	yeaJ	2.2511166979887816
narL	yeaM	1.040999856577674
narL	yeaP	1.330805515990772
narL	yeaR	6.723821951862815
narL	yeaV	-2.7658907513353146
narL	yeaX	-1.529891625453314
narL	yebB	-1.8972406605934624
narL	yebO	2.089375509396643
narL	yebT	1.1646307873392692
narL	yebV	2.6557420573689594
narL	yebW	1.6059937091988299
narL	yebY	1.5885581800197794
narL	yebZ	-0.48774188427300036
narL	yecM	-0.7049726409495829
narL	yedA	1.3543879525222664
narL	yedE	1.37109740850644
narL	yedK	-0.8470106775470119
narL	yedL	2.125768763600396
narL	yedQ	0.6117891790306933
narL	yedS_2	1.7864708813056343
narL	yedV	2.657146997032654
narL	yedX	-3.956269851632054
narL	yedY	-2.20953955819321
narL	yeeA	-0.8515656874382156
narL	yeeN	1.6304431305638465
narL	yeeO	0.9216640652819276
narL	yeeR	-1.0216485707220588
narL	yeeT	-1.8295761610286885
narL	yeeZ	0.7911748862512281
narL	yegH	-1.1083123491592604
narL	yegI	-2.0715835351137395
narL	yegK	-2.716604276953508
narL	yegR	1.938288789317505
narL	yegU	-0.9294262215628253
narL	yegX	1.1207437240356528
narL	yehB	-1.4751114540059236
narL	yehD	3.1351545450049443
narL	yehL	-1.2358838421991327
narL	yehM	-1.0333740158259115
narL	yehP	-2.544987922452998
narL	yehQ	-1.7034439564787336
narL	yehS	0.8447476508407679
narL	yehX	-1.180964460929788
narL	yeiB	1.2365413484998269
narL	yeiM	-1.0184755489613844
narL	yejA	0.708756592482688
narL	yejG	2.9418196142433173
narL	yejK	-1.0708901879327242
narL	yfaD	-2.134757734915904
narL	yfaL	-1.1023525964391818
narL	yfaQ	0.9419856488625049
narL	yfaS_1	-2.468450875370928
narL	yfaT	-1.1868863251236568
narL	yfaX	-1.1424839126277526
narL	yfbO	2.7953400363996166
narL	yfbP	1.445537444840099
narL	yfbS	0.9823431849653912
narL	yfbV	0.5748034322452931
narL	yfcA	-1.231001325420392
narL	yfcE	-0.6874355143422068
narL	yfcI	-1.7274718529508801
narL	yfcZ	1.3373860731948817
narL	yfdN	-0.9481208644906083
narL	yfdO	-3.0617612822288076
narL	yfdQ	1.9010808735339773
narL	yfdT	1.190990438180041
narL	yfeH	-0.8111729871414575
narL	yfeW	-2.1849767886580866
narL	yfeZ	0.807022749752706
narL	yffN	1.0731965974282813
narL	yffQ	1.702365567490926
narL	yfgM	0.6428070969337591
narL	yfhG	-0.44246756676558974
narL	yfhR	-1.1187753026706049
narL	yfiP	0.7066203808110596
narL	yfjD	-0.4078447477744618
narL	yfjH	2.6740368654797226
narL	yfjI	2.458393949225176
narL	yfjK	1.41999535113749
narL	yfjL	0.885595591823308
narL	yfjM	1.6618728259149629
narL	yfjT	1.0899560909990065
narL	yfjW	2.970048622024412
narL	ygaX	1.1739818397626247
narL	ygaZ	-0.35356781404546744
narL	ygbE	2.113390850642923
narL	ygbK	1.0117642828882385
narL	ygbL	-1.4576152439828716
narL	ygbN	-1.016866228156933
narL	ygcE	0.9239186498516361
narL	ygcO	-0.9120694757665717
narL	ygcP	2.052292352126617
narL	ygcQ	-1.558095029673574
narL	ygcS	-1.9821641790306668
narL	ygcU	-2.6348185085394094
narL	ygdG	1.5481934338938268
narL	ygeA	0.8384786696340374
narL	ygeN	1.7291087606330209
narL	ygeO	2.754875739578915
narL	ygeP	3.653974218265762
narL	ygfI	1.2610182228816338
narL	ygfT	-1.0024592828882355
narL	ygfZ	0.7079253610287051
narL	yggC	1.1267708209693295
narL	yggM	1.728322652324421
narL	yggP	2.3479756063303605
narL	yggS	-1.4610517853610503
narL	yghE	-1.285449760138458
narL	yghO	-1.5945091641938962
narL	yghQ	-1.271677002967361
narL	yghW	1.1562771870425452
narL	ygiD	0.939434668644906
narL	ygiW	1.125550079129571
narL	ygiZ	1.7462334075173036
narL	ygjH	-1.4002098714144564
narL	ygjJ	-1.9625945199943544
narL	ygjK	-2.2008092939334087
narL	ygjV	1.1879432519782593
narL	yhaH	0.7423056577646108
narL	yhaK	0.9855823145400544
narL	yhbP	-0.4909744246620494
narL	yhbW	-1.4713272931091017
narL	yhcB	1.0916161918892175
narL	yhcN	1.8137575074184114
narL	yheT	-1.104806185295093
narL	yhfA	0.6980432805802851
narL	yhfL	1.4755275469831814
narL	yhfS	-1.6120717903066204
narL	yhfZ	0.9211107418397528
narL	yhgF	-1.0370359643916842
narL	yhgN	1.1308186416089832
narL	yhhH	1.8593365835806195
narL	yhhJ	-1.0891336696340366
narL	yhhL	1.395788918562479
narL	yhhS	1.9080144230135188
narL	yhhZ	2.3946559970573733
narL	yhiJ	1.3533553026706477
narL	yhjB	0.5219168710847569
narL	yhjE	-1.1781465875371033
narL	yhjK	-0.5563779376854736
narL	yhjX	1.2306662782723377
narL	yhjY	-1.0553167507418415
narL	yiaN	2.5877974576327025
narL	yiaO	-1.7376899228486735
narL	yiaT	1.126103290471465
narL	yibA	3.8747824253214547
narL	yibG	2.5860637932739707
narL	yicC	0.6240341246290555
narL	yicO	-3.0921730600537036
narL	yidB	-0.7844899802176233
narL	yidG	2.066017034289485
narL	yidK	-1.3325848531157423
narL	yidR	1.1795232970656244
narL	yidZ	1.317984042202436
narL	yieP	0.8582575173096014
narL	yigE	-0.8530895351137167
narL	yigF	2.697164080778114
narL	yigG	1.5650458427794365
narL	yigI	3.0505804055390295
narL	yigL	-1.2168983521266028
narL	yigP	-1.2795181371579478
narL	yihF	-1.0205047201120878
narL	yihL	1.3446791444114734
narL	yihO	2.050035113748765
narL	yihP	-2.3061291117705167
narL	yihQ	-1.8931859784372094
narL	yihY	1.4060810501154108
narL	yiiF	1.0065294856577607
narL	yiiG	2.0486702495878646
narL	yiiR	0.9646834619189079
narL	yiiS	1.0125340158259188
narL	yjaZ	0.9996686844708282
narL	yjbF	-1.8221740158258881
narL	yjbL	-0.8095642215628134
narL	yjbQ	1.4938269831850022
narL	yjcB	1.3325104451038259
narL	yjcH	-4.463964061226476
narL	yjcS	-2.7055190046818276
narL	yjcZ	-1.401059153313519
narL	yjdI	-1.646315568743816
narL	yjdK	2.747307547035936
narL	yjdM	0.8451464292779622
narL	yjeJ	0.9188428585558484
narL	yjeO	0.943322779426321
narL	yjfI	1.7836966181997855
narL	yjfJ	-1.6807316544015742
narL	yjfL	1.2479287418397602
narL	yjgL	4.507695217606334
narL	yjgN	2.0441891093966347
narL	yjgZ	-2.3443345281899215
narL	yjhB	1.989726042532146
narL	yjhE	2.9275243334058616
narL	yjhG	0.47824632047478133
narL	yjiA	-0.8825440999010956
narL	yjiJ	1.271102542037557
narL	yjiP	1.7115653082756401
narL	yjiR	1.5441637042532088
narL	yjjG	1.2794715331354996
narL	yjjI	-0.6060813517969192
narL	yjjL	0.5289579327398704
narL	yjjM	1.2499493147378935
narL	ykfC	-0.9547417441477185
narL	ykfF	-1.5736250667655782
narL	ykfG	-2.2126047936036923
narL	ykfJ	-1.9398843511375121
narL	ykgA	2.3530095016485286
narL	ykgB	-1.0723082987141268
narL	ykgL	2.2774806088031787
narL	ykgM	1.029280206923847
narL	ykiB	0.6726028110781441
narL	ylaB	1.9012603626772069
narL	ylaC	1.8792467655786265
narL	ylbG	1.716065113748743
narL	ylbH	2.2688041732937863
narL	yliE	2.4014065974283065
narL	yliL	-2.030097584569723
narL	ymcE	-1.9143221454006198
narL	ymdC	0.9731058193207917
narL	ymfD	2.6936766577645876
narL	ymfE	2.4608047807635876
narL	ymfI	1.4749207171117718
narL	ymfN	-1.9413859916913818
narL	ymfT	1.445273788328374
narL	ymgC	1.9251356841411187
narL	ymgG	-1.596851617210711
narL	ynaA	1.6442361503461846
narL	ynaE	3.470502314540065
narL	ynaI	-1.3443260534124573
narL	ynaK	-1.415538476755727
narL	ynbD	-0.3567545796241234
narL	yncD	1.9039647279920917
narL	yncE	3.191074327398633
narL	yneF	0.7090995054401468
narL	yneK	1.1525245077151292
narL	yneL	-1.9581307823936864
narL	ynfE	-2.6243424866468903
narL	ynfF	-2.944683877349181
narL	ynfG	-3.747403804813672
narL	ynfH	-2.333592215628091
narL	ynfM	1.5047939268051422
narL	yniA	1.0422774381800206
narL	ynjB	-1.0306019584569528
narL	ynjE	-2.207928470820986
narL	yoaA	-1.2215227101879211
narL	yoaG	5.985826892845357
narL	yoaH	0.7757498417408559
narL	yoaI	-1.3730865412264994
narL	yobB	-0.8132999406528034
narL	yodB	1.3779056399604435
narL	yodC	2.530741414441188
narL	yohC	1.7874024727992124
narL	yohH	-3.391256830860518
narL	yojI	1.503187566765562
narL	ypdA	-0.880182512364029
narL	ypdB	-0.5247989910979349
narL	ypdC	0.5394015405539012
narL	ypdI	1.295313518496528
narL	yphC	-1.6963864419386687
narL	yphD	-0.7464489548302042
narL	yphG	-1.5662523719030592
narL	ypjD	0.8248290385756732
narL	ypjF	1.3479723452027645
narL	yqcE	-1.167736938476767
narL	yqeA	0.7297396439169148
narL	yqeB	-1.1990408572370652
narL	yqeC	-1.6168112497527107
narL	yqeI	2.4474654826904105
narL	yqeJ	4.312134250906689
narL	yqfA	2.1638999703264012
narL	yqfE	-1.5208789366963722
narL	yqgC	0.8415906132542004
narL	yqiB	-0.7232785789647114
narL	yqiH	1.4232044020771557
narL	yqiK	-1.7780677472799282
narL	yqjE	-1.7087212710187805
narL	yqjF	1.0711181602374005
narL	yraJ	2.9700478485987483
narL	yraK	1.1671938981206718
narL	yrbG	-1.419201798549296
narL	yrfF	0.9995974629080164
narL	yrhB	1.2347328832838942
narL	ytfE	3.623539591163868
narL	ytfK	2.746481721068256
narL	ytjB	-0.7970574431256332
narL	zapA	0.8745497823937001
narL	zntA	-1.6708008110781525
narL	znuA	-1.2177307484339177
narL	zur	-1.680001355093963
narP	aaeX	1.5038903461918973
narP	aat	-0.7603658061325458
narP	abgR	0.8960443224530046
narP	abgT	0.7834717309594605
narP	ackA	-1.786815133531198
narP	acnA	1.684098852621167
narP	acrA	-0.7177601088032161
narP	acrD	-0.8902359940652698
narP	acrE	0.7573381672601371
narP	acrF	1.4817467852621165
narP	acs	-3.753238996043542
narP	actP	-2.6115821136498427
narP	adhE	-1.5784133630068942
narP	adiY	3.6517820178041447
narP	adrA	-0.6077004451038173
narP	aer	-0.6724577744807103
narP	afuB	-1.8984188449555175
narP	agaC	-2.3980688740916625
narP	agp	-1.038416191889242
narP	ahpF	-1.0988990900099154
narP	alaA	2.2976053832838748
narP	alaT	-1.6929641938674198
narP	aldB	-1.1361527151335244
narP	alkB	1.290772634355436
narP	allC	-4.73943869073524
narP	allR	0.4831763798219413
narP	alr	0.9573929228486744
narP	alsA	-2.1639236887569937
narP	ampD	0.6289419188922007
narP	amtB	-1.7312562017804103
narP	aphA	1.4741088605341175
narP	appY	3.5906621968743857
narP	apt	-1.1547931849653725
narP	araA	-2.3724247092647412
narP	araB	-1.8220112453016974
narP	araD	-1.9780362215628264
narP	araE	0.6288310187932957
narP	araG	0.9038299571381462
narP	araH_2	0.8058738872403568
narP	arcA	-4.825182943620157
narP	arcB	-1.0174476623804878
narP	argP	2.258446317177694
narP	argT	0.21968921859543844
narP	ariR	2.3085646706231495
narP	arnA	-1.6458418545994067
narP	arnF	1.8535404477744963
narP	aroA	-1.554609289482365
narP	aroC	-0.7291091510055973
narP	arpB_1	1.978237996933736
narP	arsB	1.6985097068908683
narP	arsC	-1.4486029970326308
narP	ascG	0.8015618753709131
narP	aslB	1.7118165910385605
narP	aspA	-0.5677621463897164
narP	aspS	-0.821126557863515
narP	asr	-0.8173660336300594
narP	astA	-2.8017932675568606
narP	astB	-2.240330350197826
narP	astE	1.8360712538245914
narP	atl	-0.9530708704253597
narP	atpB	-1.073268120672564
narP	atpG	-0.8451952027695615
narP	atpH	-1.7892148302011261
narP	b0105	1.6894937059017525
narP	b0501	-1.112350762940987
narP	b1052	1.6527031854599326
narP	b1354	2.0123671958457057
narP	b1437	1.4131046041542756
narP	b1903	1.3139562007913312
narP	b3004	2.5445528191889255
narP	b3007	3.1203570908935014
narP	baeS	-1.1571202571711385
narP	basS	-0.2989035014837036
narP	bdm	2.578748747115086
narP	bfr	1.4626688773491727
narP	bglB	1.0515140296735783
narP	bglF	1.1048116055390813
narP	bioC	-5.012555212067282
narP	bioD	1.0953310979228288
narP	bioH	-0.7258021711177189
narP	bisC	0.9252148928453868
narP	bluF	2.6294704633036448
narP	brnQ	1.260315202769565
narP	bssS	1.2870907220573908
narP	btuC	1.1214968644906174
narP	cadC	2.66585374019124
narP	caiB	-1.3906223639960436
narP	caiD	-2.101554757665678
narP	caiT	-1.27091888234422
narP	can	0.1377555390702243
narP	casA	1.236063684866485
narP	casB	1.585933997032641
narP	casC	2.0392976252225417
narP	ccmD	1.0001003808110744
narP	ccmG	-0.45870738872400807
narP	cdaR	0.9713949357072261
narP	cdd	1.6008515603362938
narP	cedA	1.535915293203335
narP	chbR	1.1998505454288444
narP	cheY	-1.3407993323442207
narP	chiP	-1.1388221068249553
narP	citD	-2.8155545651170595
narP	citT	-1.6344021683481729
narP	clpB	1.6658836564457997
narP	clpX	1.050910296735933
narP	clsA	-1.001864846686395
narP	cmoB	0.7908296834817161
narP	coaD	-0.6980690504450999
narP	cobB	-0.8112489268051242
narP	cobT	-2.704255252225513
narP	cobU	0.7314351730959414
narP	codA	-2.3394445400593935
narP	cpdB	0.9134929772502449
narP	cpsG	-2.491618166419401
narP	creB	0.6958867754698108
narP	csdA	0.7855996884272693
narP	csgF	-2.6864073442136434
narP	csiR	-1.6870298417408556
narP	cstA	-2.155577171117722
narP	cusA	-3.1330509792285164
narP	cusB	-3.9530003101596907
narP	cusC	-4.204545217606358
narP	cusF	-4.479076742499182
narP	cusR	-1.7424854599406334
narP	cusS	-1.9797326681503644
narP	cutA	0.829862957467892
narP	cyaA	2.326075478486646
narP	cyaY	-1.2635398021760915
narP	cybC	-0.30641576656775094
narP	cycA	1.0999805143422083
narP	cydB	-2.1695480168150114
narP	cydC	-1.1191032542037895
narP	cynS	1.4527835608308521
narP	cynX	-0.40750754698318126
narP	cyoD	-2.5130530860534552
narP	cyoE	2.0611772749752646
narP	cysK	0.9585972007912851
narP	dadA	-1.9198273392680303
narP	dam	-1.1626653956478845
narP	dapD	-1.2071332640949413
narP	dcp	0.9370822304648883
narP	dcuA	-0.48297277942631567
narP	dcuB	-1.8704406726013931
narP	dcuS	-1.221562695351138
narP	ddpA	0.911824975272002
narP	degS	-1.0677904436908336
narP	der	1.3095741262776237
narP	dgoK	0.8705315875371102
narP	dhaL	-0.865466429277923
narP	dicB	1.6349316247280186
narP	dinD	1.2800952818990976
narP	dinF	-1.1302612067259972
narP	djlC	0.8542549950544087
narP	dld	1.927821016815032
narP	dmlA	1.0686003165183093
narP	dmlR	0.9927090438509726
narP	dmsA	-1.3334992047477678
narP	dmsB	-1.0364645103857337
narP	dmsC	-1.828018667985483
narP	dnaE	-1.386989182327719
narP	dnaG	0.6728021266073227
narP	dosC	1.6686795994065342
narP	dpiB	1.01609093224529
narP	dppB	-1.7068741806792123
narP	dppD	-1.9367835344543611
narP	dps	1.5434401615562117
narP	dsbB	1.12269162710189
narP	dsdA	0.9803507319485574
narP	dsdX	1.0419578667985574
narP	dsrA	4.738364399934051
narP	dtd	-0.8774697560171726
narP	dxs	0.8636949060336416
narP	eaeH	-2.656773530207718
narP	eamA	1.3308263996043639
narP	ebgA	-1.8451748234091652
narP	ecpD	2.416401347510714
narP	ecpR	1.3178844312561644
narP	edd	-2.9091436036927294
narP	efeB	1.057132077151321
narP	efp	-0.531297190900105
narP	elaB	1.5048821266073453
narP	elfA	1.4524449540059496
narP	elfD	-1.2724180247279788
narP	emrD	-1.534965351137454
narP	envC	-0.9748881503461644
narP	epd	0.5492591394659065
narP	epmA	1.1057140356082966
narP	essD	2.2340377184305766
narP	etp	0.29882011869436287
narP	eutD	-2.150085967688756
narP	eutK	-0.8515612017804582
narP	eutN	-2.6703160744807017
narP	eutP	-1.6861791941971684
narP	eutS	-2.3154776650181383
narP	evgA	1.027908229475738
narP	evgS	1.8348482657434848
narP	exbB	1.6073321364985276
narP	exbD	2.9894645796241255
narP	fabF	1.6693830959445553
narP	fadA	-1.6967985163204693
narP	fadB	-0.10184813550938987
narP	fadE	-1.6275497922848574
narP	fadH	-1.1516920276953395
narP	fadI	0.634991471315532
narP	fadJ	-0.8400813748763495
narP	fadL	1.8804913946587565
narP	fdhE	0.9020137636003964
narP	fdnG	3.9000382591493628
narP	fdnH	-1.8539310517639491
narP	fdnI	1.6342323639960243
narP	fdoG	-1.9256206033629972
narP	fdoH	-1.8431931585888621
narP	fdrA	-2.515908705901755
narP	fdx	1.1030683086053443
narP	feaR	2.1837125588526254
narP	ffs	5.217228750412095
narP	fhlA	-1.2197984174085148
narP	fhuF	1.9659940257171211
narP	fimA	2.155925029673604
narP	fimB	1.915253452027689
narP	fimC	2.4550452967359178
narP	fimD	1.5772682047477842
narP	fimE	1.2376546818331582
narP	fimF	1.999467754698328
narP	fimG	1.0540818249258308
narP	fimH	1.2823200000000168
narP	fimI	2.429151246290793
narP	fimZ	1.87410684890209
narP	fis	-1.1586175074183913
narP	fixX	-0.8312681800197925
narP	flgA	-0.7657148516320342
narP	flgC	-2.8091619980217946
narP	flgD	-2.171858208209695
narP	flgF	-2.6274527497527225
narP	flgI	-1.5557103560830674
narP	flhE	-2.3228914902076987
narP	fliD	-2.7907784315859043
narP	fliF	-2.8449044250741844
narP	fliG	-2.37875246096274
narP	fliI	-1.2137731256181983
narP	fliK	0.6932224134519949
narP	fliL	-2.724701518298727
narP	fliM	1.7812874327398627
narP	fliN	-1.8559835806132696
narP	fnr	3.0140828585558737
narP	focA	-1.9170628981206725
narP	focB	-0.7422864243323484
narP	folE	1.8718211078140623
narP	folK	-0.7339448367952466
narP	folP	-0.6669393026706301
narP	folX	1.450782418397651
narP	frc	0.8673571995054545
narP	frdA	-3.221643890537429
narP	frdB	-2.810871470491266
narP	frdC	-1.9979686449060319
narP	frdD	-1.9183234817012471
narP	fre	0.3832611968347699
narP	frlB	0.6016671711177111
narP	frmA	-1.5111637652489478
narP	frsA	0.5752662660731662
narP	frvA	-2.5648783152654095
narP	frwB	-1.617255965018136
narP	frwC	-2.3575510150346135
narP	fryA	-1.9689740865479806
narP	fsr	1.4832436399604365
narP	ftnA	-2.559797141444151
narP	ftsN	1.329968160237426
narP	ftsZ	-0.7889796933729105
narP	fucA	1.7713036271348332
narP	fucK	-1.734911526541402
narP	fumA	3.140969297724981
narP	fumC	1.8995378832838856
narP	galK	-1.072357947576637
narP	gapA	-0.4081298516320384
narP	garD	-1.0705593818002175
narP	garK	-1.430579709858238
narP	gatD	-2.046372997032643
narP	gatR_1	-1.4835787306297439
narP	gatR_2	-0.638176577645881
narP	gcd	2.15319106824927
narP	gcl	0.39933801186944873
narP	gcvA	-0.40326868941640015
narP	gcvH	-1.2703091444114554
narP	gfcA	-0.8320547181008866
narP	gfcB	-1.769258952522252
narP	gfcC	2.157321484503804
narP	gfcD	1.3101635262116853
narP	glcB	1.3101294164193829
narP	glcC	0.7893876524892738
narP	glcD	1.5628379129574688
narP	glcG	-2.0644430118694457
narP	glf	1.4714480052753203
narP	glgX	-0.8602479920870358
narP	glmM	-0.7142310484668766
narP	glmS	-1.663811901088021
narP	glmU	-0.8618023574018862
narP	glnE	-1.1812664589515727
narP	glnG	-0.9833060880316489
narP	glnH	-2.330737817342536
narP	glnP	-1.7354750890207598
narP	glpB	-2.1232705959446165
narP	glpG	-1.656352574183976
narP	glpT	-2.8790979914688437
narP	glrK	-1.1048951872262285
narP	glrR	-0.7690366963402415
narP	gltA	-4.136139752720083
narP	gltB	-1.322687200791301
narP	gltD	-2.1033085321463885
narP	gltP	2.24105066271017
narP	gltX	0.9160305637982313
narP	glvC	-2.7231253547642607
narP	glxK	-1.7015724695021344
narP	glxR	-1.4038148367952612
narP	glyQ	0.5878332937685791
narP	gmr	1.7401305341246187
narP	gntK	1.2175924398285296
narP	gntP	-0.5897660484668692
narP	gntT	-0.8713543521266103
narP	gntU_1	-1.670906839762622
narP	gntX	-2.1623219353774954
narP	gph	-1.0800394658754122
narP	gpmA	2.9957507438179922
narP	gpp	0.8093042334322789
narP	grcA	4.1516797230464855
narP	grpE	1.5254276805143494
narP	grxB	2.04972203758659
narP	grxC	-1.4020808333333812
narP	grxD	-1.1950846439169078
narP	gsiA	0.8270332987141416
narP	gsiD	1.19218151137488
narP	gsk	1.3130789366963223
