variant	seed	pre time	pre growth	pre ratio	pre ppgpp	min growth time	min growth growth	min growth ratio	min growth ppgpp	max ratio time	max ratio growth	max ratio ratio	max ratio ppgpp	max ppgpp time	max ppgpp growth	max ppgpp ratio	max ppgpp ppgpp	growth recovery time	growth recovery growth	growth recovery ratio	growth recovery ppgpp	ratio recovery time	ratio recovery growth	ratio recovery ratio	ratio recovery ppgpp	both recovery time	both recovery growth	both recovery ratio	both recovery ppgpp
27	22	0.0	1.4493497684088512	0.392149342452217	25.976004399941587	205.17910447761096	0.9017539705188902	0.3910259392970787	64.1608295047973	82.99999999999636	1.2283562313098138	0.3922155099430934	34.60783119853791	701.0	0.9163502105408413	0.3790902665381568	76.08882124173714	205.17910447761096	0.9017539705188902	0.3910259392970787	64.1608295047973	3762.0000000000036	0.7467223374188968	0.2999907094522814	61.49243452461027	5349.0	0.7508199836685153	0.2758772815003821	52.50049923834533
27	23	0.0	1.371709928709937	0.38906277809274475	17.20948194357516	205.53233830845784	0.8904332975977163	0.390466816173181	37.267581038147206	154.53233830845784	0.999831722892435	0.39064938210630556	29.02662086365508	2140.532338308458	0.8354704089687531	0.3420910647504358	61.65436794331374	205.53233830845784	0.8904332975977163	0.390466816173181	37.267581038147206	5080.532338308458	0.7951778323240617	0.2999886844323087	51.66830265059876	5080.532338308458	0.7951778323240617	0.2999886844323087	51.66830265059876
27	24	0.0	1.2637960449114578	0.3486084779760261	27.078245242444254	208.0	0.7582869545910664	0.3477248589113076	43.65986950950925	23.0	1.2061924682159273	0.3486156577861237	27.109236027434008	324.0	0.777304928050134	0.34575756076135067	60.37815809999946	208.0	0.7582869545910664	0.3477248589113076	43.65986950950925	8171.000000000004	0.7869723641204225	0.2999856873239078	54.5664459078519	8171.000000000004	0.7869723641204225	0.2999856873239078	54.5664459078519
27	25	0.0	1.4417430070278292	0.44908341533954765	18.585697566386386	288.0	0.8678313961051269	0.44793380855652076	63.42628174449338	135.99999999999636	1.0606902983190614	0.4509378153363081	32.56561774539248	1876.0	0.8974610129578203	0.3751475216443076	80.07423928440599	288.0	0.8678313961051269	0.44793380855652076	63.42628174449338	4627.0	0.7380677123062219	0.2999895052871712	59.06564605520002	5203.999999999996	0.7503397399409313	0.28918571564804824	53.51362059846607
27	26	0.0	1.4373478384362897	0.3956924548886132	21.86154628850552	229.80597014925297	0.8026884884989568	0.39177586281558735	58.50562007945074	0.0	1.4373478384362897	0.3956924548886132	21.86154628850552	2011.8059701492493	0.7474553312596224	0.34451138121104735	73.69462413543476	229.80597014925297	0.8026884884989568	0.39177586281558735	58.50562007945074	4269.805970149253	0.736775483778914	0.29999519997735447	63.76211245337735	4347.805970149253	0.7505383363284185	0.2988537350883567	63.521728327524194
27	27	0.0	1.5042740439065876	0.4226126047830804	25.27625639832628	248.0	0.8783469746527814	0.4206433417618177	89.09913849946363	86.0	1.2463018107958854	0.4231572119170648	45.97383150598302	244.00000000000364	0.8785744833570556	0.42076157782657214	89.10946355288196	248.0	0.8783469746527814	0.4206433417618177	89.09913849946363	5491.999999999993	0.7438351117560279	0.2999932158114426	62.780031918864424	7348.009950248754	0.7545914704531759	0.2701041000734788	54.143673282033866
27	28	0.0	1.5706987809126889	0.443876306672983	22.446114825582452	249.0	0.9141832316440347	0.43929659241903124	76.78749955084308	0.0	1.5706987809126889	0.443876306672983	22.446114825582452	1138.0	0.9411406074786696	0.404878966980499	83.42422270901523	249.0	0.9141832316440347	0.43929659241903124	76.78749955084308	9704.000000000004	0.8407051202785496	0.29998665554739645	49.13956605676209	9704.000000000004	0.8407051202785496	0.29998665554739645	49.13956605676209
27	29	0.0	1.601391359080982	0.42116092394212507	19.78966609954549	257.00000000000364	0.9418141843843162	0.42164967341318965	60.01151530515513	151.0	1.112333794789466	0.4228533231594879	40.10479180636774	438.00000000000364	0.9461702552222944	0.4166253532218933	71.76111257220298	257.00000000000364	0.9418141843843162	0.42164967341318965	60.01151530515513	5279.0	0.7528928296306846	0.2999982402543633	53.81917460551086	5279.0	0.7528928296306846	0.2999982402543633	53.81917460551086
27	30	0.0	1.566895784002483	0.4158887644141807	23.68413928131697	228.0	0.935110213452397	0.4116225149504004	84.80845322265874	0.0	1.566895784002483	0.4158887644141807	23.68413928131697	277.00000000000364	0.9366016449134085	0.4098144724155863	85.5172720996324	228.0	0.935110213452397	0.4116225149504004	84.80845322265874	5283.0	0.8014240454119355	0.2999920143573786	59.24012939566492	5283.0	0.8014240454119355	0.2999920143573786	59.24012939566492
27	31	0.0	2.266051109064242	0.396855088701695	25.39252052792736	205.0	0.9124508181264289	0.39481672708439464	67.42687395458695	42.0	1.8922263523391356	0.3969463121491332	26.14681002258805	250.0	0.9188341149776841	0.39350092562308997	76.60024438867836	205.0	0.9124508181264289	0.39481672708439464	67.42687395458695	7601.791044776117	0.7517847049170203	0.29998371304233906	53.04076659298488	7601.791044776117	0.7517847049170203	0.29998371304233906	53.04076659298488
