division time	proteome pearson r	proteome pearson r p value	fluxome pearson r	fluxome pearson r p value	initial dry mass (fg)	final dry mass (fg)
1.000499999999999972e+02	6.771196344778737108e-01	1.713493135869347615e-299	7.222861759591974185e-01	2.177431995189663496e-04	4.021248867638744287e+02	7.821336216562770005e+02
8.426666666666666572e+01	6.828742709137063382e-01	1.504636693024380433e-306	7.749955366534391210e-01	3.697073134407050207e-05	4.021248867638744287e+02	7.821452061358149876e+02
1.073833333333333400e+02	6.679751876981789849e-01	1.320871331873614195e-288	7.310076253288304571e-01	1.670021329121303014e-04	4.021248867638744287e+02	7.820875660519736812e+02
1.060499999999999972e+02	6.679546893264317609e-01	1.395816271663625712e-288	7.449896683353466331e-01	1.068281353531513769e-04	4.021248867638744287e+02	7.821079296857722056e+02
9.391666666666667140e+01	6.817102217082243731e-01	4.149101061095468830e-305	7.349170832744056359e-01	1.477950179537507538e-04	4.021248867638744287e+02	7.821470027973373362e+02
1.024833333333333343e+02	6.499712516534181805e-01	2.864672688579745933e-268	7.642417906731153732e-01	5.503231028937244070e-05	4.021248867638744287e+02	7.821047866153737687e+02
8.191666666666667140e+01	6.724569451533792819e-01	6.824632915087877825e-294	7.828341740645923252e-01	2.728831232524650674e-05	4.021248867638744287e+02	7.821519490848982059e+02
8.650000000000000000e+01	6.705503305048809981e-01	1.243172373212799091e-291	7.204423089378060308e-01	2.300204132108382910e-04	4.021248867638744287e+02	7.821298093794021042e+02
8.863333333333333997e+01	6.745355331526700082e-01	2.240347327204624813e-296	7.643338828774489668e-01	5.484995629926802069e-05	4.021248867638744287e+02	7.821371187924050901e+02
1.297833333333333314e+02	6.618598923650054200e-01	1.538299318616628720e-281	6.973894515542308215e-01	4.414884493519858222e-04	4.021248867638744287e+02	7.820856154831549247e+02
9.636666666666666003e+01	6.848142191014463531e-01	5.776798385458310664e-309	7.866690110371482580e-01	2.341552202218786868e-05	4.021248867638744287e+02	7.821487760047302800e+02
8.068333333333333712e+01	6.797691411122641636e-01	1.011949379588775781e-302	7.592356347462931865e-01	6.577045281912231574e-05	4.021248867638744287e+02	7.821360922545748053e+02
9.748333333333333428e+01	6.635278632822084743e-01	1.889370139759512138e-283	7.602414927063633199e-01	6.347810792695123472e-05	4.021248867638744287e+02	7.821047338075911739e+02
9.568333333333333712e+01	6.714382282330551011e-01	1.106527008115442554e-292	8.098568556946492691e-01	8.650304081828183800e-06	4.021248867638744287e+02	7.820962522262423136e+02
8.741666666666667140e+01	6.620281093654000193e-01	9.883261894722946645e-282	7.341838023489534182e-01	1.512450046361419134e-04	4.021248867638744287e+02	7.820945656144931490e+02
1.102500000000000000e+02	6.624411678469777076e-01	3.330941349869682337e-282	7.224427765515631927e-01	2.167269519333705477e-04	4.021248867638744287e+02	7.820932331529966177e+02
8.100000000000000000e+01	6.884351635500925992e-01	1.591033449420439637e-313	7.813333088864340414e-01	2.894919114939026168e-05	4.021248867638744287e+02	7.821452418699766440e+02
1.072500000000000000e+02	6.696556155296818913e-01	1.410814110555997363e-290	7.583868910712708855e-01	6.776016371351006255e-05	4.021248867638744287e+02	7.821195580736696229e+02
1.038499999999999943e+02	6.626256659239962987e-01	2.048090497480937397e-282	6.691524202695566803e-01	9.093675492254184095e-04	4.021248867638744287e+02	7.820813376463772784e+02
1.156333333333333400e+02	6.640590840232784009e-01	4.625811161552624792e-284	7.000961727746780605e-01	4.102161252290053651e-04	4.021248867638744287e+02	7.820909524714249983e+02
9.486666666666666003e+01	6.751495484948223380e-01	4.099203210319484337e-297	8.214246040716797204e-01	5.000301340313339932e-06	4.021248867638744287e+02	7.821119956024647308e+02
8.575000000000000000e+01	6.864634161279022928e-01	4.932618463924677606e-311	7.370006038318053232e-01	1.383599390242325113e-04	4.021248867638744287e+02	7.820985840217138048e+02
9.223333333333333428e+01	6.807774690852635979e-01	5.853281316225382386e-304	7.571988644762212006e-01	7.063269688027090762e-05	4.021248867638744287e+02	7.820924451888140538e+02
8.303333333333333144e+01	6.778691151682345595e-01	2.108673093543969799e-300	8.404039522376950400e-01	1.859952160385086459e-06	4.021248867638744287e+02	7.821048280419456660e+02
1.027500000000000000e+02	6.569490505028103833e-01	5.517762149150799651e-276	7.665259325651951894e-01	5.066130540494971738e-05	4.021248867638744287e+02	7.821322784433923516e+02
8.100000000000000000e+01	6.928291676788113085e-01	3.776736609939656833e-319	7.955428332216092357e-01	1.623466448649515587e-05	4.021248867638744287e+02	7.821438400488370917e+02
8.384999999999999432e+01	6.885850065377220330e-01	1.026900496826102886e-313	7.385818747973151854e-01	1.315503522529364001e-04	4.021248867638744287e+02	7.820820555018435698e+02
1.106833333333333371e+02	6.741151524065743805e-01	7.149672202760488941e-296	7.505410525273570332e-01	8.876302372391361160e-05	4.021248867638744287e+02	7.820892756227092377e+02
1.068666666666666600e+02	6.895245524276635285e-01	6.555353501847977265e-315	7.347229004777470207e-01	1.487019514503991780e-04	4.021248867638744287e+02	7.820928365566176126e+02
8.171666666666666856e+01	6.857570735075576573e-01	3.808392606292384074e-310	8.006169381909350458e-01	1.306203525834508317e-05	4.021248867638744287e+02	7.821020322848639807e+02
9.050000000000000000e+01	6.750438650491096260e-01	5.492683714374543284e-297	7.368676060970138497e-01	1.389462885870033416e-04	4.021248867638744287e+02	7.822102409266308314e+02
8.970000000000000284e+01	6.547445630313878384e-01	1.590219766501776764e-273	7.337121079559802972e-01	1.535007540695027125e-04	4.021248867638744287e+02	7.821444139728698701e+02
1.025000000000000000e+02	6.814199169804979750e-01	9.465894884677056709e-305	7.555434414200692395e-01	7.481084830587942324e-05	4.021248867638744287e+02	7.821274772162958016e+02
8.988333333333333997e+01	6.850140434422087310e-01	3.249214733432279586e-309	8.713020872545290674e-01	2.732925629627189173e-07	4.021248867638744287e+02	7.821259074922295440e+02
1.215833333333333286e+02	6.746712382240270811e-01	1.539739477221358350e-296	6.982908205945200786e-01	4.308556029552749089e-04	4.021248867638744287e+02	7.820936166923452220e+02
1.221166666666666600e+02	6.711059252869010505e-01	2.738894526144270227e-292	5.927475089609351988e-01	4.629857151682260745e-03	4.021248867638744287e+02	7.820928824930053906e+02
1.061500000000000057e+02	6.734554992029926357e-01	4.399686544045648347e-295	7.082165122383147216e-01	3.274997039921855946e-04	4.021248867638744287e+02	7.821066017517607634e+02
9.754999999999999716e+01	6.845850186552617789e-01	1.117086782760381971e-308	7.418667686096857006e-01	1.183226564103358051e-04	4.021248867638744287e+02	7.821280681826578984e+02
1.093166666666666629e+02	6.663915682914799410e-01	9.265589475152192801e-287	7.320807166363125784e-01	1.615274537162041070e-04	4.021248867638744287e+02	7.820908874330550589e+02
8.861666666666666003e+01	6.676170268514414197e-01	3.462298065543622556e-288	8.523512982755547807e-01	9.328086871196386935e-07	4.021248867638744287e+02	7.821277981928185454e+02
1.160833333333333286e+02	6.560537651340870857e-01	5.535970975887695714e-275	7.592494025641279842e-01	6.573859859805354395e-05	4.021248867638744287e+02	7.820829663198751405e+02
9.336666666666666003e+01	6.766571879889244912e-01	6.222195130705529648e-299	7.154805920606761571e-01	2.660539465548217557e-04	4.021248867638744287e+02	7.821024746691025484e+02
9.881666666666666288e+01	6.568392652430267153e-01	7.324013733047597625e-276	7.511514789192105246e-01	8.694824261215315414e-05	4.021248867638744287e+02	7.821399747642788043e+02
7.979999999999999716e+01	6.808827710856948379e-01	4.343592945913642140e-304	8.526863836400292440e-01	9.141445265758773840e-07	4.021248867638744287e+02	7.821321177684285431e+02
1.122166666666666686e+02	6.678799855069005309e-01	1.706709225924267997e-288	6.845047089235202220e-01	6.198516085921687785e-04	4.021248867638744287e+02	7.821342750580679422e+02
8.265000000000000568e+01	6.969880763529406886e-01	0.000000000000000000e+00	8.026246336401935411e-01	1.196492775605311647e-05	4.021248867638744287e+02	7.821334885009882782e+02
9.748333333333333428e+01	6.650069183575006981e-01	3.729435142702244395e-285	7.299961156989185351e-01	1.723081978532171312e-04	4.021248867638744287e+02	7.821312428516741875e+02
1.232333333333333343e+02	6.777920210539580825e-01	2.616538391574028217e-300	7.609206939127067804e-01	6.196965005026876998e-05	4.021248867638744287e+02	7.821314391223600069e+02
1.071333333333333400e+02	6.647234181218526494e-01	7.927708524048668675e-285	7.351417466733383144e-01	1.467516769309461981e-04	4.021248867638744287e+02	7.820866043100650131e+02
9.800000000000000000e+01	6.735156495297445201e-01	3.728633728226715829e-295	7.407893737298811843e-01	1.225284493308465407e-04	4.021248867638744287e+02	7.821349089299667412e+02
1.798333333333333428e+02	6.735643368879439263e-01	3.261084165095953675e-295	6.269288749299340990e-01	2.354172353408404399e-03	4.021248867638744287e+02	7.820894835031672301e+02
8.746666666666666856e+01	6.812365136043800895e-01	1.593120847682980779e-304	6.858733622139775443e-01	5.983807751576180256e-04	4.021248867638744287e+02	7.821244156522441244e+02
8.716666666666667140e+01	6.785694667374888578e-01	2.960208018670860734e-301	7.127523604487440156e-01	2.878563797121981701e-04	4.021248867638744287e+02	7.826977983493900410e+02
9.540000000000000568e+01	6.884289425196437051e-01	1.620209970795593229e-313	6.659167623015969095e-01	9.831771954080337304e-04	4.021248867638744287e+02	7.821175359423757527e+02
8.668333333333333712e+01	6.687986857194732071e-01	1.433490469912896224e-289	7.005391329395288524e-01	4.052832881873115142e-04	4.021248867638744287e+02	7.821587830098153518e+02
8.596666666666666856e+01	6.817661725405934625e-01	3.538899298252149347e-305	7.661869746289109440e-01	5.129026945308596121e-05	4.021248867638744287e+02	7.821346701689826659e+02
9.220000000000000284e+01	6.691704318339906088e-01	5.248000839666969618e-290	7.724111870136088909e-01	4.075792940333120842e-05	4.021248867638744287e+02	7.821264801182007886e+02
8.275000000000000000e+01	6.613261736480906539e-01	6.249400812584331306e-281	8.058512152075423263e-01	1.036986482055956637e-05	4.021248867638744287e+02	7.821209426520465513e+02
9.831666666666666288e+01	6.744334496805711732e-01	2.970123366764763123e-296	2.936096376184602619e-01	1.964279361744472596e-01	4.021248867638744287e+02	7.821279805772840064e+02
1.106333333333333400e+02	6.711724628196519271e-01	2.284560512562152517e-292	6.236490133190145668e-01	2.520451486687896089e-03	4.021248867638744287e+02	7.820850858190715371e+02
1.020333333333333314e+02	6.783327583233276226e-01	5.751537500103258253e-301	7.458669266330700820e-01	1.037781677681129410e-04	4.021248867638744287e+02	7.821308516457825135e+02
9.631666666666666288e+01	6.632179912254420051e-01	4.287664207462183324e-283	7.474497611858181845e-01	9.846509683569206644e-05	4.021248867638744287e+02	7.820938074007460727e+02
7.601666666666666572e+01	6.825594736143321128e-01	3.695396842474041983e-306	7.493761665715418241e-01	9.231723497218707018e-05	4.021248867638744287e+02	7.821148330592604907e+02
8.365000000000000568e+01	6.710305652672551302e-01	3.363317547281350509e-292	7.639526982446671610e-01	5.560816788181486143e-05	4.021248867638744287e+02	7.821567216367275250e+02
1.097333333333333343e+02	6.563436900927016593e-01	2.625855411210853889e-275	6.176637150475414728e-01	2.849297981569164258e-03	4.021248867638744287e+02	7.821035630427991237e+02
1.005000000000000000e+02	6.757229061018439342e-01	8.361893584465922049e-298	7.350750091816703469e-01	1.470609421428931249e-04	4.021248867638744287e+02	7.821335158815065824e+02
9.851666666666666572e+01	6.797095432765009049e-01	1.197184924609527431e-302	7.276391040054578374e-01	1.852387108910210755e-04	4.021248867638744287e+02	7.821396499609634247e+02
1.379499999999999886e+02	6.809806794129800167e-01	3.291137763337148495e-304	7.465256850806396560e-01	1.015375890924712017e-04	4.021248867638744287e+02	7.820902994671114357e+02
1.360666666666666629e+02	6.522562670543958774e-01	8.975773901442571100e-271	6.180458637442958203e-01	2.827280596771750230e-03	4.021248867638744287e+02	7.820950617512785357e+02
9.801666666666666572e+01	6.812546434071868884e-01	1.513236996898381078e-304	7.360171635267982460e-01	1.427465527672007917e-04	4.021248867638744287e+02	7.821492808035577582e+02
9.391666666666667140e+01	6.857259827216168890e-01	4.166346542647662463e-310	7.624672473516084237e-01	5.865023670383755667e-05	4.021248867638744287e+02	7.821314867375820086e+02
8.748333333333333428e+01	6.782236129663278268e-01	7.810897647171881009e-301	7.432285519750705394e-01	1.131854370938693263e-04	4.021248867638744287e+02	7.821322315754864576e+02
1.349333333333333371e+02	6.551375164519143146e-01	5.814723980704903092e-274	6.952240910986291489e-01	4.679525905780404049e-04	4.021248867638744287e+02	7.821069397022261001e+02
1.070833333333333286e+02	6.681353082578798119e-01	8.581699747424806512e-289	6.789536854622909567e-01	7.138002284599106063e-04	4.021248867638744287e+02	7.823191804995974508e+02
9.403333333333333144e+01	6.792634939726948096e-01	4.207107301877312039e-302	6.827117066083083774e-01	6.489702816555703016e-04	4.021248867638744287e+02	7.821011265310662566e+02
1.002500000000000000e+02	6.897180020434107162e-01	3.715308188087443589e-315	7.520563914265290251e-01	8.431701948355519003e-05	4.021248867638744287e+02	7.821239784656625034e+02
1.015999999999999943e+02	6.698274392458276605e-01	8.854485222145026170e-291	7.469957388336657678e-01	9.996449895098181580e-05	4.021248867638744287e+02	7.820933398399733960e+02
8.654999999999999716e+01	6.766303070232668748e-01	6.706054647574924045e-299	7.929137129883074842e-01	1.812829939071427011e-05	4.021248867638744287e+02	7.821230496262817269e+02
9.025000000000000000e+01	6.793828048091423710e-01	3.006632429028514942e-302	7.535819534004493114e-01	8.003689068263938205e-05	4.021248867638744287e+02	7.821935527801458647e+02
9.934999999999999432e+01	6.793010517972623008e-01	3.784968242682509641e-302	7.564125191537480752e-01	7.259146290679592659e-05	4.021248867638744287e+02	7.820899765820497578e+02
1.313000000000000114e+02	6.719457819629175432e-01	2.765478981737596424e-293	7.322690943018005383e-01	1.605825219145593831e-04	4.021248867638744287e+02	7.821136878110394264e+02
1.137666666666666657e+02	6.664886851884296304e-01	7.144838835414970690e-287	1.202768401813062854e-01	6.035381603811580398e-01	4.021248867638744287e+02	7.820847225554748547e+02
8.761666666666666003e+01	6.614116893613760650e-01	4.993182738735291534e-281	7.970849671525028768e-01	1.520617949897842316e-05	4.021248867638744287e+02	7.821132376584826034e+02
9.733333333333332860e+01	6.663067391623844760e-01	1.162616437056991649e-286	8.171500775550523121e-01	6.149945140685796025e-06	4.021248867638744287e+02	7.820904693609816150e+02
9.931666666666666288e+01	6.635214996464934289e-01	1.921455374619520329e-283	7.893224840525340236e-01	2.102441841933650230e-05	4.021248867638744287e+02	7.823987652075031747e+02
9.803333333333333144e+01	6.580770075542975439e-01	2.986587053791076495e-277	7.421257131197719348e-01	1.173306026743413302e-04	4.021248867638744287e+02	7.821354445511815356e+02
8.943333333333333712e+01	6.889178067059783528e-01	3.879623620137027162e-314	8.241049636303923176e-01	4.379586959045834843e-06	4.021248867638744287e+02	7.821260314592475424e+02
1.019500000000000028e+02	6.760679951028332191e-01	3.206395207479321462e-298	7.510355414468593560e-01	8.729043184646941803e-05	4.021248867638744287e+02	7.820995658002541404e+02
7.271666666666666856e+01	6.724331046133885659e-01	7.285327491642692791e-294	7.322507148725310167e-01	1.606745058708435058e-04	4.021248867638744287e+02	7.821507020677704531e+02
8.698333333333333428e+01	6.755105342518376021e-01	1.507335735187321399e-297	7.512176495447129287e-01	8.675346056554398275e-05	4.021248867638744287e+02	7.821760350523254601e+02
1.104666666666666686e+02	6.787196883979924600e-01	1.941401128638825644e-301	7.336472000796783188e-01	1.538134157993710483e-04	4.021248867638744287e+02	7.821011656757111723e+02
1.036833333333333371e+02	6.595983794431901082e-01	5.729406524638643138e-279	7.237729277214230983e-01	2.082581872152185177e-04	4.021248867638744287e+02	7.820849000808341316e+02
8.784999999999999432e+01	6.775656720834750679e-01	4.928530430817897961e-300	7.385046626532307812e-01	1.318760135036445551e-04	4.021248867638744287e+02	7.821346569923589414e+02
9.666666666666667140e+01	6.929604977033574364e-01	2.555307520290927126e-319	6.652367167036218332e-01	9.993194974226178844e-04	4.021248867638744287e+02	7.821209839138780353e+02
1.013833333333333400e+02	6.710761293841948083e-01	2.970595301646306680e-292	7.781353294073404259e-01	3.278384800861583692e-05	4.021248867638744287e+02	7.820915591897871764e+02
6.771666666666666856e+01	6.913704800225999314e-01	2.854504288165115050e-317	7.632538263092725206e-01	5.702190954732286982e-05	4.021248867638744287e+02	7.821464416315593553e+02
1.149166666666666714e+02	6.634681253974203941e-01	2.212902477843693028e-283	5.976175979741452648e-01	4.223586586013102287e-03	4.021248867638744287e+02	7.821150288271560385e+02
1.262333333333333343e+02	6.823560295300484801e-01	6.600733974612448413e-306	7.306096970696065451e-01	1.690725019981225785e-04	4.021248867638744287e+02	7.821006427913889638e+02
1.054333333333333371e+02	6.681030656903887976e-01	9.360427775123634773e-289	6.285210249306396602e-01	2.276836225822936269e-03	4.021248867638744287e+02	7.821065299203455652e+02
1.010666666666666629e+02	6.632134680400421090e-01	4.339230397445549436e-283	7.361247322733122100e-01	1.422609781215342171e-04	4.021248867638744287e+02	7.821336412337925594e+02
8.746666666666666856e+01	6.794183889787548392e-01	2.719891547624813071e-302	8.196708184083359994e-01	5.446935876095388203e-06	4.021248867638744287e+02	7.820817206242704742e+02
8.775000000000000000e+01	6.754619473571182864e-01	1.724750640402899882e-297	7.450977273373082799e-01	1.064483146088290817e-04	4.021248867638744287e+02	7.821298624439416471e+02
9.240000000000000568e+01	6.990668922779844641e-01	0.000000000000000000e+00	7.324668167813357389e-01	1.595958410237138662e-04	4.021248867638744287e+02	7.821478694945676580e+02
1.048666666666666600e+02	6.844967091162909023e-01	1.440006022608777773e-308	6.606802052679059400e-01	1.113386817593793512e-03	4.021248867638744287e+02	7.820852967571113368e+02
8.103333333333333144e+01	6.779522471846461951e-01	1.670780194881142648e-300	7.573821364194023298e-01	7.018280371412892742e-05	4.021248867638744287e+02	7.821711336354942432e+02
8.373333333333333428e+01	6.885773650448523409e-01	1.050094136290542782e-313	8.185513093454430678e-01	5.749956881545212848e-06	4.021248867638744287e+02	7.824580079312295311e+02
1.032500000000000000e+02	6.692254877869323604e-01	4.521770350294724376e-290	6.748090764166471134e-01	7.916127294941941329e-04	4.021248867638744287e+02	7.820899375921144383e+02
7.975000000000000000e+01	6.937692605604625085e-01	2.293946793640907705e-320	7.655600024791658909e-01	5.247153029198448407e-05	4.021248867638744287e+02	7.821449073509497794e+02
1.037333333333333343e+02	6.751572927477293984e-01	4.012220883938121437e-297	7.528026771045109866e-01	8.219913430217401333e-05	4.021248867638744287e+02	7.821252290407624059e+02
1.319833333333333201e+02	6.785957875365878911e-01	2.749349203819547414e-301	7.075006414285219813e-01	3.341651171825748786e-04	4.021248867638744287e+02	7.821067999576694092e+02
1.184833333333333343e+02	6.781574615164039921e-01	9.402252790733034811e-301	7.260939183597728830e-01	1.941614250043401384e-04	4.021248867638744287e+02	7.820951828241777548e+02
1.107833333333333314e+02	6.747278677082708676e-01	1.316608984603277443e-296	6.726473201107715516e-01	8.349827916416244960e-04	4.021248867638744287e+02	7.821310941708575228e+02
9.048333333333333428e+01	6.813588505029853915e-01	1.125793352937125153e-304	7.583652185207647722e-01	6.781164564636927281e-05	4.021248867638744287e+02	7.821110381589401186e+02
1.011166666666666600e+02	6.639765158151504920e-01	5.757832055556823995e-284	4.772298143821658845e-01	2.869620103519316887e-02	4.021248867638744287e+02	7.821142169046725030e+02
1.292333333333333201e+02	6.868927137858232834e-01	1.420153198469939178e-311	6.967011454250700009e-01	4.497582507568072718e-04	4.021248867638744287e+02	7.821281022082123400e+02
9.845000000000000284e+01	6.702040074920708745e-01	3.186487910069171030e-291	7.844165504148455925e-01	2.562759601126819869e-05	4.021248867638744287e+02	7.821384237561946975e+02
9.771666666666666856e+01	6.772325679329761483e-01	1.250126903455498590e-299	7.341090761855860736e-01	1.516004459959160869e-04	4.021248867638744287e+02	7.820975630429798002e+02
1.060999999999999943e+02	6.810310481377296332e-01	2.853219062606761067e-304	7.348439170433213041e-01	1.481361805039641715e-04	4.021248867638744287e+02	7.823606354811927304e+02
9.626666666666666572e+01	6.606398341748461744e-01	3.774722671860239322e-280	7.368694230604064810e-01	1.389382636944392940e-04	4.021248867638744287e+02	7.821012133123226704e+02
9.279999999999999716e+01	6.763190395189024873e-01	1.595214332552642967e-298	7.180695757756698772e-01	2.466906777985474158e-04	4.021248867638744287e+02	7.821425983993888167e+02
9.350000000000000000e+01	6.666392885428815696e-01	4.773743857354211757e-287	7.626768850816136869e-01	5.821236780737446649e-05	4.021248867638744287e+02	7.820872761794430517e+02
1.204333333333333371e+02	6.697656852767712721e-01	1.046859907645162643e-290	7.138174876719854955e-01	2.791688171265821580e-04	4.021248867638744287e+02	7.821266699984901152e+02
9.104999999999999716e+01	6.611077698013544390e-01	1.108163620109961076e-280	6.821710041498625365e-01	6.579768303639661753e-04	4.021248867638744287e+02	7.820819488451954840e+02
7.591666666666667140e+01	6.805380628348399741e-01	1.152740239904563576e-303	7.827493355721966140e-01	2.737993479942217893e-05	4.021248867638744287e+02	7.820930337890613373e+02
9.631666666666666288e+01	6.783800236453378929e-01	5.037399641110670682e-301	7.190305919276998026e-01	2.398178923090811142e-04	4.021248867638744287e+02	7.821453650343189565e+02
1.200166666666666657e+02	6.612053472518271136e-01	8.580004335880250891e-281	7.922778313150873331e-01	1.861419090318957629e-05	4.021248867638744287e+02	7.821183952634717116e+02
9.511666666666666003e+01	6.797842832117768630e-01	9.696347944849815565e-303	7.312954435895221428e-01	1.655182937676832173e-04	4.021248867638744287e+02	7.820889836486992408e+02
8.363333333333333997e+01	6.752323299687800207e-01	3.259244565419329342e-297	7.586229668653426961e-01	6.720156729247422239e-05	4.021248867638744287e+02	7.820970567069150547e+02
1.040166666666666657e+02	6.780315395086111696e-01	1.338034559283901893e-300	7.883713900579104594e-01	2.185579123618331318e-05	4.021248867638744287e+02	7.821374739178259006e+02
9.838333333333333997e+01	6.640528319236087551e-01	4.703138720212573328e-284	6.577956587726355719e-01	1.191152781407103962e-03	4.021248867638744287e+02	7.821251128720200541e+02
9.388333333333333997e+01	6.852208827541736991e-01	1.790127230733191956e-309	7.483404164847851092e-01	9.558009285538763438e-05	4.021248867638744287e+02	7.821028991051559842e+02
1.013833333333333400e+02	6.682535494260261055e-01	6.240159427996699487e-289	7.345249978268726387e-01	1.496311899385151700e-04	4.021248867638744287e+02	7.821198550740659812e+02
9.288333333333333997e+01	6.825203548103705442e-01	4.131607986126948276e-306	8.143660462091004693e-01	7.017465637857359880e-06	4.021248867638744287e+02	7.822137603995145128e+02
9.233333333333332860e+01	6.701393934229884497e-01	3.797674706803954833e-291	7.264036148574116725e-01	1.923440362891578768e-04	4.021248867638744287e+02	7.821229832299463851e+02
7.981666666666666288e+01	6.645134755459169984e-01	1.384984390737673681e-284	7.973184023979882351e-01	1.505555606851119771e-05	4.021248867638744287e+02	7.821309435610130549e+02
9.163333333333333997e+01	6.887285112139110987e-01	6.750128514259245090e-314	7.038886010136623517e-01	3.695986319413390548e-04	4.021248867638744287e+02	7.820817299490115602e+02
9.816666666666667140e+01	6.843620965166350434e-01	2.120252274392712232e-308	5.180920416796325201e-01	1.613317335704884253e-02	4.021248867638744287e+02	7.821108170160014197e+02
1.234333333333333371e+02	6.835303697620450647e-01	2.304241469544079280e-307	7.299846671613845484e-01	1.723690743764801699e-04	4.021248867638744287e+02	7.821208510651440520e+02
8.434999999999999432e+01	6.793417567572772597e-01	3.375088490957043740e-302	7.911636312976945140e-01	1.949297481193777026e-05	4.021248867638744287e+02	7.821840326963506413e+02
7.613333333333333997e+01	6.773121562551257524e-01	1.000964843665480861e-299	8.273315502853992864e-01	3.722701207089963568e-06	4.021248867638744287e+02	7.820854359283073336e+02
1.003499999999999943e+02	6.885963189085854141e-01	9.935008532967596879e-314	8.258698000744034706e-01	4.008734750220052704e-06	4.021248867638744287e+02	7.821175912297626382e+02
9.563333333333333997e+01	6.711213319695713553e-01	2.626258272133957048e-292	8.284368620531518124e-01	3.518448573493515245e-06	4.021248867638744287e+02	7.821048545675971582e+02
1.119000000000000057e+02	6.793353967707205232e-01	3.436079199215132519e-302	8.007127149442037073e-01	1.300777168727602315e-05	4.021248867638744287e+02	7.821398136072525631e+02
1.112333333333333343e+02	6.725848453765480572e-01	4.806566983547486297e-294	7.500851740852023664e-01	9.013961309758170796e-05	4.021248867638744287e+02	7.821172546543389217e+02
8.654999999999999716e+01	6.634803658986045960e-01	2.142386990695675309e-283	6.979642170323461237e-01	4.346827430771127909e-04	4.021248867638744287e+02	7.821371828255546461e+02
1.190833333333333286e+02	6.685047516074699159e-01	3.169578011058566494e-289	6.863093293727807742e-01	5.916761032655499380e-04	4.021248867638744287e+02	7.820831763240910277e+02
9.001666666666666572e+01	6.820574252404155713e-01	1.545221106769249161e-305	7.392719473275479736e-01	1.286704712953000678e-04	4.021248867638744287e+02	7.820928425323586453e+02
1.092166666666666686e+02	6.845391280756497610e-01	1.274671055472737992e-308	7.187939391263319378e-01	2.414948801950702337e-04	4.021248867638744287e+02	7.821359345053442667e+02
8.016666666666667140e+01	6.888624866546035896e-01	4.561413781783491857e-314	7.365439870696406377e-01	1.403819912726484884e-04	4.021248867638744287e+02	7.821441522028055715e+02
9.323333333333333428e+01	6.627759399953441211e-01	1.377844882862126621e-282	7.079041431153828556e-01	3.303939988443021971e-04	4.021248867638744287e+02	7.821734207194733699e+02
1.122000000000000028e+02	6.791915094916995965e-01	5.152032783822610982e-302	7.224948557828679840e-01	2.163898924806166905e-04	4.021248867638744287e+02	7.821350382426182932e+02
1.119333333333333371e+02	6.668522154861623585e-01	2.698209119742316326e-287	6.797113895711960341e-01	7.003032298940572347e-04	4.021248867638744287e+02	7.820806769265213916e+02
9.284999999999999432e+01	6.782755134460008994e-01	6.753110508542817486e-301	7.474803167404590054e-01	9.836488931287008504e-05	4.021248867638744287e+02	7.821266303314073411e+02
1.019833333333333343e+02	6.731934369405545571e-01	9.043861538926634365e-295	7.400447356345853933e-01	1.255101048611071118e-04	4.021248867638744287e+02	7.821292028209934415e+02
1.011666666666666714e+02	6.689524428095137143e-01	9.461782947593039870e-290	7.314746834399316056e-01	1.645999769895477760e-04	4.021248867638744287e+02	7.820870642966231117e+02
1.257999999999999972e+02	6.856998113236071335e-01	4.493577797480227794e-310	7.126329844757415266e-01	2.888443510647087853e-04	4.021248867638744287e+02	7.820902920459197958e+02
9.581666666666666288e+01	6.585051810746788137e-01	9.838758466738239139e-278	8.151641728238352425e-01	6.758459004833325105e-06	4.021248867638744287e+02	7.820999148977555251e+02
8.661666666666666003e+01	6.620403758762802848e-01	9.569392842263721323e-282	7.966861150316695284e-01	1.546657952476055439e-05	4.021248867638744287e+02	7.821495410696509225e+02
9.308333333333332860e+01	6.736423504656680050e-01	2.630887819747415481e-295	7.858412661714767600e-01	2.420829240974284519e-05	4.021248867638744287e+02	7.821380579271822171e+02
1.028666666666666600e+02	6.768371484159878548e-01	3.768068901582573555e-299	7.047185705548778545e-01	3.611844157380202525e-04	4.021248867638744287e+02	7.821137036005879963e+02
1.042833333333333314e+02	6.878398197237447498e-01	9.037075749017530272e-313	7.364332497203487371e-01	1.408761944864254023e-04	4.021248867638744287e+02	7.821296589216981374e+02
8.998333333333333428e+01	6.801589771074407764e-01	3.366763714965001123e-303	7.145284677235803628e-01	2.734958594263813079e-04	4.021248867638744287e+02	7.821056152483254209e+02
1.145833333333333286e+02	6.646722956022426132e-01	9.081696202537549172e-285	7.128598158063806922e-01	2.869695455793740330e-04	4.021248867638744287e+02	7.820869912388552621e+02
9.213333333333333997e+01	6.648494307931259728e-01	5.670483273592465200e-285	8.387370087081359449e-01	2.038861460574545449e-06	4.021248867638744287e+02	7.820843052932175397e+02
9.088333333333333997e+01	6.766548088559966034e-01	6.263575196517259985e-299	7.315639528798552060e-01	1.641442536780344358e-04	4.021248867638744287e+02	7.820948352397526833e+02
