division time	proteome pearson r	proteome pearson r p value	fluxome pearson r	fluxome pearson r p value	initial dry mass (fg)	final dry mass (fg)
1.800000000000000000e+02	7.362308965081402201e-01	0.000000000000000000e+00	1.091740171992982289e-01	6.375866537421895908e-01	4.021248867638744287e+02	4.312110718332238548e+02
1.800000000000000000e+02	7.442949465771013795e-01	0.000000000000000000e+00	6.635239567367872127e-01	1.040974666620092309e-03	4.021248867638744287e+02	7.245600180112671751e+02
1.155499999999999972e+02	7.422065830990466351e-01	0.000000000000000000e+00	8.055880462998168401e-01	1.049261293532707345e-05	4.021248867638744287e+02	5.548581057692440481e+02
5.350000000000000000e+01	7.485640687093279011e-01	0.000000000000000000e+00	3.576816597349103954e-01	1.114021380131417077e-01	4.021248867638744287e+02	7.821127711863687182e+02
4.431666666666666998e+01	7.487133631225453279e-01	0.000000000000000000e+00	8.001155669694993700e-01	1.334932890568625801e-05	4.021248867638744287e+02	7.822353733752045173e+02
1.800000000000000000e+02	7.393699181217082694e-01	0.000000000000000000e+00	7.184767437751560237e-01	2.437584077265299266e-04	4.021248867638744287e+02	6.877194726694813198e+02
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.368007030711931638e-01	0.000000000000000000e+00	7.777101520526151779e-01	3.332550280279436474e-05	4.021248867638744287e+02	4.123539190405381305e+02
1.730500000000000114e+02	7.394208392472955138e-01	0.000000000000000000e+00	6.847224790084225354e-01	6.163920439407386377e-04	4.021248867638744287e+02	7.821033750326539575e+02
1.800000000000000000e+02	7.387315450274853923e-01	0.000000000000000000e+00	5.226167743704943636e-01	1.507247354779465282e-02	4.021248867638744287e+02	6.811061918879202040e+02
1.800000000000000000e+02	7.396966892912774094e-01	0.000000000000000000e+00	5.252468310049910327e-01	1.448230117236410687e-02	4.021248867638744287e+02	6.766690093543654712e+02
1.800000000000000000e+02	7.382435530633021381e-01	0.000000000000000000e+00	7.007499900887033117e-01	4.029530528011478424e-04	4.021248867638744287e+02	6.705221846100914718e+02
1.800000000000000000e+02	7.392571047747352742e-01	0.000000000000000000e+00	2.440878456959231779e-01	2.862913499891814872e-01	4.021248867638744287e+02	6.781829640241594461e+02
1.800000000000000000e+02	7.321615357765507426e-01	0.000000000000000000e+00	7.131574446022553859e-01	2.845254277401277590e-04	4.021248867638744287e+02	4.646552804796131113e+02
4.989999999999999858e+01	7.468813194722551119e-01	0.000000000000000000e+00	7.104825007598994935e-01	3.071468945083429426e-04	4.021248867638744287e+02	7.822134702058356197e+02
4.414999999999999858e+01	7.480523154001778030e-01	0.000000000000000000e+00	7.507642959547026207e-01	8.809556498981638197e-05	4.021248867638744287e+02	7.822408918850794635e+02
4.431666666666666998e+01	7.466238260195798837e-01	0.000000000000000000e+00	6.608578166237689677e-01	1.108742559061325463e-03	4.021248867638744287e+02	7.822302024901432560e+02
1.800000000000000000e+02	7.400122055409642519e-01	0.000000000000000000e+00	4.840801112718132182e-01	2.617496182238539942e-02	4.021248867638744287e+02	6.383150821060364706e+02
4.735000000000000142e+01	7.476660267889565503e-01	0.000000000000000000e+00	7.627465282335750274e-01	5.806753291768036057e-05	4.021248867638744287e+02	7.822206358128387365e+02
1.622666666666666799e+02	7.379496286327218435e-01	0.000000000000000000e+00	6.163237728378593294e-01	2.927635399545529087e-03	4.021248867638744287e+02	7.820821076418867506e+02
1.800000000000000000e+02	7.387280150809344414e-01	0.000000000000000000e+00	7.047128216153260016e-01	3.612421292591546035e-04	4.021248867638744287e+02	6.751220269857656149e+02
1.800000000000000000e+02	7.392771378127920290e-01	0.000000000000000000e+00	5.420316163761071948e-01	1.114106378850039138e-02	4.021248867638744287e+02	6.698562154596991149e+02
1.800000000000000000e+02	7.385087425529887062e-01	0.000000000000000000e+00	5.926077026493932198e-01	4.641982502333602892e-03	4.021248867638744287e+02	6.843126806963787203e+02
1.800000000000000000e+02	7.350393643002196553e-01	0.000000000000000000e+00	8.578558657326509351e-01	6.649989144543285315e-07	4.021248867638744287e+02	5.158546589020927513e+02
1.800000000000000000e+02	7.401726833154215202e-01	0.000000000000000000e+00	2.467025012991509725e-01	2.809978010790792902e-01	4.021248867638744287e+02	6.809484728397806066e+02
1.464333333333333371e+02	7.442364740470752693e-01	0.000000000000000000e+00	5.997231227071514459e-01	4.057363068511827750e-03	4.021248867638744287e+02	7.820985889106227660e+02
nan	nan	nan	nan	nan	nan	nan
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	2.984586818163234567e-01	1.887949756313057614e-01	4.021248867638744287e+02	7.821895264999914161e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.397088838212162454e-01	0.000000000000000000e+00	4.323271432359295646e-02	8.523881280186620391e-01	4.021248867638744287e+02	6.947700520161347413e+02
1.800000000000000000e+02	7.392852253623183323e-01	0.000000000000000000e+00	4.757053428660847350e-01	2.928254340304770748e-02	4.021248867638744287e+02	6.272667391757504447e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.391647966522180146e-01	0.000000000000000000e+00	7.598533588029582342e-01	6.435432553131653047e-05	4.021248867638744287e+02	4.790936432684634383e+02
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
4.650000000000000355e+00	7.500028319551850231e-01	0.000000000000000000e+00	6.341137644220876668e-01	2.021861480741013201e-03	4.021248867638744287e+02	4.107415025921301321e+02
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.362416216098949251e-01	0.000000000000000000e+00	5.200779159630836146e-01	1.566046544913971689e-02	4.021248867638744287e+02	4.082784283850563725e+02
nan	nan	nan	nan	nan	nan	nan
5.071666666666666856e+01	7.363745871467108906e-01	0.000000000000000000e+00	6.640070368872834639e-01	1.029079569485374024e-03	4.021248867638744287e+02	6.854876695711545835e+02
1.899999999999999911e+00	7.525901560777388255e-01	0.000000000000000000e+00	7.152796781459023201e-01	2.676096719817454002e-04	4.021248867638744287e+02	4.126745556047895889e+02
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
4.835000000000000142e+01	7.260542204096785968e-01	0.000000000000000000e+00	7.067646213568079538e-01	3.411389981727846066e-04	4.021248867638744287e+02	6.132462802330978775e+02
nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.365544957708828333e-01	0.000000000000000000e+00	3.141726129031175430e-01	1.654484897850390934e-01	4.021248867638744287e+02	4.109324541317226931e+02
nan	nan	nan	nan	nan	nan	nan
4.616666666666666252e+00	7.498781902895699236e-01	0.000000000000000000e+00	5.738082763248664175e-01	6.531039092302727729e-03	4.021248867638744287e+02	4.085205383765718352e+02
1.800000000000000000e+02	7.351884566232361751e-01	0.000000000000000000e+00	1.931133005657338086e-01	4.016349721201086798e-01	4.021248867638744287e+02	3.978132673913021335e+02
1.800000000000000000e+02	7.361845149888487372e-01	0.000000000000000000e+00	3.053077773482524432e-02	8.954806105331992727e-01	4.021248867638744287e+02	4.051695358982141215e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.375689943615967303e-01	0.000000000000000000e+00	6.340575415912069746e-01	2.024299734939494916e-03	4.021248867638744287e+02	4.067880686493240319e+02
1.800000000000000000e+02	7.385754853569200806e-01	0.000000000000000000e+00	5.475986534858099386e-01	1.018310177874393561e-02	4.021248867638744287e+02	6.741699243134703465e+02
1.098666666666666600e+02	7.455042063429517807e-01	0.000000000000000000e+00	7.521106178700783795e-01	8.416155608343110241e-05	4.021248867638744287e+02	7.821949218335728347e+02
1.800000000000000000e+02	7.401284261438373369e-01	0.000000000000000000e+00	5.299430927967112570e-01	1.347503174027345554e-02	4.021248867638744287e+02	6.706853960629218818e+02
4.431666666666666998e+01	7.465642301583352847e-01	0.000000000000000000e+00	7.529963728521467115e-01	8.165702631748735462e-05	4.021248867638744287e+02	7.821135474815248472e+02
1.800000000000000000e+02	7.389848354638437478e-01	0.000000000000000000e+00	5.538185606484079537e-01	9.193457876404218659e-03	4.021248867638744287e+02	6.930533636622735685e+02
1.800000000000000000e+02	7.354583460467549738e-01	0.000000000000000000e+00	7.858810135936857844e-01	2.416969740801589450e-05	4.021248867638744287e+02	4.176970627693256120e+02
1.800000000000000000e+02	7.399294198084002128e-01	0.000000000000000000e+00	7.284176980879056851e-01	1.808780213843972761e-04	4.021248867638744287e+02	6.625104826239369231e+02
1.800000000000000000e+02	7.396637284003093615e-01	0.000000000000000000e+00	6.227769481591094447e-01	2.566283034420803379e-03	4.021248867638744287e+02	6.726482147934864315e+02
1.800000000000000000e+02	7.416473195388646467e-01	0.000000000000000000e+00	5.812944770013043216e-01	5.714507727563076372e-03	4.021248867638744287e+02	7.333384247533672351e+02
1.800000000000000000e+02	7.363864173265741719e-01	0.000000000000000000e+00	6.241307530604538467e-01	2.495429194272957060e-03	4.021248867638744287e+02	4.178581287716509678e+02
1.800000000000000000e+02	7.386814839557472867e-01	0.000000000000000000e+00	5.575061484907449794e-01	8.644898303110225973e-03	4.021248867638744287e+02	6.927073032463322306e+02
4.725000000000000000e+01	7.488904252371890724e-01	0.000000000000000000e+00	7.668170216658978244e-01	5.012651553583906275e-05	4.021248867638744287e+02	7.821641143949423167e+02
1.800000000000000000e+02	7.392955758524476506e-01	0.000000000000000000e+00	5.981658341762760012e-01	4.179769654175529564e-03	4.021248867638744287e+02	6.793025942215715531e+02
6.983333333333333393e+00	7.481202495856796864e-01	0.000000000000000000e+00	5.773198059155940642e-01	6.136810730853980121e-03	4.021248867638744287e+02	4.122331632209571808e+02
4.406666666666666998e+01	7.481037645275406822e-01	0.000000000000000000e+00	5.374670597753166135e-01	1.198019179715345724e-02	4.021248867638744287e+02	7.821031206809336709e+02
1.800000000000000000e+02	7.391828367866682958e-01	0.000000000000000000e+00	4.684061701958907031e-01	3.222224361645211616e-02	4.021248867638744287e+02	4.471345992654219117e+02
1.800000000000000000e+02	7.379326863083364163e-01	0.000000000000000000e+00	7.313138038266467911e-01	1.654240245990035326e-04	4.021248867638744287e+02	4.313902284917555789e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.666514094386241984e-01	5.043017521086591337e-05	4.021248867638744287e+02	7.821895269439198728e+02
1.800000000000000000e+02	7.389506705073067838e-01	0.000000000000000000e+00	6.669770957000327183e-01	9.584494779750741232e-04	4.021248867638744287e+02	6.940453842241292932e+02
1.800000000000000000e+02	7.391853988356155147e-01	0.000000000000000000e+00	5.398628795381483769e-01	1.153357377610519582e-02	4.021248867638744287e+02	6.943241802850050135e+02
4.886666666666666714e+01	7.474520866470231173e-01	0.000000000000000000e+00	7.649741007969464990e-01	5.359666097921810218e-05	4.021248867638744287e+02	7.821372298287044487e+02
9.406666666666666288e+01	7.470759047383114249e-01	0.000000000000000000e+00	6.375935049273410149e-01	1.875683166971073203e-03	4.021248867638744287e+02	7.821422054164645488e+02
1.800000000000000000e+02	7.392990377601328378e-01	0.000000000000000000e+00	6.105263359592750794e-01	3.287654706862369516e-03	4.021248867638744287e+02	6.792832587779646474e+02
4.871666666666666856e+01	7.485078693716299414e-01	0.000000000000000000e+00	7.631028745540645586e-01	5.733132613125667502e-05	4.021248867638744287e+02	7.821019174787604697e+02
4.418333333333333002e+01	7.478909624681522317e-01	0.000000000000000000e+00	8.577125324591154953e-01	6.710033138570606134e-07	4.021248867638744287e+02	7.821686478581495976e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.387556468791059983e-01	0.000000000000000000e+00	5.916818821660145833e-01	4.722945694880830055e-03	4.021248867638744287e+02	6.731269535486858331e+02
1.800000000000000000e+02	7.383596218462331606e-01	0.000000000000000000e+00	5.561336036937344351e-01	8.845851490453587526e-03	4.021248867638744287e+02	6.773278705351624467e+02
1.800000000000000000e+02	7.386994269939630708e-01	0.000000000000000000e+00	2.871773685352249084e-01	2.068694262086519797e-01	4.021248867638744287e+02	6.092931888413270372e+02
1.800000000000000000e+02	7.392444036848874189e-01	0.000000000000000000e+00	6.360851740510711227e-01	1.937913743102230016e-03	4.021248867638744287e+02	6.947955597235031746e+02
1.800000000000000000e+02	7.390771889926279758e-01	0.000000000000000000e+00	5.305560715214147072e-01	1.334785679660909115e-02	4.021248867638744287e+02	6.481628466198555998e+02
1.800000000000000000e+02	7.386867788852911065e-01	0.000000000000000000e+00	6.818336748468589725e-01	6.636495245473896703e-04	4.021248867638744287e+02	6.675298196080082107e+02
4.439999999999999858e+01	7.481897200678347959e-01	0.000000000000000000e+00	8.299642227827666030e-01	3.252390397891190660e-06	4.021248867638744287e+02	7.820873738564764608e+02
1.800000000000000000e+02	7.368055660449982502e-01	0.000000000000000000e+00	2.784817132363990311e-01	2.215634766146855616e-01	4.021248867638744287e+02	4.218529169922990150e+02
5.185000000000000142e+01	7.275159557602710603e-01	0.000000000000000000e+00	7.423371789592393410e-01	1.165257803709478202e-04	4.021248867638744287e+02	6.106925390663989219e+02
1.800000000000000000e+02	7.429918159003442435e-01	0.000000000000000000e+00	4.816796750453459230e-01	2.703760541851609606e-02	4.021248867638744287e+02	6.834037679922605548e+02
4.708333333333333570e+01	7.480465096379584899e-01	0.000000000000000000e+00	6.960085880729487418e-01	4.582124091574856124e-04	4.021248867638744287e+02	7.822086975594847900e+02
1.800000000000000000e+02	7.377032489248628311e-01	0.000000000000000000e+00	5.177242243189215110e-01	1.622197634099151534e-02	4.021248867638744287e+02	4.185714577782442802e+02
1.800000000000000000e+02	7.388622441798592400e-01	0.000000000000000000e+00	6.662088751700776523e-01	9.763115152609484889e-04	4.021248867638744287e+02	6.535667294669137846e+02
1.800000000000000000e+02	7.411793681357856656e-01	0.000000000000000000e+00	5.417669034980349130e-01	1.118838161241372461e-02	4.021248867638744287e+02	4.487093148078324703e+02
4.761666666666666714e+01	7.451149991733149180e-01	0.000000000000000000e+00	9.387580320913457843e-02	6.856636731318761502e-01	4.021248867638744287e+02	7.821417763921995174e+02
4.726666666666666572e+01	7.337693932048421352e-01	0.000000000000000000e+00	8.639729764827764891e-01	4.489327703385742363e-07	4.021248867638744287e+02	6.353814144963753279e+02
1.800000000000000000e+02	7.446334902921059040e-01	0.000000000000000000e+00	5.902112753947863499e-01	4.853957877615310175e-03	4.021248867638744287e+02	7.673419281957337716e+02
1.800000000000000000e+02	7.388661789035680938e-01	0.000000000000000000e+00	5.073957174301654272e-01	1.888100629074755329e-02	4.021248867638744287e+02	6.510715145706992644e+02
1.800000000000000000e+02	7.403577940784185074e-01	0.000000000000000000e+00	5.648309297517147831e-01	7.634724996723541227e-03	4.021248867638744287e+02	6.928962636844034932e+02
1.800000000000000000e+02	7.366962047517294776e-01	0.000000000000000000e+00	2.462952581425753018e-01	2.818182530076543957e-01	4.021248867638744287e+02	4.038843003386161854e+02
1.800000000000000000e+02	7.342192950351466019e-01	0.000000000000000000e+00	6.166715691090607354e-01	2.907131013946298841e-03	4.021248867638744287e+02	4.054396110817091312e+02
4.428333333333333144e+01	7.442108165408981568e-01	0.000000000000000000e+00	7.876632679231466705e-01	2.249322573583613748e-05	4.021248867638744287e+02	7.822236433527305053e+02
6.988333333333333997e+01	7.404235951683719730e-01	0.000000000000000000e+00	7.345257947928954811e-01	1.496274378258355593e-04	4.021248867638744287e+02	7.821034715071780283e+02
1.800000000000000000e+02	7.381939205319827391e-01	0.000000000000000000e+00	5.143700363656452668e-01	1.705010442458178635e-02	4.021248867638744287e+02	6.785170583393633024e+02
1.800000000000000000e+02	7.357694024312719794e-01	0.000000000000000000e+00	2.942653697488851194e-01	1.953837897781490474e-01	4.021248867638744287e+02	4.039946950280580040e+02
1.800000000000000000e+02	7.416838108904930671e-01	0.000000000000000000e+00	5.572709698727899008e-01	8.679062388499331204e-03	4.021248867638744287e+02	7.815233235846158095e+02
1.800000000000000000e+02	7.355271426604342855e-01	0.000000000000000000e+00	3.335286158266198009e-01	1.395358186084048602e-01	4.021248867638744287e+02	4.041651456533986675e+02
5.203333333333333144e+01	7.453260335132646519e-01	0.000000000000000000e+00	7.319464383069324009e-01	1.622039352143994444e-04	4.021248867638744287e+02	7.821834866512624558e+02
1.800000000000000000e+02	7.270679747356189049e-01	0.000000000000000000e+00	4.720442044343174937e-01	3.072935361881799429e-02	4.021248867638744287e+02	5.013644311091761665e+02
4.650000000000000000e+01	7.479463415825229333e-01	0.000000000000000000e+00	6.348007945510159011e-01	1.992265505823881486e-03	4.021248867638744287e+02	7.821697926829517655e+02
2.016666666666666785e+01	7.391587071642848894e-01	0.000000000000000000e+00	8.201519697819702470e-01	5.321056851172531335e-06	4.021248867638744287e+02	4.524122469119511152e+02
4.651666666666666572e+01	7.470747990052553078e-01	0.000000000000000000e+00	6.972307615655677360e-01	4.433834410814960821e-04	4.021248867638744287e+02	7.821701695885312802e+02
2.663333333333333286e+01	7.414802367663886340e-01	0.000000000000000000e+00	8.513616394113400210e-01	9.899037051184827931e-07	4.021248867638744287e+02	4.934471162316328900e+02
1.800000000000000000e+02	7.370021784000366782e-01	0.000000000000000000e+00	6.476906240256030678e-01	1.500876885493584219e-03	4.021248867638744287e+02	4.496645359775629913e+02
4.423333333333333428e+01	7.471718834887483007e-01	0.000000000000000000e+00	7.747092165280224929e-01	3.737466492046717469e-05	4.021248867638744287e+02	7.822501260301878574e+02
1.800000000000000000e+02	7.399650849008795328e-01	0.000000000000000000e+00	5.022845101031141457e-01	2.032039321497882550e-02	4.021248867638744287e+02	6.784843477746292137e+02
1.800000000000000000e+02	7.361307902722487029e-01	0.000000000000000000e+00	7.278097947540302926e-01	1.842750551109100779e-04	4.021248867638744287e+02	4.117472583696726360e+02
1.800000000000000000e+02	7.387533618012758208e-01	0.000000000000000000e+00	-7.579576565069766347e-03	9.739876645542293598e-01	4.021248867638744287e+02	6.728928670183838676e+02
1.800000000000000000e+02	7.361479367501126969e-01	0.000000000000000000e+00	4.218916294021571867e-01	5.678000097035608429e-02	4.021248867638744287e+02	4.116765836020000506e+02
1.800000000000000000e+02	7.383262606065867928e-01	0.000000000000000000e+00	5.779603445666817718e-01	6.067064290141844195e-03	4.021248867638744287e+02	4.258716354489021114e+02
1.800000000000000000e+02	7.392941944563851120e-01	0.000000000000000000e+00	6.785556110745638581e-01	7.209794123669343918e-04	4.021248867638744287e+02	6.847518182366593464e+02
1.800000000000000000e+02	7.346480739286990191e-01	0.000000000000000000e+00	2.311712556085267212e-01	3.133421154536648601e-01	4.021248867638744287e+02	4.003800763690279609e+02
1.800000000000000000e+02	7.334556564212080243e-01	0.000000000000000000e+00	7.056789061106882865e-01	3.516537595356651591e-04	4.021248867638744287e+02	4.661374411511924336e+02
4.781666666666666998e+01	7.472098810675248393e-01	0.000000000000000000e+00	7.834400162751677943e-01	2.664174117724103932e-05	4.021248867638744287e+02	7.822072490262489737e+02
4.420000000000000284e+01	7.493317358411187845e-01	0.000000000000000000e+00	8.023963506313878113e-01	1.208547725271829391e-05	4.021248867638744287e+02	7.821295100794284281e+02
2.093333333333333357e+01	7.454377835897324500e-01	0.000000000000000000e+00	8.293245824984952774e-01	3.361584759174892836e-06	4.021248867638744287e+02	4.004791852245405153e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.361517183268816433e-01	0.000000000000000000e+00	5.525005565996772283e-01	9.396300303019029798e-03	4.021248867638744287e+02	4.261867498129020078e+02
1.800000000000000000e+02	7.389197908643087009e-01	0.000000000000000000e+00	6.529194996590909073e-01	1.333068207735332812e-03	4.021248867638744287e+02	6.754140847548087550e+02
4.408333333333333570e+01	7.449382221704877738e-01	0.000000000000000000e+00	7.784403246068860582e-01	3.240002744041029029e-05	4.021248867638744287e+02	7.821348895803503183e+02
6.083333333333333037e+00	7.487381408884495881e-01	0.000000000000000000e+00	4.522622085994183472e-01	3.954761220641576924e-02	4.021248867638744287e+02	4.100237093996898921e+02
4.404999999999999716e+01	7.480409493234791984e-01	0.000000000000000000e+00	8.536398534246047998e-01	8.628209350810683023e-07	4.021248867638744287e+02	7.821606622493554823e+02
1.800000000000000000e+02	7.400828685292650810e-01	0.000000000000000000e+00	7.060904693897953610e-01	3.476357102832872115e-04	4.021248867638744287e+02	6.650879304871127715e+02
1.800000000000000000e+02	7.353631364472329457e-01	0.000000000000000000e+00	7.123439644968310169e-01	2.912483734012690797e-04	4.021248867638744287e+02	4.043522552754084245e+02
1.800000000000000000e+02	7.374051446504843454e-01	0.000000000000000000e+00	5.760341361319705200e-01	6.278802680868152651e-03	4.021248867638744287e+02	7.789002785790928556e+02
1.800000000000000000e+02	7.367497574175935204e-01	0.000000000000000000e+00	3.722708882749248827e-01	9.654230455453566284e-02	4.021248867638744287e+02	4.181699884531011548e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.388319170325570173e-01	0.000000000000000000e+00	5.212523059757254718e-01	1.538622128269835285e-02	4.021248867638744287e+02	6.785405925538138945e+02
1.800000000000000000e+02	7.342442858902906710e-01	0.000000000000000000e+00	7.547393850844296148e-01	7.691624366123186389e-05	4.021248867638744287e+02	4.063169853062394168e+02
1.800000000000000000e+02	7.390561682945836486e-01	0.000000000000000000e+00	6.436560632193861764e-01	1.642240705028665329e-03	4.021248867638744287e+02	6.590490302810019330e+02
1.800000000000000000e+02	7.391551392230923945e-01	0.000000000000000000e+00	7.305208811459638074e-01	1.695376048930580465e-04	4.021248867638744287e+02	6.550775448441361277e+02
1.800000000000000000e+02	7.412935498565328407e-01	0.000000000000000000e+00	6.405936349247639550e-01	1.756894483095860788e-03	4.021248867638744287e+02	7.285513693188706839e+02
1.800000000000000000e+02	7.347402292115986500e-01	0.000000000000000000e+00	6.890035990115779274e-01	5.516457195087794011e-04	4.021248867638744287e+02	4.017507812856941882e+02
1.800000000000000000e+02	7.401353904705917364e-01	0.000000000000000000e+00	6.334166027195149429e-01	2.052271005525213576e-03	4.021248867638744287e+02	6.812270931010214099e+02
1.708833333333333258e+02	7.381161051538862594e-01	0.000000000000000000e+00	6.420973903098070590e-01	1.699780574938863789e-03	4.021248867638744287e+02	7.820839010155864344e+02
nan	nan	nan	nan	nan	nan	nan
1.800000000000000000e+02	7.390265610529563878e-01	0.000000000000000000e+00	5.002424130652597389e-01	2.091946275504666386e-02	4.021248867638744287e+02	6.608466929240746595e+02
1.623833333333333258e+02	7.425357767400853071e-01	0.000000000000000000e+00	6.782704693445734678e-01	7.261595733302295217e-04	4.021248867638744287e+02	7.820847751864112070e+02
1.800000000000000000e+02	7.387087872282361856e-01	0.000000000000000000e+00	5.390866779827899746e-01	1.167676022922590866e-02	4.021248867638744287e+02	6.943191055584184141e+02
1.800000000000000000e+02	7.379859609678484089e-01	0.000000000000000000e+00	7.645217323931337017e-01	5.447961427759834253e-05	4.021248867638744287e+02	5.450949719723971612e+02
1.800000000000000000e+02	7.374999366681116442e-01	0.000000000000000000e+00	6.393577119010557253e-01	1.805038535849722795e-03	4.021248867638744287e+02	4.045797870660152284e+02
1.800000000000000000e+02	7.397491805892941752e-01	0.000000000000000000e+00	4.700710097220679451e-01	3.153214657425346124e-02	4.021248867638744287e+02	6.808902157436009475e+02
1.800000000000000000e+02	7.261226229821104994e-01	0.000000000000000000e+00	5.489198591959056905e-01	9.965926809474197692e-03	4.021248867638744287e+02	5.554195318092738489e+02
1.800000000000000000e+02	7.391273410897178930e-01	0.000000000000000000e+00	5.075620323068692485e-01	1.883558253208648600e-02	4.021248867638744287e+02	6.648807158352158240e+02
1.800000000000000000e+02	7.343703234806724378e-01	0.000000000000000000e+00	2.986895270765436705e-01	1.884366824071978530e-01	4.021248867638744287e+02	4.039686478357824626e+02
1.899999999999999911e+00	7.525508838642662734e-01	0.000000000000000000e+00	7.375323938234912280e-01	1.360366962338611691e-04	4.021248867638744287e+02	4.117835134878461076e+02
4.464999999999999858e+01	7.463742873946980216e-01	0.000000000000000000e+00	8.464990437102822840e-01	1.317459691490824131e-06	4.021248867638744287e+02	7.822108966202038118e+02
4.443333333333333002e+01	7.478658932025238348e-01	0.000000000000000000e+00	7.772820809832122757e-01	3.387868381996450329e-05	4.021248867638744287e+02	7.820956656811547418e+02
4.438333333333333286e+01	7.472872438875174383e-01	0.000000000000000000e+00	1.171378578399348697e-01	6.130881518749100589e-01	4.021248867638744287e+02	7.821269725161628230e+02
4.423333333333333428e+01	7.471208332375134376e-01	0.000000000000000000e+00	7.535691089508761431e-01	8.007212705502927334e-05	4.021248867638744287e+02	7.821805053972107089e+02
1.800000000000000000e+02	7.352602629288219616e-01	0.000000000000000000e+00	3.137238564017770237e-01	1.660861136954688566e-01	4.021248867638744287e+02	4.080175910617308546e+02
4.454999999999999716e+01	7.459292109515398561e-01	0.000000000000000000e+00	7.731759987989623994e-02	7.390458511776545336e-01	4.021248867638744287e+02	7.821033179249268414e+02
1.800000000000000000e+02	7.395785057382252559e-01	0.000000000000000000e+00	4.093265546223185392e-01	6.538781840673053847e-02	4.021248867638744287e+02	6.836990514243254893e+02
4.386666666666666714e+01	7.430943368293673190e-01	0.000000000000000000e+00	8.435934909205834442e-01	1.555660980339601664e-06	4.021248867638744287e+02	7.821166334671211189e+02
4.720000000000000284e+01	7.467912974535531045e-01	0.000000000000000000e+00	7.729422000197994080e-01	3.995340437334073580e-05	4.021248867638744287e+02	7.820851154507527099e+02
1.800000000000000000e+02	7.345691661283253460e-01	0.000000000000000000e+00	7.324178033084353945e-02	7.523760298764651244e-01	4.021248867638744287e+02	4.057121341288039957e+02
1.800000000000000000e+02	7.386799905865114590e-01	0.000000000000000000e+00	6.077443251889516063e-01	3.473116730183717794e-03	4.021248867638744287e+02	6.761397248083535487e+02
1.392833333333333314e+02	7.450179917180186351e-01	0.000000000000000000e+00	6.680216786611444801e-01	9.346071393909153192e-04	4.021248867638744287e+02	7.821963588665146290e+02
4.491666666666666430e+01	7.465735317971700091e-01	0.000000000000000000e+00	7.743868477831614694e-01	3.783403737072323954e-05	4.021248867638744287e+02	7.822145603159733582e+02
4.770000000000000284e+01	7.494829760153739473e-01	0.000000000000000000e+00	7.677348007184882084e-01	4.847229065751055795e-05	4.021248867638744287e+02	7.821509906392011544e+02
4.685000000000000142e+01	7.477133581334443058e-01	0.000000000000000000e+00	7.712938034134032561e-01	4.249691259138617513e-05	4.021248867638744287e+02	7.822133732788765883e+02
1.800000000000000000e+02	7.379331459805111848e-01	0.000000000000000000e+00	3.670756843438713335e-01	1.016564590795016598e-01	4.021248867638744287e+02	6.776928453219702533e+02
1.800000000000000000e+02	7.381742753241643529e-01	0.000000000000000000e+00	6.267223417623577486e-01	2.364363995657631830e-03	4.021248867638744287e+02	6.720229088985927319e+02
1.800000000000000000e+02	7.302864028661423257e-01	0.000000000000000000e+00	5.056247598824148426e-01	1.937016033827886757e-02	4.021248867638744287e+02	4.940441443483705370e+02
4.666666666666666430e+01	7.503193286822813501e-01	0.000000000000000000e+00	8.393945130371864849e-01	1.966566533293321564e-06	4.021248867638744287e+02	7.821191616115957004e+02
1.800000000000000000e+02	7.387127214702599032e-01	0.000000000000000000e+00	7.096171070867868247e-01	3.147878705523026290e-04	4.021248867638744287e+02	6.581715574838572138e+02
5.631666666666666998e+01	7.464857065377396017e-01	0.000000000000000000e+00	7.067221692551080015e-01	3.415450117734715311e-04	4.021248867638744287e+02	7.820948188943968944e+02
1.800000000000000000e+02	7.403565778680453180e-01	0.000000000000000000e+00	5.200041431139424963e-01	1.567782373194911288e-02	4.021248867638744287e+02	6.857832781854917812e+02
5.816666666666666430e+00	7.486561073948324596e-01	0.000000000000000000e+00	5.046256046434276499e-01	1.965058588121496724e-02	4.021248867638744287e+02	4.097239725648627200e+02
