division time	proteome pearson r	proteome pearson r p value	fluxome pearson r	fluxome pearson r p value	initial dry mass (fg)	final dry mass (fg)
5.121666666666666856e+01	7.484743227126938736e-01	0.000000000000000000e+00	8.103735824859623627e-01	8.447749586685569527e-06	4.021248867638744287e+02	7.821836911239054189e+02
1.800000000000000000e+02	7.371002554868740786e-01	0.000000000000000000e+00	6.452071622247740335e-01	1.586619808940580370e-03	4.021248867638744287e+02	4.308146628871445500e+02
5.595000000000000284e+01	7.480154396390439331e-01	0.000000000000000000e+00	7.927538860332685733e-01	1.824937496988229013e-05	4.021248867638744287e+02	7.821079932482771255e+02
8.453333333333333144e+01	7.202557871500862019e-01	0.000000000000000000e+00	7.786165801374033135e-01	3.218000457295483511e-05	4.021248867638744287e+02	7.821363964907957325e+02
4.895000000000000284e+01	7.466104507893505104e-01	0.000000000000000000e+00	7.330649103020636659e-01	1.566429424268641908e-04	4.021248867638744287e+02	7.821070800021459490e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.896360507701771780e-01	2.075642749639740819e-05	4.021248867638744287e+02	7.822018948574448132e+02
4.988333333333333286e+01	7.467913996909889551e-01	0.000000000000000000e+00	8.379166646326681178e-01	2.132324689896319241e-06	4.021248867638744287e+02	7.821552853978705571e+02
4.898333333333333428e+01	7.472155147290393540e-01	0.000000000000000000e+00	8.266017379306559443e-01	3.863191532570334293e-06	4.021248867638744287e+02	7.821736171494885639e+02
5.318333333333333002e+01	7.461164548646149752e-01	0.000000000000000000e+00	7.699123718097578006e-01	4.473557910944039894e-05	4.021248867638744287e+02	7.821589191381592627e+02
4.663333333333333286e+01	7.486904261570316299e-01	0.000000000000000000e+00	7.958240595094013825e-01	1.604271100674422353e-05	4.021248867638744287e+02	7.821754080349367086e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.450523803516408972e-01	1.066075642030683975e-04	4.021248867638744287e+02	7.821895264999914161e+02
4.645000000000000284e+01	7.505348289528618322e-01	0.000000000000000000e+00	7.654076471567451412e-01	5.276211563582748610e-05	4.021248867638744287e+02	7.821366645842551861e+02
4.535000000000000142e+01	7.473184082201128620e-01	0.000000000000000000e+00	7.824547911907260289e-01	2.770011235860964885e-05	4.021248867638744287e+02	7.822306126652156308e+02
1.394499999999999886e+02	7.379185205256298952e-01	0.000000000000000000e+00	7.563950201317226618e-01	7.263558191339329726e-05	4.021248867638744287e+02	7.820900477100926764e+02
4.610000000000000142e+01	7.469545559886283659e-01	0.000000000000000000e+00	7.866843931239256849e-01	2.340100636873167499e-05	4.021248867638744287e+02	7.822234238764499423e+02
4.911666666666666714e+01	7.476817641914531576e-01	0.000000000000000000e+00	6.933764929876116145e-01	4.915935369138383889e-04	4.021248867638744287e+02	7.821449258897173422e+02
6.383333333333333570e+01	7.474702311529229926e-01	0.000000000000000000e+00	7.837915019033826480e-01	2.627276883607847281e-05	4.021248867638744287e+02	7.820938167198316933e+02
4.425000000000000000e+01	7.454217684643491548e-01	0.000000000000000000e+00	7.348244286172642692e-01	1.482271663426377865e-04	4.021248867638744287e+02	7.821764694560122280e+02
4.608333333333333570e+01	7.476526498858219183e-01	0.000000000000000000e+00	7.864826722723357033e-01	2.359198831005382277e-05	4.021248867638744287e+02	7.821498979594005050e+02
5.061666666666666714e+01	7.462251787578048079e-01	0.000000000000000000e+00	7.760777079633440767e-01	3.547807697849026791e-05	4.021248867638744287e+02	7.822160938977808655e+02
5.360000000000000142e+01	7.328038197709753065e-01	0.000000000000000000e+00	8.328887104936598673e-01	2.791759599881274023e-06	4.021248867638744287e+02	6.374877972064402911e+02
4.975000000000000000e+01	7.473666914724695909e-01	0.000000000000000000e+00	7.651251546683938143e-01	5.330460352943330133e-05	4.021248867638744287e+02	7.821581135728208665e+02
4.413333333333333286e+01	7.478708268631943934e-01	0.000000000000000000e+00	8.018494978546626406e-01	1.237857423223270459e-05	4.021248867638744287e+02	7.821491857379317025e+02
5.618333333333333002e+01	7.466684363574053185e-01	0.000000000000000000e+00	7.673053651829653266e-01	4.924032243994062917e-05	4.021248867638744287e+02	7.821218593733519810e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.701428607688241001e-01	4.435510093270225078e-05	4.021248867638744287e+02	7.822018948574448132e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.860487628173136176e-01	2.400740110451642125e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.180274543941043142e-01	2.469957418943308702e-04	4.021248867638744287e+02	7.821895264999914161e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.704946686871202433e-01	4.377977088781408215e-05	4.021248867638744287e+02	7.821895264999914161e+02
5.223333333333333428e+01	7.464151289952323243e-01	0.000000000000000000e+00	8.058894951981842025e-01	1.035211501534414049e-05	4.021248867638744287e+02	7.821064712690579199e+02
4.611666666666666714e+01	7.476424715697980172e-01	0.000000000000000000e+00	7.775151163972803259e-01	3.357655919549538129e-05	4.021248867638744287e+02	7.821067267653322688e+02
4.643333333333333002e+01	7.433118610874188681e-01	0.000000000000000000e+00	8.245514065619720112e-01	4.283044154535673149e-06	4.021248867638744287e+02	7.821741069574989069e+02
4.645000000000000284e+01	7.431955851213912778e-01	0.000000000000000000e+00	7.900403800718565073e-01	2.041526015271706029e-05	4.021248867638744287e+02	7.820944451791328902e+02
5.306666666666666998e+01	7.456026986394316269e-01	0.000000000000000000e+00	7.806166933652178841e-01	2.977273784956517422e-05	4.021248867638744287e+02	7.820816698135743081e+02
6.150000000000000355e+00	7.485412029848298454e-01	0.000000000000000000e+00	4.268983599418366692e-01	5.360240701469219660e-02	4.021248867638744287e+02	4.090045635147413350e+02
5.150000000000000000e+01	7.484055645072796858e-01	0.000000000000000000e+00	8.087028648262187813e-01	9.118049635950871925e-06	4.021248867638744287e+02	7.820959134844695200e+02
5.811666666666666714e+01	7.459737790110932965e-01	0.000000000000000000e+00	8.131651109844788561e-01	7.423545465602789533e-06	4.021248867638744287e+02	7.822081658158153914e+02
5.314999999999999858e+01	7.488862857668676654e-01	0.000000000000000000e+00	7.233838723174236263e-01	2.107052421526698738e-04	4.021248867638744287e+02	7.821112148147319658e+02
4.645000000000000284e+01	7.461216503404777267e-01	0.000000000000000000e+00	8.323881626432313441e-01	2.866281743508461527e-06	4.021248867638744287e+02	7.821340397150361241e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.641091644650951364e-01	5.529584998083258984e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.736666666666666714e+01	7.476291412644917589e-01	0.000000000000000000e+00	8.155356579526593652e-01	6.640784067208606348e-06	4.021248867638744287e+02	7.821036666885513569e+02
4.721666666666666856e+01	7.471142153092591442e-01	0.000000000000000000e+00	7.776992816637912087e-01	3.333945247767127802e-05	4.021248867638744287e+02	7.821874930544449853e+02
1.800000000000000000e+02	7.394283172340374577e-01	0.000000000000000000e+00	7.798331508745366403e-01	3.069643933056628290e-05	4.021248867638744287e+02	6.823768547213389866e+02
4.993333333333333002e+01	7.474098549792639323e-01	0.000000000000000000e+00	7.601042890596815260e-01	6.378665868425797741e-05	4.021248867638744287e+02	7.821770066837357263e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.757225680452234373e-01	3.596204626433125242e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.703333333333333144e+01	7.472744134538478189e-01	0.000000000000000000e+00	7.552137052858201027e-01	7.566813888609765827e-05	4.021248867638744287e+02	7.822040039886505838e+02
4.710000000000000142e+01	7.496814200881664059e-01	0.000000000000000000e+00	7.855696727218852704e-01	2.447344967977131886e-05	4.021248867638744287e+02	7.821404291072935848e+02
5.086666666666666714e+01	7.452255141995113297e-01	0.000000000000000000e+00	7.926102861037358505e-01	1.835875817853870872e-05	4.021248867638744287e+02	7.821457734582306784e+02
4.648333333333333428e+01	7.481112416491390027e-01	0.000000000000000000e+00	7.696224085006300175e-01	4.521825451699438040e-05	4.021248867638744287e+02	7.822489247658502336e+02
1.800000000000000000e+02	7.386936081641941598e-01	0.000000000000000000e+00	7.425115255253300628e-01	1.158658196615853256e-04	4.021248867638744287e+02	6.983672869992772121e+02
5.110000000000000142e+01	7.473639058796474055e-01	0.000000000000000000e+00	7.908362944244241577e-01	1.975792158295369209e-05	4.021248867638744287e+02	7.821475326156826213e+02
4.948333333333333428e+01	7.459233687854094352e-01	0.000000000000000000e+00	7.766378552888948406e-01	3.472623142546817082e-05	4.021248867638744287e+02	7.822058086428105526e+02
5.011666666666666714e+01	7.445839785177262860e-01	0.000000000000000000e+00	7.867180678723146858e-01	2.336925577090086728e-05	4.021248867638744287e+02	7.821530446469369053e+02
5.856666666666666998e+01	7.457919259482275187e-01	0.000000000000000000e+00	6.420430688309870515e-01	1.701816153457539737e-03	4.021248867638744287e+02	7.821365634876910917e+02
4.629999999999999716e+01	7.496644477535875373e-01	0.000000000000000000e+00	7.900997564275639151e-01	2.036557277709859053e-05	4.021248867638744287e+02	7.820909052728438837e+02
4.985000000000000142e+01	7.454049295373700312e-01	0.000000000000000000e+00	8.216903593791339278e-01	4.935499183988272844e-06	4.021248867638744287e+02	7.821741819636993114e+02
5.231666666666666998e+01	7.495014726781543679e-01	0.000000000000000000e+00	7.053906339326190267e-01	3.544917610083617057e-04	4.021248867638744287e+02	7.822223911688818134e+02
1.328166666666666629e+02	7.453852062434874748e-01	0.000000000000000000e+00	7.386216442603273924e-01	1.313828855689903007e-04	4.021248867638744287e+02	7.821086633456980053e+02
4.413333333333333286e+01	7.474318038757731264e-01	0.000000000000000000e+00	8.607011559864922168e-01	5.551953700715669072e-07	4.021248867638744287e+02	7.821439446882509401e+02
5.589999999999999858e+01	7.447693437449834919e-01	0.000000000000000000e+00	7.434267857640102228e-01	1.124539159079231425e-04	4.021248867638744287e+02	7.821318008767420906e+02
5.586666666666666714e+01	7.452485101275823087e-01	0.000000000000000000e+00	6.814731963214623045e-01	6.697574967025110354e-04	4.021248867638744287e+02	7.821374612649760820e+02
4.439999999999999858e+01	7.485478902622851871e-01	0.000000000000000000e+00	6.895210823046521442e-01	5.442278905504092327e-04	4.021248867638744287e+02	7.821404772648163544e+02
5.488333333333333286e+01	7.468148116985091622e-01	0.000000000000000000e+00	6.991516126890451321e-01	4.209065922723103227e-04	4.021248867638744287e+02	7.821587799988603820e+02
5.595000000000000284e+01	7.480154396390439331e-01	0.000000000000000000e+00	8.851362223730840917e-01	9.812532446984750584e-08	4.021248867638744287e+02	7.821079932482771255e+02
1.644333333333333371e+02	7.433019451770191965e-01	0.000000000000000000e+00	6.498788931391367152e-01	1.428600201376944339e-03	4.021248867638744287e+02	7.820813815263156812e+02
4.908333333333333570e+01	7.477087757993750028e-01	0.000000000000000000e+00	8.108256406209506384e-01	8.273956532755389251e-06	4.021248867638744287e+02	7.821686360398916804e+02
4.456666666666666998e+01	7.445351977630479956e-01	0.000000000000000000e+00	7.898112895483437867e-01	2.060795874633898338e-05	4.021248867638744287e+02	7.821526346465595907e+02
7.598333333333333428e+01	7.238409609044259563e-01	0.000000000000000000e+00	6.828313169111817071e-01	6.469921686066403563e-04	4.021248867638744287e+02	7.820914761709670984e+02
4.810000000000000142e+01	7.477584712280650470e-01	0.000000000000000000e+00	7.740718583705327172e-01	3.828762290866909130e-05	4.021248867638744287e+02	7.821270832093866829e+02
4.956666666666666998e+01	7.483019227313671973e-01	0.000000000000000000e+00	8.930823294384832023e-01	5.127760908612511439e-08	4.021248867638744287e+02	7.820858486591725978e+02
4.651666666666666572e+01	7.465891623291512902e-01	0.000000000000000000e+00	7.857199179964579061e-01	2.432645428590152683e-05	4.021248867638744287e+02	7.820804948090446942e+02
6.076666666666666572e+01	7.447615304925193636e-01	0.000000000000000000e+00	7.640288343127997761e-01	5.545600431127230571e-05	4.021248867638744287e+02	7.821865679466693564e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.617933950228295004e-01	6.007709832224933003e-05	4.021248867638744287e+02	7.822018948574448132e+02
5.963333333333333286e+01	7.296644501678520855e-01	0.000000000000000000e+00	7.460365547997235280e-01	1.031971822401784005e-04	4.021248867638744287e+02	6.000916049616378132e+02
4.653333333333333144e+01	7.489194132288722328e-01	0.000000000000000000e+00	7.786161359052884423e-01	3.218055747911277256e-05	4.021248867638744287e+02	7.821318384438386602e+02
4.968333333333333002e+01	7.479354476520763129e-01	0.000000000000000000e+00	7.733643367126568080e-01	3.932370838898833376e-05	4.021248867638744287e+02	7.821764366399436312e+02
4.643333333333333002e+01	7.477352122755132058e-01	0.000000000000000000e+00	8.001055157362356729e-01	1.335514433141404688e-05	4.021248867638744287e+02	7.821236395755745434e+02
1.800000000000000000e+02	7.368275786965000629e-01	0.000000000000000000e+00	5.229672411302097590e-01	1.499272685289073162e-02	4.021248867638744287e+02	4.426097994577623922e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.804140849479049846e-01	3.000924085025922461e-05	4.021248867638744287e+02	7.822018948574448132e+02
1.800000000000000000e+02	7.390497053990572329e-01	0.000000000000000000e+00	6.223514624647709104e-01	2.588896812149975128e-03	4.021248867638744287e+02	6.699924331288837038e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.772030443708246583e-01	3.398168787474616922e-05	4.021248867638744287e+02	7.821895264999914161e+02
5.678333333333333144e+01	7.496125601476821831e-01	0.000000000000000000e+00	7.914587559779614478e-01	1.925675897850433619e-05	4.021248867638744287e+02	7.821071276169147950e+02
4.653333333333333144e+01	7.483021374662930381e-01	0.000000000000000000e+00	7.795108869002095320e-01	3.108351911796953127e-05	4.021248867638744287e+02	7.822416627211323430e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	8.192568113938673013e-01	5.557326672308275429e-06	4.021248867638744287e+02	7.822018948574448132e+02
4.646666666666666856e+01	7.485190148085533179e-01	0.000000000000000000e+00	7.692283843288605372e-01	4.588138969335280596e-05	4.021248867638744287e+02	7.822468090127060805e+02
4.686666666666666714e+01	7.476395707216547670e-01	0.000000000000000000e+00	7.926850664766438292e-01	1.830172526637426702e-05	4.021248867638744287e+02	7.821836447562125159e+02
4.643333333333333002e+01	7.469448254401124254e-01	0.000000000000000000e+00	8.153093841553338272e-01	6.712245274810909947e-06	4.021248867638744287e+02	7.821467008719966998e+02
4.610000000000000142e+01	7.471911546985209318e-01	0.000000000000000000e+00	6.967687611975307282e-01	4.489400455520516000e-04	4.021248867638744287e+02	7.821390146613516663e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.710061631380780156e-01	4.295485361671068483e-05	4.021248867638744287e+02	7.821895264999914161e+02
5.091666666666666430e+01	7.446472675603277303e-01	0.000000000000000000e+00	7.803108730648997682e-01	3.013034588326648743e-05	4.021248867638744287e+02	7.821578285063274052e+02
1.800000000000000000e+02	7.399870689965005743e-01	0.000000000000000000e+00	7.568172020528743937e-01	7.157761600760760372e-05	4.021248867638744287e+02	7.362704400938021081e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.787701812892473541e-01	3.198932171221929139e-05	4.021248867638744287e+02	7.822018948574448132e+02
5.278333333333333144e+01	7.474885069746286526e-01	0.000000000000000000e+00	7.781093109459080726e-01	3.281677305027367556e-05	4.021248867638744287e+02	7.822175386777892072e+02
4.663333333333333286e+01	7.461091136150829195e-01	0.000000000000000000e+00	7.657837698947337346e-01	5.204725759945055098e-05	4.021248867638744287e+02	7.821358801349631449e+02
5.564999999999999858e+01	7.474897250172868324e-01	0.000000000000000000e+00	8.377891266498573852e-01	2.147187972562031719e-06	4.021248867638744287e+02	7.822047626320995732e+02
4.975000000000000000e+01	7.501219782927047719e-01	0.000000000000000000e+00	7.807285641718960667e-01	2.964284780346106295e-05	4.021248867638744287e+02	7.821448842227007390e+02
5.868333333333333002e+01	7.479084074277981831e-01	0.000000000000000000e+00	7.796641712970764360e-01	3.089887930870978969e-05	4.021248867638744287e+02	7.821148062460313213e+02
4.698333333333333428e+01	7.462054380904066253e-01	0.000000000000000000e+00	8.266374093171280357e-01	3.856218292839029645e-06	4.021248867638744287e+02	7.821811198791860988e+02
4.636666666666666714e+01	7.468708868408264756e-01	0.000000000000000000e+00	7.890214866595113286e-01	2.128449608144139285e-05	4.021248867638744287e+02	7.821253200506459962e+02
4.763333333333333286e+01	7.470742584734862968e-01	0.000000000000000000e+00	7.890795456129857666e-01	2.123411314680457855e-05	4.021248867638744287e+02	7.821031678043239026e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	6.513920713411679442e-01	1.380359662277550999e-03	4.021248867638744287e+02	7.822018948574448132e+02
4.513333333333333286e+01	7.483219525384928739e-01	0.000000000000000000e+00	7.713752284349998378e-01	4.236805106216644945e-05	4.021248867638744287e+02	7.821445452251514325e+02
5.081666666666666998e+01	7.467369115334301366e-01	0.000000000000000000e+00	7.742228223788621966e-01	3.806964851404926950e-05	4.021248867638744287e+02	7.821839480508538145e+02
1.800000000000000000e+02	7.331186211841433931e-01	0.000000000000000000e+00	7.632777649289580468e-01	5.697297405580371003e-05	4.021248867638744287e+02	4.316041637781345344e+02
5.251666666666666572e+01	7.491399557725728631e-01	0.000000000000000000e+00	8.396683222247981471e-01	1.937130299446494315e-06	4.021248867638744287e+02	7.821119098377273531e+02
4.683333333333333570e+01	7.462047611702871119e-01	0.000000000000000000e+00	7.243156835890600664e-01	2.048852463478659084e-04	4.021248867638744287e+02	7.820987374169862960e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.741118503059626343e-01	3.822977395924645309e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.671666666666666856e+01	7.486544582096046341e-01	0.000000000000000000e+00	7.778799131024551894e-01	3.310831022682659056e-05	4.021248867638744287e+02	7.821844954711959872e+02
4.958333333333333570e+01	7.489551709727145790e-01	0.000000000000000000e+00	8.042949659437762522e-01	1.111435100540548387e-05	4.021248867638744287e+02	7.821061930096043397e+02
4.700000000000000000e+01	7.470513275728898339e-01	0.000000000000000000e+00	7.905592640788122738e-01	1.998459524653189515e-05	4.021248867638744287e+02	7.821615512950731954e+02
4.658333333333333570e+01	7.470295114925236124e-01	0.000000000000000000e+00	7.863576436825489013e-01	2.371104056500790975e-05	4.021248867638744287e+02	7.822257924169005037e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.799912507216247848e-01	3.050807848421672826e-05	4.021248867638744287e+02	7.821895264999914161e+02
5.320000000000000284e+01	7.458766563343358635e-01	0.000000000000000000e+00	7.991728666504906986e-01	1.390446661121483692e-05	4.021248867638744287e+02	7.821854533907342102e+02
1.800000000000000000e+02	7.392750272966164271e-01	0.000000000000000000e+00	7.403568815277186133e-01	1.242526867113945244e-04	4.021248867638744287e+02	6.416336811302439855e+02
4.660000000000000142e+01	7.484954647659094462e-01	0.000000000000000000e+00	7.652893495538030111e-01	5.298870444791651873e-05	4.021248867638744287e+02	7.821202512467407360e+02
5.658333333333333570e+01	7.474528499230562728e-01	0.000000000000000000e+00	7.466141888661061987e-01	1.012397772334456647e-04	4.021248867638744287e+02	7.820902754201624703e+02
4.464999999999999858e+01	7.480935986744755573e-01	0.000000000000000000e+00	7.816190641780486059e-01	2.862636362234185193e-05	4.021248867638744287e+02	7.821090761905616091e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.712635871756452488e-01	4.254481864580097409e-05	4.021248867638744287e+02	7.822018948574448132e+02
4.778333333333333144e+01	7.457478953260043841e-01	0.000000000000000000e+00	7.834458805744679566e-01	2.663554834377851381e-05	4.021248867638744287e+02	7.821983367020129663e+02
5.595000000000000284e+01	7.480154396390439331e-01	0.000000000000000000e+00	8.108938303120952762e-01	8.248014215435313162e-06	4.021248867638744287e+02	7.821079932482771255e+02
4.898333333333333428e+01	7.474991324346935695e-01	0.000000000000000000e+00	7.444121939991378278e-01	1.088778280355157184e-04	4.021248867638744287e+02	7.820898407121346736e+02
4.785000000000000142e+01	7.487900816781103419e-01	0.000000000000000000e+00	7.865443029479223247e-01	2.353349524278900481e-05	4.021248867638744287e+02	7.821144879146445419e+02
4.363333333333333286e+01	7.473349860133963185e-01	0.000000000000000000e+00	8.138699494114369770e-01	7.182795892798364973e-06	4.021248867638744287e+02	6.225835471114019128e+02
5.161666666666666714e+01	7.475447272713734437e-01	0.000000000000000000e+00	7.759784731154563131e-01	3.561273685760756123e-05	4.021248867638744287e+02	7.821732372047210902e+02
4.679999999999999716e+01	7.468944216632728006e-01	0.000000000000000000e+00	7.631005733892113341e-01	5.733605423090070943e-05	4.021248867638744287e+02	7.822083222640678741e+02
6.450000000000000178e+00	7.519306642329426360e-01	0.000000000000000000e+00	7.412587482694501517e-01	1.206805733287668979e-04	4.021248867638744287e+02	4.189187059940720701e+02
4.910000000000000142e+01	7.464790154868861105e-01	0.000000000000000000e+00	7.860922024360663674e-01	2.396552847642539677e-05	4.021248867638744287e+02	7.821048112298090018e+02
4.886666666666666714e+01	7.451832433510682252e-01	0.000000000000000000e+00	6.354328100038683091e-01	1.965362105987439757e-03	4.021248867638744287e+02	7.822153067170963823e+02
4.383333333333333570e+01	7.464419013651005796e-01	0.000000000000000000e+00	7.693848550177168066e-01	4.561704933981990925e-05	4.021248867638744287e+02	7.821933391880843374e+02
4.786666666666666714e+01	7.481784048652571073e-01	0.000000000000000000e+00	7.574921161709290418e-01	6.991401993096668926e-05	4.021248867638744287e+02	7.821218116237694176e+02
4.425000000000000000e+01	7.457415322623739407e-01	0.000000000000000000e+00	7.945630980064370963e-01	1.691911868693716207e-05	4.021248867638744287e+02	7.820892314610184712e+02
6.114999999999999858e+01	7.443476058933784500e-01	0.000000000000000000e+00	7.374116248955600028e-01	1.365613280615489509e-04	4.021248867638744287e+02	7.821218383409081980e+02
4.868333333333333002e+01	7.458596116713788193e-01	0.000000000000000000e+00	7.861770922563919850e-01	2.388388430782263509e-05	4.021248867638744287e+02	7.821221118067926454e+02
4.688333333333333286e+01	7.477811539040895017e-01	0.000000000000000000e+00	7.913880007769590330e-01	1.931316252637670840e-05	4.021248867638744287e+02	7.821262210171580591e+02
4.575000000000000000e+01	7.476207256375382304e-01	0.000000000000000000e+00	7.769003304209888272e-01	3.437871959216366280e-05	4.021248867638744287e+02	7.822326588294583871e+02
5.103333333333333144e+01	7.471797337247616522e-01	0.000000000000000000e+00	7.645825528431290374e-01	5.436017331202293746e-05	4.021248867638744287e+02	7.822172629583651542e+02
1.800000000000000000e+02	7.399514242015090559e-01	0.000000000000000000e+00	7.750712560732939682e-01	3.686454433323806855e-05	4.021248867638744287e+02	6.689831485794402397e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.819793671338460817e-01	2.822378256462855408e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.653333333333333144e+01	7.480525135856299634e-01	0.000000000000000000e+00	9.197860881251446186e-01	3.721730926106067466e-09	4.021248867638744287e+02	7.822211462940697402e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	7.823487507583318790e-01	2.781617566935833507e-05	4.021248867638744287e+02	7.821895264999914161e+02
4.811666666666666714e+01	7.476819741329799873e-01	0.000000000000000000e+00	7.756338251540041417e-01	3.608387301732826939e-05	4.021248867638744287e+02	7.821030409118270654e+02
5.676666666666666572e+01	7.468940712280788263e-01	0.000000000000000000e+00	8.027435356484561302e-01	1.190255579498941381e-05	4.021248867638744287e+02	7.821335808643038945e+02
6.483333333333332860e+01	7.481410912149329961e-01	0.000000000000000000e+00	6.781505873807268658e-01	7.283469035224462550e-04	4.021248867638744287e+02	7.821960439014287658e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	8.381938990613317930e-01	2.100326860304336032e-06	4.021248867638744287e+02	7.822018948574448132e+02
4.645000000000000284e+01	7.506581406068126849e-01	0.000000000000000000e+00	8.011150639988722233e-01	1.278195819053320293e-05	4.021248867638744287e+02	7.821468199940018167e+02
1.800000000000000000e+02	7.399741790345638615e-01	0.000000000000000000e+00	7.463363632303321449e-01	1.021771920848788131e-04	4.021248867638744287e+02	6.729557109769186809e+02
6.795000000000000284e+01	7.311836010206879122e-01	0.000000000000000000e+00	7.753503295894301761e-01	3.647546265091667413e-05	4.021248867638744287e+02	7.821456339606859274e+02
4.626666666666666572e+01	7.481660722595118163e-01	0.000000000000000000e+00	7.720897902877752461e-01	4.125167126795683062e-05	4.021248867638744287e+02	7.821176397612225628e+02
4.901666666666666572e+01	7.455706068165984801e-01	0.000000000000000000e+00	7.795529316274978360e-01	3.103277863586136401e-05	4.021248867638744287e+02	7.820949119780013916e+02
5.601666666666666572e+01	7.476362793789137484e-01	0.000000000000000000e+00	7.836840644111827681e-01	2.638507673225907508e-05	4.021248867638744287e+02	7.821235429858752468e+02
4.441666666666666430e+01	7.480307826631931167e-01	0.000000000000000000e+00	8.103867960874878706e-01	8.442624738232358097e-06	4.021248867638744287e+02	7.821895264999914161e+02
4.645000000000000284e+01	7.498783667875297265e-01	0.000000000000000000e+00	8.330118005685501759e-01	2.773696227660510138e-06	4.021248867638744287e+02	7.821973048048853343e+02
5.625000000000000000e+01	7.471918397095332898e-01	0.000000000000000000e+00	8.049598681568841396e-01	1.079075135240189068e-05	4.021248867638744287e+02	7.821711441836789618e+02
7.648333333333333428e+01	7.278753631082754971e-01	0.000000000000000000e+00	7.825514814354121995e-01	2.759465036412373477e-05	4.021248867638744287e+02	7.821258040513816923e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	8.033863530512062034e-01	1.157024495371184956e-05	4.021248867638744287e+02	7.822018948574448132e+02
5.425000000000000000e+01	7.433702187362115632e-01	0.000000000000000000e+00	7.605445363852999519e-01	6.280118522303207256e-05	4.021248867638744287e+02	7.823427261194435687e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.903721887355006359e-01	2.013894343396380057e-05	4.021248867638744287e+02	7.822018948574448132e+02
5.411666666666666714e+01	7.478992027246001983e-01	0.000000000000000000e+00	7.336518845677310052e-01	1.537908322261561560e-04	4.021248867638744287e+02	7.822095026249601233e+02
1.800000000000000000e+02	7.388585665360295485e-01	0.000000000000000000e+00	6.645682764893930949e-01	1.015404839993947796e-03	4.021248867638744287e+02	6.756670631239101112e+02
4.993333333333333002e+01	7.490178471804673777e-01	0.000000000000000000e+00	7.805242722717806725e-01	2.988041838073694111e-05	4.021248867638744287e+02	7.821551719984897773e+02
4.738333333333333286e+01	7.475730547040634333e-01	0.000000000000000000e+00	7.765746199312484332e-01	3.481040854311405957e-05	4.021248867638744287e+02	7.821909551602921056e+02
4.895000000000000284e+01	7.477704002635845448e-01	0.000000000000000000e+00	6.933168971679829484e-01	4.923727674341838367e-04	4.021248867638744287e+02	7.820923011035631589e+02
1.800000000000000000e+02	7.394396028254913711e-01	0.000000000000000000e+00	7.432674088217547936e-01	1.130417249410384370e-04	4.021248867638744287e+02	6.886408188859982147e+02
4.910000000000000142e+01	7.464790154868861105e-01	0.000000000000000000e+00	7.715184639798733368e-01	4.214219245445332467e-05	4.021248867638744287e+02	7.821048112298090018e+02
5.595000000000000284e+01	7.480154396390439331e-01	0.000000000000000000e+00	5.751271778376307875e-01	6.380591299161508627e-03	4.021248867638744287e+02	7.821079932482771255e+02
4.650000000000000000e+01	7.482238537056956629e-01	0.000000000000000000e+00	7.753398043451652510e-01	3.649007185450717835e-05	4.021248867638744287e+02	7.822018948574448132e+02
